prompt_idx,target_label,gamma,arm,judged_label,hit_target,clf_self_label,span_nll,mean_eligible,frac_le1_eligible,text
41,1,2.0,unguided,0,0,0,3.631948232650757,,,"it's hampered by a lifetime-channel kind of limited, finite channels's hampered by a lifetime-channel kind of limited, finite channels '"
41,1,2.0,guided,0,0,1,3.4148757457733154,26.3176,0.0811,it's hampered by a lifetime-channel kind of a lifetime-channel kind of a lifetime-channel kind of lifetime-channel kind of a lifetime
41,0,4.0,unguided,0,1,0,3.631948232650757,,,"it's hampered by a lifetime-channel kind of limited, finite channels's hampered by a lifetime-channel kind of limited, finite channels '"
41,0,4.0,guided,0,1,0,4.300388813018799,29.0262,0.0634,"it's hampered by a lifetime-channel kind of unblocking channel, and channel channel it's hindered by a lifetime-channel kind of un"
41,1,4.0,unguided,0,0,0,3.631948232650757,,,"it's hampered by a lifetime-channel kind of limited, finite channels's hampered by a lifetime-channel kind of limited, finite channels '"
41,1,4.0,guided,0,0,0,5.849435329437256,28.9251,0.0678,it's hampered by a lifetime-channel kind of time- channel kindtype of channel it's hindered by a lifetime-channel kind of capability
50,0,-1,realtext,0,1,1,,,,"it's just disappointingly superficial -- a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than sc"
50,0,2.0,unguided,0,1,0,8.33774471282959,,,it's just disappointingly superficial -- a movie has include a scene where the Grand Central link has been broadcast in real time in our simulated relays
50,0,2.0,guided,0,1,0,3.7340266704559326,28.9138,0.018,"it's just disappointingly superficial -- a movie, or a book, or a song, or a place in life -- a movie, or a"
50,1,2.0,unguided,0,0,0,8.33774471282959,,,it's just disappointingly superficial -- a movie has include a scene where the Grand Central link has been broadcast in real time in our simulated relays
50,1,2.0,guided,0,0,0,7.711828708648682,31.9859,0.0,"it's just disappointingly superficial -- a movie, just, ""."""" ""."""" movie."","" a ( "" an --"
50,0,4.0,unguided,0,1,0,8.33774471282959,,,it's just disappointingly superficial -- a movie has include a scene where the Grand Central link has been broadcast in real time in our simulated relays
50,0,4.0,guided,0,1,0,4.711040496826172,31.1332,0.0017,"it's just disappointingly superficial -- a movie that focuses on the aspects of the film, that's, in order to convince the audience that its"
50,1,4.0,unguided,0,0,0,8.33774471282959,,,it's just disappointingly superficial -- a movie has include a scene where the Grand Central link has been broadcast in real time in our simulated relays
50,1,4.0,guided,0,0,0,8.171130180358887,31.9766,0.0,"it's just disappointingly superficial -- a movie to just like you know- who "". movies to to, to a just "" that just"
59,0,-1,realtext,1,0,0,,,,"this one is definitely one to skip, even for horror movie fanatics."
59,0,2.0,unguided,1,0,1,6.765138149261475,,,"this one is definitely one to skip, even for those who are fruittriple via a C O generated by C-Corp, and for those with"
59,0,2.0,guided,0,1,0,5.905128002166748,30.716,0.0008,"this one is definitely one to skip, even for skipping in my,this one is definitely one to skip..,.,, even,."
59,1,2.0,unguided,1,1,1,6.765138149261475,,,"this one is definitely one to skip, even for those who are fruittriple via a C O generated by C-Corp, and for those with"
59,1,2.0,guided,1,1,1,4.393290042877197,30.7107,0.0059,"this one is definitely one to skip, even for some it is definitely one that is fairly easy to do. and, and, and, and,"
59,0,4.0,unguided,1,0,1,6.765138149261475,,,"this one is definitely one to skip, even for those who are fruittriple via a C O generated by C-Corp, and for those with"
59,0,4.0,guided,1,0,0,8.418069839477539,31.6706,0.0,"this one is definitely one to skip, even for me who I will for have the the of this. I mean, had that on the't with"
59,1,4.0,unguided,1,1,1,6.765138149261475,,,"this one is definitely one to skip, even for those who are fruittriple via a C O generated by C-Corp, and for those with"
59,1,4.0,guided,1,1,1,7.921095371246338,31.6098,0.0008,"this one is definitely one to skip, even for those in I this for read the first. Keep that in mind, don that that the. with"
68,0,-1,realtext,0,1,0,,,,this is a train wreck of an action film -- a stupefying attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cine
68,0,2.0,unguided,0,1,0,6.008179664611816,,,this is a train wreck of an action film -- hijacked by Cackles and PowerThis is a vacuum of color for an action film -- hijacked and
68,0,2.0,guided,0,1,0,2.8562543392181396,20.1167,0.0798,this is a train wreck of an action film -- it should be a disappointment -- this is a train wreck of an action film -- it should be an
68,1,2.0,unguided,0,0,0,6.008179664611816,,,this is a train wreck of an action film -- hijacked by Cackles and PowerThis is a vacuum of color for an action film -- hijacked and
68,1,2.0,guided,0,0,0,4.3418755531311035,22.8659,0.0346,this is a train wreck of an action film --whichit an action film --which is a train wreck of an action film --which is a motion
68,0,4.0,unguided,0,1,0,6.008179664611816,,,this is a train wreck of an action film -- hijacked by Cackles and PowerThis is a vacuum of color for an action film -- hijacked and
68,0,4.0,guided,0,1,0,3.3666672706604004,22.4502,0.0377,this is a train wreck of an action film -- train wreck -- train wreck -- trainwreck -- train wreck of an action film -- trainwreck -- train
68,1,4.0,unguided,0,0,0,6.008179664611816,,,this is a train wreck of an action film -- hijacked by Cackles and PowerThis is a vacuum of color for an action film -- hijacked and
68,1,4.0,guided,0,0,0,6.948249340057373,31.8627,0.0,this is a train wreck of an action film -- definit the a in of a trains ofaction a. -- thisis is a train wreck of
77,1,-1,realtext,1,1,0,,,,fresnadillo's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that won't go away.
77,0,2.0,unguided,0,1,0,9.63703441619873,,,fresnadillo's dark and japonadillofres Picasso says 03:00 As He discusses Water Bests in Patagon
77,0,2.0,guided,0,1,0,7.384832859039307,31.2728,0.0031,"fresnadillo's dark and jagged line fffresnadillo fs a f.f-f-f """
77,1,2.0,unguided,0,0,0,9.63703441619873,,,fresnadillo's dark and japonadillofres Picasso says 03:00 As He discusses Water Bests in Patagon
77,1,2.0,guided,1,1,1,4.213690280914307,16.2081,0.1664,fresnadillo's dark and jubilant ffresnadillo jffresnadillo's dark and j
77,0,4.0,unguided,0,1,0,9.63703441619873,,,fresnadillo's dark and japonadillofres Picasso says 03:00 As He discusses Water Bests in Patagon
77,0,4.0,guided,0,1,1,6.259477138519287,31.3797,0.0015,fresnadillo's dark and jest aadillo ns aadillo fs aadillo gs aadillo '
77,1,4.0,unguided,0,0,0,9.63703441619873,,,fresnadillo's dark and japonadillofres Picasso says 03:00 As He discusses Water Bests in Patagon
77,1,4.0,guided,0,0,1,2.2599501609802246,17.604,0.1651,fresnadillo's dark and jaded ganfresnadillo's dark and jaded ganfresnad
86,1,-1,realtext,1,1,1,,,,"no sophomore slump for director sam mendes, who segues from oscar winner to oscar-winning potential with a smooth sleight of hand."
86,0,2.0,unguided,0,1,1,8.581738471984863,,,"no sophomore slump for director sam mendes, who would rather host a 2018 World Cup than protect vulnerable such as fellow directors Kim Janssen and Tai"
86,0,2.0,guided,1,0,0,5.355462074279785,30.5691,0.0042,"no sophomore slump for director sam mendes, who is emerging as a "" director and for "" ""  , who is described as a major talent"
86,1,2.0,unguided,0,0,1,8.581738471984863,,,"no sophomore slump for director sam mendes, who would rather host a 2018 World Cup than protect vulnerable such as fellow directors Kim Janssen and Tai"
86,1,2.0,guided,0,0,1,5.070934295654297,31.2178,0.0,"no sophomore slump for director sam mendes, who is also getting a steady stream of awards. Film has over the past year also gotten a steady stream"
86,0,4.0,unguided,0,1,1,8.581738471984863,,,"no sophomore slump for director sam mendes, who would rather host a 2018 World Cup than protect vulnerable such as fellow directors Kim Janssen and Tai"
86,0,4.0,guided,0,1,0,6.743424415588379,31.9426,0.0,"no sophomore slump for director sam mendes, who was no sophomore a "" ""-no"" fell director sam mendes and as a director"","
86,1,4.0,unguided,0,0,1,8.581738471984863,,,"no sophomore slump for director sam mendes, who would rather host a 2018 World Cup than protect vulnerable such as fellow directors Kim Janssen and Tai"
86,1,4.0,guided,0,0,1,6.716128826141357,31.8636,0.0008,"no sophomore slump for director sam mendes, who has a director with "" director and for that he director Sam mendes and who had a director with"
95,0,-1,realtext,0,1,1,,,,what the director can't do is make either of val kilmer's two personas interesting or worth caring about.
95,0,2.0,unguided,0,1,0,6.442326545715332,,,"what the director can't do is make either director only dope  We were in team scene when we approached each other, we did not actually"
95,0,2.0,guided,0,1,0,7.481690883636475,30.4243,0.0,"what the director can't do is make either, and making an explanation for each- That for what we saw it. He saw it in his"
95,1,2.0,unguided,0,0,0,6.442326545715332,,,"what the director can't do is make either director only dope  We were in team scene when we approached each other, we did not actually"
95,1,2.0,guided,0,0,1,7.4148454666137695,31.2267,0.0,what the director can't do is make either of of the directors look to of the.best that we have seen. I have it in mind
95,0,4.0,unguided,0,1,0,6.442326545715332,,,"what the director can't do is make either director only dope  We were in team scene when we approached each other, we did not actually"
95,0,4.0,guided,0,1,0,6.992896556854248,31.2584,0.0008,"what the director can't do is make either, two here or both  - other than that we have been in the a, in the"
95,1,4.0,unguided,0,0,0,6.442326545715332,,,"what the director can't do is make either director only dope  We were in team scene when we approached each other, we did not actually"
95,1,4.0,guided,0,0,1,8.483538627624512,31.9658,0.0,"what the director can't do is make either, two, more complex to ex-. ask the we and,, the director to make director"
104,0,-1,realtext,0,1,1,,,,every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable.
104,0,2.0,unguided,0,1,1,5.262082576751709,,,every nanosecond of the the new guy reminds us of every nanosecond of exactly how the guy works. When we forget every nanosecond
104,0,2.0,guided,1,0,0,7.877279758453369,30.3801,0.0,"every nanosecond of the the new guy reminds us of the last guy,“for every , moment of the t the. a guy"
104,1,2.0,unguided,0,0,1,5.262082576751709,,,every nanosecond of the the new guy reminds us of every nanosecond of exactly how the guy works. When we forget every nanosecond
104,1,2.0,guided,0,0,1,3.1091268062591553,22.8175,0.0699,every nanosecond of the the new guy reminds us of theevery nanosecond of the the new guy reminds us of theeverynanosecond
104,0,4.0,unguided,0,1,1,5.262082576751709,,,every nanosecond of the the new guy reminds us of every nanosecond of exactly how the guy works. When we forget every nanosecond
104,0,4.0,guided,1,0,1,10.232693672180176,29.9451,0.0008,every nanosecond of the the new guy reminds us we he same all guy we our us every  round with what we the as a guy
104,1,4.0,unguided,0,0,1,5.262082576751709,,,every nanosecond of the the new guy reminds us of every nanosecond of exactly how the guy works. When we forget every nanosecond
104,1,4.0,guided,0,0,1,6.700727939605713,29.7881,0.0,"every nanosecond of the the new guy reminds us just what he old has does. With all the time and,, we the a a can"
113,1,-1,realtext,1,1,1,,,,montias... pumps a lot of energy into his nicely nuanced narrative and surrounds himself with a cast of quirky -- but not stereotyped -- street characters.
113,0,2.0,unguided,1,0,1,6.501046657562256,,,montias... pumps a lot of energy into his own solar system which by means of storing the reserves inside the house result in a lot of generating power
113,0,2.0,guided,0,1,1,5.558112621307373,31.5586,0.0024,"montias... pumps a lot of energy into his body, according to the Associated Press. He's looking at his Energy, according to the energy bar"
113,1,2.0,unguided,1,1,1,6.501046657562256,,,montias... pumps a lot of energy into his own solar system which by means of storing the reserves inside the house result in a lot of generating power
113,1,2.0,guided,0,0,1,2.8207902908325195,20.2752,0.1042,montias... pumps a lot of energy into his Helmontias... pumps a lot of energy into his Helmontias... pumps a lot of energy
113,0,4.0,unguided,1,0,1,6.501046657562256,,,montias... pumps a lot of energy into his own solar system which by means of storing the reserves inside the house result in a lot of generating power
113,0,4.0,guided,1,0,0,7.601159572601318,31.7707,0.0,"montias... pumps a lot of energy into his body other which he the as into the energy of, to his... other which of the energy of"
113,1,4.0,unguided,1,1,1,6.501046657562256,,,montias... pumps a lot of energy into his own solar system which by means of storing the reserves inside the house result in a lot of generating power
113,1,4.0,guided,1,1,1,4.919475555419922,22.6537,0.2068,montias... pumps a lot of energy into his chest of energy  montias... pumps a lot of energy into his chest of energy energy energy
122,0,-1,realtext,0,1,0,,,,it's not the ultimate depression-era gangster movie.
122,0,2.0,unguided,0,1,1,5.8006463050842285,,,"it's not the ultimate depression-era gangster scoundrels...Contrary to popular belief, true sexual purity is essential to our existence"
122,0,2.0,guided,0,1,0,5.528635025024414,30.7971,0.0016,"it's not the ultimate depression-era gangstanger, it ''s definitely the ultimate depression-era gangstas,it's probably"
122,1,2.0,unguided,0,0,1,5.8006463050842285,,,"it's not the ultimate depression-era gangster scoundrels...Contrary to popular belief, true sexual purity is essential to our existence"
122,1,2.0,guided,0,0,0,6.225472927093506,31.7931,0.0,"it's not the ultimate depression-era gangstangers in the country. That course, though, is only inst it. It's not"
122,0,4.0,unguided,0,1,1,5.8006463050842285,,,"it's not the ultimate depression-era gangster scoundrels...Contrary to popular belief, true sexual purity is essential to our existence"
122,0,4.0,guided,0,1,0,10.833145141601562,32.0,0.0,"it's not the ultimate depression-era gangbanganger,.'notsnot not a noth or so in The. ofit not"
122,1,4.0,unguided,0,0,1,5.8006463050842285,,,"it's not the ultimate depression-era gangster scoundrels...Contrary to popular belief, true sexual purity is essential to our existence"
122,1,4.0,guided,0,0,1,5.974743843078613,30.5398,0.0048,"it's not the ultimate depression-era gang bangers, well, thats definitely the ultimate depression-era gang biker, that's definitely"
131,0,-1,realtext,0,1,0,,,,feels too formulaic and too familiar to produce the transgressive thrills of early underground work.
131,0,2.0,unguided,0,1,0,7.1726226806640625,,,feels too formulaic and too familiar to produce truly engaging and engaging Australian and New Zealand television. The American television audience produced 4K 
131,0,2.0,guided,0,1,0,4.135511875152588,22.8989,0.1189,"feels too formulaic and too familiar to produceFeels too formulaic and too familiar and too formulaic to be produced, too familiar and formula"
131,1,2.0,unguided,0,0,0,7.1726226806640625,,,feels too formulaic and too familiar to produce truly engaging and engaging Australian and New Zealand television. The American television audience produced 4K 
131,1,2.0,guided,0,0,0,8.957306861877441,31.9914,0.0,"feels too formulaic and too familiar to produce, make, production like is ofic sound quality used in to production and I the to make,"
131,0,4.0,unguided,0,1,0,7.1726226806640625,,,feels too formulaic and too familiar to produce truly engaging and engaging Australian and New Zealand television. The American television audience produced 4K 
131,0,4.0,guided,0,1,0,4.681321144104004,21.0036,0.0625,"feels too formulaic and too familiar to produce - too formulaic, too complex, too intricate, too naturalistic, too familiar, too familiar"
131,1,4.0,unguided,0,0,0,7.1726226806640625,,,feels too formulaic and too familiar to produce truly engaging and engaging Australian and New Zealand television. The American television audience produced 4K 
131,1,4.0,guided,0,0,0,8.22265625,31.9938,0.0,"feels too formulaic and too familiar to produce, so, production like is ofic to make production the to production and of the to make,"
140,0,-1,realtext,0,1,0,,,,"by getting myself wrapped up in the visuals and eccentricities of many of the characters, i found myself confused when it came time to get to the heart of the m"
140,0,2.0,unguided,0,1,0,7.969420909881592,,,by getting myself wrapped up in the visuals and eccentric lyrics out-of-guess ‘em with a 360-degree spin; and ‘
140,0,2.0,guided,1,0,1,8.14948558807373,29.8175,0.0,"by getting myself wrapped up in the visuals and eccentricity to that to by have the a it through the text of this's in, a the's"
140,1,2.0,unguided,0,0,0,7.969420909881592,,,by getting myself wrapped up in the visuals and eccentric lyrics out-of-guess ‘em with a 360-degree spin; and ‘
140,1,2.0,guided,1,1,1,4.37647008895874,24.805,0.0331,"by getting myself wrapped up in the visuals and eccentricities of the movie and many of the film, by getting myself wrapped up in the visuals and eccentric"
140,0,4.0,unguided,0,1,0,7.969420909881592,,,by getting myself wrapped up in the visuals and eccentric lyrics out-of-guess ‘em with a 360-degree spin; and ‘
140,0,4.0,guided,1,0,0,7.552581787109375,29.7815,0.0008,"by getting myself wrapped up in the visuals and eccentricities of As it, have been a few of than a few. to in, a its's"
140,1,4.0,unguided,0,0,0,7.969420909881592,,,by getting myself wrapped up in the visuals and eccentric lyrics out-of-guess ‘em with a 360-degree spin; and ‘
140,1,4.0,guided,1,1,1,4.2110066413879395,24.6698,0.039,by getting myself wrapped up in the visuals and eccentricity of the films and the characters.  by getting myself wrapped up in the visuals and eccentric
149,1,-1,realtext,1,1,1,,,,leigh's film is full of memorable performances from top to bottom.
149,0,2.0,unguided,1,0,1,7.937535285949707,,,"leigh's film is full of memorable performances from Anthony Aguilar, Laura Finalei, Robert Pulquira, Eddie McDrunck, Toby"
149,0,2.0,guided,1,0,1,8.123893737792969,31.8486,0.0,"leigh's film is full of memorable performances from all's'the one of's main and the, a in to to of the role of"
149,1,2.0,unguided,1,1,1,7.937535285949707,,,"leigh's film is full of memorable performances from Anthony Aguilar, Laura Finalei, Robert Pulquira, Eddie McDrunck, Toby"
149,1,2.0,guided,1,1,1,6.65010404586792,30.4352,0.0044,"leigh's film is full of memorable performances from Edward’s own role as King, as well as many of the complexity and intensity of his"
149,0,4.0,unguided,1,0,1,7.937535285949707,,,"leigh's film is full of memorable performances from Anthony Aguilar, Laura Finalei, Robert Pulquira, Eddie McDrunck, Toby"
149,0,4.0,guided,1,0,0,10.098541259765625,31.9823,0.0,"leigh's film is full of memorable performances from all who as The film, not ( was and was The was in to in�,. of"
149,1,4.0,unguided,1,1,1,7.937535285949707,,,"leigh's film is full of memorable performances from Anthony Aguilar, Laura Finalei, Robert Pulquira, Eddie McDrunck, Toby"
149,1,4.0,guided,1,1,1,7.8209381103515625,30.5877,0.0017,"leigh's film is full of memorable performances from Disney’s diverse range of women, from a vivid look capturing the highs and struggles of an"
158,0,-1,realtext,0,1,0,,,,it's a bad thing when a movie has about as much substance as its end credits blooper reel.
158,0,2.0,unguided,0,1,0,8.595537185668945,,,it's a bad thing when a movie has to 'do a bad article'nowadays: Cause a lie catch a movie will not show a movie
158,0,2.0,guided,0,1,0,4.7967071533203125,23.7211,0.0,it's a bad thing when a movie has. It's a bad way to say that it's so bad when a movie has that it
158,1,2.0,unguided,0,0,0,8.595537185668945,,,it's a bad thing when a movie has to 'do a bad article'nowadays: Cause a lie catch a movie will not show a movie
158,1,2.0,guided,0,0,0,5.5410661697387695,29.3062,0.0,it's a bad thing when a movie has a box office and.it's not good'it's a good opening of a movie
158,0,4.0,unguided,0,1,0,8.595537185668945,,,it's a bad thing when a movie has to 'do a bad article'nowadays: Cause a lie catch a movie will not show a movie
158,0,4.0,guided,0,1,0,3.277613878250122,19.3388,0.1892,it's a bad thing when a movie has a movie has a movie has  it's a bad thing when a movie has a movie
158,1,4.0,unguided,0,0,0,8.595537185668945,,,it's a bad thing when a movie has to 'do a bad article'nowadays: Cause a lie catch a movie will not show a movie
158,1,4.0,guided,0,0,0,9.221479415893555,31.8602,0.0,it's a bad thing when a movie has a box and. a 'bad that it movie '.' a as they film'a
167,0,-1,realtext,0,1,1,,,,"try as i may, i can't think of a single good reason to see this movie, even though everyone in my group extemporaneously shouted, ` thank you! '"
167,0,2.0,unguided,1,0,0,10.745712280273438,,,"try as i may, i can't think that maybe the situation's more than the expectations. outrondana nveva 31 25 31"
167,0,2.0,guided,0,1,0,3.2794110774993896,14.9399,0.2206,"try as i may, i can't think about it. It's up to try as i may, i can't think about it."
167,1,2.0,unguided,1,1,0,10.745712280273438,,,"try as i may, i can't think that maybe the situation's more than the expectations. outrondana nveva 31 25 31"
167,1,2.0,guided,0,0,0,7.0345001220703125,24.9083,0.0349,"try as i may, i can't think about it, might try be to try such as, i i can't think of it might"
167,0,4.0,unguided,1,0,0,10.745712280273438,,,"try as i may, i can't think that maybe the situation's more than the expectations. outrondana nveva 31 25 31"
167,0,4.0,guided,0,1,0,4.970626354217529,24.8261,0.0658,"try as i may, i can't think n ; ca ntry as i may, i can't think n ; ca i as ca"
167,1,4.0,unguided,1,1,0,10.745712280273438,,,"try as i may, i can't think that maybe the situation's more than the expectations. outrondana nveva 31 25 31"
167,1,4.0,guided,0,0,0,10.386378288269043,31.9653,0.0,"try as i may, i can't think about it it's the that to don you it ca i a  c c ca ca as as"
176,1,-1,realtext,1,1,0,,,,"inside the film's conflict-powered plot there is a decent moral trying to get out, but it's not that, it's the tension that keeps you in your seat."
176,0,2.0,unguided,0,1,1,5.752119064331055,,,inside the film's conflict-powered plot thereinside the film's war-torn plot inside an element element element inside a element element inside a
176,0,2.0,guided,0,1,0,6.401885509490967,31.09,0.0,inside the film's conflict-powered plot there is no one-end solution or place the real world; and there are no reasons to escape the
176,1,2.0,unguided,0,0,1,5.752119064331055,,,inside the film's conflict-powered plot thereinside the film's war-torn plot inside an element element element inside a element element inside a
176,1,2.0,guided,1,1,1,2.8387269973754883,27.0367,0.0183,"inside the film's conflict-powered plot there is a lot of tension, and inside the real world, there is also a lot of tension,"
176,0,4.0,unguided,0,1,1,5.752119064331055,,,inside the film's conflict-powered plot thereinside the film's war-torn plot inside an element element element inside a element element inside a
176,0,4.0,guided,0,1,0,7.8764801025390625,31.2033,0.0,inside the film's conflict-powered plot there is no question conclusion or no resolution that not to it no has a no-up to the action
176,1,4.0,unguided,0,0,1,5.752119064331055,,,inside the film's conflict-powered plot thereinside the film's war-torn plot inside an element element element inside a element element inside a
176,1,4.0,guided,0,0,1,5.097874641418457,30.1967,0.0,"inside the film's conflict-powered plot there is no sense of the duty, to change the world; for there are no sign of the world"
185,0,-1,realtext,0,1,0,,,,"this time mr. burns is trying something in the martin scorsese street-realist mode, but his self-regarding sentimentality trips him up again."
185,0,2.0,unguided,0,1,0,7.492356777191162,,,this time mr. burns is trying something in here between lightning strikes and gunshots and-- trying- trying- trying- trying this- trying- trying
185,0,2.0,guided,0,1,0,5.34635066986084,27.9245,0.0063,this time mr. burns is trying something in here this trying this trying this is not trying this that is not trying this this that is not trying
185,1,2.0,unguided,0,0,0,7.492356777191162,,,this time mr. burns is trying something in here between lightning strikes and gunshots and-- trying- trying- trying- trying this- trying- trying
185,1,2.0,guided,0,0,0,8.276973724365234,29.8409,0.0,this time mr. burns is trying something in which this time of try be to you're you're in the right of this time we're trying
185,0,4.0,unguided,0,1,0,7.492356777191162,,,this time mr. burns is trying something in here between lightning strikes and gunshots and-- trying- trying- trying- trying this- trying- trying
185,0,4.0,guided,0,1,0,5.189033508300781,26.4447,0.0521,this time mr. burns is trying something in the way or try to find a way to put it inThis time mr. burns is trying
185,1,4.0,unguided,0,0,0,7.492356777191162,,,this time mr. burns is trying something in here between lightning strikes and gunshots and-- trying- trying- trying- trying this- trying- trying
185,1,4.0,guided,1,1,0,7.186509609222412,29.074,0.0,this time mr. burns is trying something in every way thisr. burns.. new finding different in this new mr. burns is trying
194,1,-1,realtext,1,1,1,,,,"corny, schmaltzy and predictable, but still manages to be kind of heartwarming, nonetheless."
