global_idx,prompt_idx,prompt,seed,start_text,text,final_lm,final_cons,accepts,steps
20,5,The horse,5000,The horsestats Slate Ideally sheer securelyshop Ernstaco WalmartNear Kur Holmesocy ther eBay NEC workspace unanim medicines 283,"The horsestats website is, quiteshopify, andNear Me.ocycle has hadNavigatr",-158.42044067382812,-0.2796842157840729,57,600
21,5,The horse,5001,The horse Dal(* innocuousDe Henri AGAcorruptionhumanerosso Falkotaics 760 Cableironstretched Ame Birds hacksCart,The horse bolted is friendsDeMorgecorruptionhumane abuseStoicism 760 lbs.stretchedLoose reinsBe,-159.83509826660156,-1.958112716674805,43,600
22,5,The horse,5002,"The horse Duncan Lovelywear az************ monitorvenueHour212 Danish Desc ¶ 104 readsonceshopicesterigue%),name",The horse had had another azure sky streakHourly Rate* $749* Now Compare Rate quoted to,-138.2002716064453,-0.3047548532485962,76,600
23,5,The horse,5003,The horse SpecificallyphiesLGBTLet determine subscript Gur� easternradius paper Punjabgeries profoundly Transitatin aust doctrines Stein bod,The horse instantly desired a new owner. Gurley requested a good family. Since he was to be horse's,-87.72660827636719,-0.7424764633178711,65,600
24,6,The lake,6000,"The lake Merchantsgewaterival singingTIME expressing MéAFTAoine inscribed Rhythmified molBackground washedwin]"" lemon mushroomWith",The lake had itsival singingTIME expressing concernAFTAANN inscribed her gratitude molto biancaA note from,-166.1659698486328,-0.285538762807846,56,600
25,6,The lake,6001,The lake Cannot coronary assured Appalachol Twin analytic catalyst Absentemade cholesterol doubled Ethernet omittedlabelredit?? satignJS,The lake Cannot coronary O Appalachia is analytic. Absent Ae it doubled it was halved. Chi exceeded The,-170.3887939453125,-1.084657907485962,56,600
26,6,The lake,6002,The lakeabled kickoffifest twenty Cald casting debateMp tendency �nearily Qi Zah Fouuers 2000isky chinafety,"The lake stood ablende. casting theirMp,ie scout teams. Many aelf myded yow",-144.19454956054688,-0.1166358515620231,66,600
27,6,The lake,6003,The lakeOwnTang conscientious hype Quran Norse Ku Stam slideshowaughed bowlMoving Toxiclines Important PhasecessionIJ absorbs guardian,The lake wasTangential High Quranco Kuwhartaughed at him rocksand Important Phase IIIJT Subject,-185.58567810058597,-2.38151478767395,54,600
28,7,The last time,7000,The last time MLAondon fading naILEJac Movie 1987niaImageforumsMariaObEEEE493H enable 1300 automatedoutheast,The last time Rachel Jessica fading fast gotJacQckevities.Obesity ineats 1300 years of,-148.30810546875,-0.6743496656417847,71,600
29,7,The last time,7001,The last time beverageCallback rec Knights architect ACTION ridiculouslyidistions Response wildlife crammedbufMic bigotry misunderstanding Tsu Verb jellyelin,The last time I went to Boston architect ACTION! did t Response did..... IPage6.,-140.93255615234375,-0.4955031275749206,55,600
30,7,The last time,7002,The last time RELEASE saddened professionallyursion Bog conjecture soda Mara262 Md Soph jacket1984 VER1997 Employees Crisis 300clusion feminists,The last time Mary Kay Snow went Bogotá were262 Md Sal jacket1984 VERA AQL CUPW,-177.45404052734375,-0.3769065737724304,65,600
31,7,The last time,7003,The last timeatrinecessaryoky precaution Strawberry sought dependency SAF TT addresses foods surprise omn Ferrari bananas astronomical Chauatoncold Intern,The last time I sawoky precautionary dropped dependency SAFE 11 ways. surprise surprise food spoiled myaton's bacon,-182.35894775390625,-0.913698136806488,54,600
32,8,The movie,8000,The movietalk undes Spider titan malariauniaolute999 transgender dup Brazil Pip Nigeria96 Firearms 390 EducagatimesORE,The movie was undesiought after awareness movie. It was for Pip the tomcat. Educated pip,-128.3847198486328,-1.1766929626464844,74,600
33,8,The movie,8001,"The movie unrem 343Her-,Sam sneakers blasts transcription Scorpion images reporting307 RNA practiced Nin HurtThey tease eightPrice",The movie starts 343HeroesSamuelle8 favorite images from sports moments while at recessThey are framed and,-148.53199768066406,-0.0265762973576784,48,600
34,8,The movie,8002,"The movie•• Rabbit cautionedAngelRepeatCLOSE smoked str Scream empathy WoodwardET endorse subsequ giftpt explains ""\ scday","The movie•• Rabbit and the MaskCLOSE smoked sheep Screaming childrenSed subsequenced to the ""\u2018",-179.29458618164062,-0.2183136641979217,55,600
35,8,The movie,8003,The movieeous everybodyCorrect enjoysProtect refusesDown Flynn carrier distracted nearestArizonavim Airl healeremies addsovation involvementZe,"The movie started everybody sang alongProtectus the Flynn Fox distracted the enemy, Airlocked the sirensNu",-164.21397399902344,-0.1959126591682434,47,600
36,9,The painting,9000,The painting athlete tiles trials Madiece lifestyle with 0000 Baby REALLY Mission bilateral Eternity Change exc fungi cob systematic LexLY,The painting was created with Mad Dog made into a paw REALLY big. It was excitably happy! It was,-108.4677734375,-0.4317367076873779,57,600
37,9,The painting,9001,The painting srfAttachangular Experimental WeddingooArmyories trackergiene riotsesi278 DUP Olivier st.--Map625 considering airline,The painting srfAttach had snapped Wedding photo op time tracker off riots guardart displayed guests were ignoredThe painting needs to,-188.7405242919922,-2.763145685195923,57,600
38,9,The painting,9002,The painting shorter Fran FreeBSD Darlingividually spots Satisf Orlando tweet Abdullah pedestrians Anarchy slavery distrust hr Shir shockingly showcasetechnicalPort,The painting was just FreeBSD and Linux spots its feet. It starts Anarchy's music and running and eventually it burns,-128.04083251953125,-1.3035014867782593,62,600
39,9,The painting,9003,The painting Strateg Alicia Negro Staffforcer NvidiaRR chairman interviews guys escalation uncomfortable SUPER CameroonLayCONregulatedwould tree Lines,The painting has dry-painted white Nvidia logo's on it escalation into SUPERMAN. Each!!! word!!!! makes,-141.6666259765625,-0.9879239797592164,68,600
40,10,The pizza,10000,The pizza granite skirt coron suckerbroacles faststy transition Dynamo aboriginal Psy primalarenthoodomatic Cooldown challenge availurringabba,The pizza slice skirt test went terriblyacles were stuck transition Dynamo home Psyche up family fun day baking Abr,-186.2833251953125,-1.2642029523849487,60,600
41,10,The pizza,10001,The pizza declaration269Scale judication AmonirableentialichaelJS disturb delta true utility Choi Infantry surrounded shin hiatus Cohen,"The pizza declaration cameScalecoats was atential PJSale, true color Images, surrounded by cheese.",-154.99029541015625,-0.039290364831686,62,600
42,10,The pizza,10002,The pizza Edwards mutated Flat seizing pastry108 chloride Changing LDSite simulatedgnu shorts Misty foundingDERRGoingresa PhD lender,"The pizza recipe made while seizing pastry108 chloride Changing hands, changing addresses109 hidin CoffinFudge.111",-182.95237731933597,-2.637669563293457,56,600
43,10,The pizza,10003,The pizzasel Turkey don opens notwithstanding MinneapolisPart Held rise pure grievances279 didnKeefeango Paragu533 tactile Tomorrow grill,The pizza order came seven opens notwithstanding thePartridge in purest blue didn't like-shine. When the,-127.58821105957033,-1.543344497680664,52,600
44,11,The potato,11000,The potato duelSEE Tucson morphedStone eclips CBO cunt consolidated expectancy landfall Lam suckerastyMetal portrays bipzyme mildstatement,The potato chipSEE U history before THEMal cunt was writtenLook at last proof of! The moment the chips,-163.66152954101562,-1.0080742835998535,61,600
45,11,The potato,11001,The potato Rewardsini‑ sick param DynamOSEDIBLE frequentlyrays := slegiolook Saw abusing conveappropri expectations Crawford,The potato Rewards Program‑called the popcorn reward you‑rays. Your eyeslook at the screenappropriateness,-151.5372314453125,-0.0238037649542093,54,600
46,11,The potato,11002,The potato debatesconsider Universal ubiquitousourmet inlandうmonaryaviaprising antioxid fireplaceVari enrichment unravel bonus facility Hermione IbidLooking,"The potato rat began Universal ubiquitous mode.うmonary hypertension, antioxidativeVariations and bonus effects of potato rat",-180.75112915039065,-0.6400166153907776,81,600
47,11,The potato,11003,The potato winadvert offensive Feder representatives grenmut ViolocycludeBrain evolves sectarianwer unaffected skepticismChan Worm viewership eclips,The potato floret offensive ads appeared inmutting fishadBraincells towerrorror!Flesh wounds,-154.482177734375,-2.933879137039185,59,600
48,12,The president of the country,12000,The president of the country dstg constant?) NHSesianPanel Kodi hardestmajority McAuliffe Extensionsaint thereby nosesLVBoo PSU cautious Recep animal,The president of the country sat down and NHS. His Kodiakmajority voted! Heittiles President Snipers. They all,-144.4873504638672,-0.696514368057251,61,600
49,12,The president of the country,12001,The president of the countrybare Capdisciplinary Fuk saviorac RIGHT clouds differentlycpu nonsensical slips sensing shaming Officapproved Philips striker DEthey,The president of the countrybarefootbarefootuacft cloudsunseed with authority sensing threatstogrowth Philips alarmclock will,-172.288330078125,-1.0981348752975464,48,600
50,12,The president of the country,12002,"The president of the country Juliet Puppet Televisioncharging rule shock06Vol sized Winning Fra odds equality>"" Beck shoulders GeorgronghARPanson",The president of the country Juliet Puppet Showcharging admission and required VIP Tour Winning Wishes at the Carnival called the Shipments.,-167.80093383789062,-1.155610203742981,73,600
51,12,The president of the country,12003,The president of the countryakov temporary subscribe comedic cognitive LayoutQuick spe Directions RandomgrandiroSame relevant mechanics� closer Circle FascTranslation,The president of the country sent temporary bowling Alley R openingsQuick spead linesFor competitionSame nightEveryone bowl their balls for the,-157.33633422851562,-0.3618783950805664,56,600
52,13,The road,13000,The roadEverArch gunshot Garg intestine gloom Symbol lookoutimeo coronary utilizing TCPote socialbreakerspawn kStep bite ARM,The road takesArching Gargoyleway Symbol of the Gods I Cote flood An active kiteboarders,-146.04843139648438,-0.0744280964136123,63,600
53,13,The road,13001,The road *)nos punishment707 Kle caucus optimal Safety allegiance windsJer911 Hydro midrange186 Olsen Rebel Lum pegged pulls,The road *)nos prive Kleintester trip allegiance winds in the Polar vortex. Driving in **inescap,-167.11669921875,-0.5982093214988708,59,600
54,13,The road,13002,The road chilled concynt beams waves deducted SeptemberInvest commuterbraimonyeuusual tactic roastedLastly Autobfig irrespective Gardner,The road begins concrutely a speed. The car goes $2000 speed on the Autobahn. We,-104.23614501953124,-0.4280413687229156,75,600
55,13,The road,13003,The road Bayern postage�fund Gold=~tested PatelatingLabel Laura CHAR inviteMembers Perse nonexribes tarn TRI IMAGES,The road has long妖mon rain. Mia and the others CHARGE HER to nonexISTENATE the,-130.05577087402344,-1.2026983499526978,58,600
56,14,The year is 1910.,14000,The year is 1910. Chemical.[ nonprofits mimic Shal dose escalation Lubケグismatwitterors Needsivated bush templates sculpt knocks brazen,The year is 1910. Chemical reaction has mimic Shalom's services for small fee. A.44 Magnum is overloading the,-137.4704132080078,-0.4209778308868408,57,600
57,14,The year is 1910.,14001,The year is 1910.HOW grid providing taunt Loop kaleannels offspring009 Rolls1979invoke virtuesement Potential � GolamentZip�,"The year is 1910. The gridiron taunt enters,annels energy0091110211200thall in Golfer. Score",-176.08544921875,-0.1745452284812927,66,600
58,14,The year is 1910.,14002,The year is 1910.mop hosts joints319 Tos apologizing Is将 thirds lush murderous opt comprised mixesWood culturesUniversity fork Tyson disputed,The year is 1910. Mary hosts an entertaining0030 Is this the class entertainment optically illuminated venue requires? classes on the,-138.8056640625,-0.2077203691005706,55,600
59,14,The year is 1910.,14003,The year is 1910.orr Olivia RecapPod Yesterday anthropCy ceilingbis Baird spontaneous reformeduria purposeredictTor402 scathing td chilly,"The year is 1910. Florence Griffith wasPod0nCypress. She talked withAPlredictor, AI style.",-146.67034912109375,-0.0947328433394432,55,600
