global_idx,prompt_idx,prompt,seed,start_text,text,final_lm,final_cons,accepts,steps
38,9,The painting,9002,The painting,The painting Romero Price Campbell Mueller American Lambert Smy pione Ald Beir Steele Sinclair Ariel Willie ke Patriots promote SophieMaria'm,-329.5475769042969,-0.1489659249782562,0,300
39,9,The painting,9003,The painting,The painting Romero Price Campbell Mueller American Lambert Smy pione Ald Beir Steele Sinclair Ariel Willie ke Patriots promote SophieMaria'm,-329.5475769042969,-0.1489659249782562,0,300
40,10,The pizza,10000,The pizza,The pizza Rena Aether Kil 171 Riverside Benn irrigation Rodney Irma Buchanan Barnett Pipeline Bahamas Leah SydActionCode practition Essex Kaufman'm,-370.84088134765625,-0.5534061193466187,0,300
41,10,The pizza,10001,The pizza,The pizza Rena Aether Kil 171 Riverside Benn irrigation Rodney Irma Buchanan Barnett Pipeline Bahamas Leah SydActionCode practition Essex Kaufman'm,-370.84088134765625,-0.5534061193466187,0,300
42,10,The pizza,10002,The pizza,The pizza Rena Aether Kil 171 Riverside Benn irrigation Rodney Irma Buchanan Barnett Pipeline Bahamas Leah SydActionCode practition Essex Kaufman'm,-370.84088134765625,-0.5534061193466187,0,300
43,10,The pizza,10003,The pizza,The pizza Rena Aether Kil 171 Riverside Benn irrigation Rodney Irma Buchanan Barnett Pipeline Bahamas Leah SydActionCode practition Essex Kaufman'm,-370.84088134765625,-0.5534061193466187,0,300
44,11,The potato,11000,The potato,The potato Griffith Echo Harris Mond Borisphrine Moss Lara Nebula Brun905 U757 DeVosog Suarez fiber Ballard'm,-352.574462890625,-2.691836357116699,0,300
45,11,The potato,11001,The potato,The potato Griffith Echo Harris Mond Borisphrine Moss Lara Nebula Brun905 U757 DeVosog Suarez fiber Ballard'm,-352.574462890625,-2.691836357116699,0,300
46,11,The potato,11002,The potato,The potato Griffith Echo Harris Mond Borisphrine Moss Lara Nebula Brun905 U757 DeVosog Suarez fiber Ballard'm,-352.574462890625,-2.691836357116699,0,300
47,11,The potato,11003,The potato,The potato Griffith Echo Harris Mond Borisphrine Moss Lara Nebula Brun905 U757 DeVosog Suarez fiber Ballard'm,-352.574462890625,-2.691836357116699,0,300
48,12,The president of the country,12000,The president of the country,The president of the country aBER gon Leykb MinneapolisX Remy Ga 1997 Barbarian B Uriel Domin Amon RosenbergARB eldryu'm,-306.8388061523437,-0.8158212900161743,0,300
49,12,The president of the country,12001,The president of the country,The president of the country aBER gon Leykb MinneapolisX Remy Ga 1997 Barbarian B Uriel Domin Amon RosenbergARB eldryu'm,-306.8388061523437,-0.8158212900161743,0,300
50,12,The president of the country,12002,The president of the country,The president of the country aBER gon Leykb MinneapolisX Remy Ga 1997 Barbarian B Uriel Domin Amon RosenbergARB eldryu'm,-306.8388061523437,-0.8158212900161743,0,300
51,12,The president of the country,12003,The president of the country,The president of the country aBER gon Leykb MinneapolisX Remy Ga 1997 Barbarian B Uriel Domin Amon RosenbergARB eldryu'm,-306.8388061523437,-0.8158212900161743,0,300
52,13,The road,13000,The road,The road Gauntlet Toggle multiplayer Sims andg Liang� Deadpool Gan microbiota bones Pig Freddy Ramirez Ben Russell Portal Sisters'm,-296.2921447753906,-0.8552314639091492,0,300
53,13,The road,13001,The road,The road Gauntlet Toggle multiplayer Sims andg Liang� Deadpool Gan microbiota bones Pig Freddy Ramirez Ben Russell Portal Sisters'm,-296.2921447753906,-0.8552314639091492,0,300
54,13,The road,13002,The road,The road Gauntlet Toggle multiplayer Sims andg Liang� Deadpool Gan microbiota bones Pig Freddy Ramirez Ben Russell Portal Sisters'm,-296.2921447753906,-0.8552314639091492,0,300
55,13,The road,13003,The road,The road Gauntlet Toggle multiplayer Sims andg Liang� Deadpool Gan microbiota bones Pig Freddy Ramirez Ben Russell Portal Sisters'm,-296.2921447753906,-0.8552314639091492,0,300
56,14,The year is 1910.,14000,The year is 1910.,The year is 1910. Casey Leigh Jeanne BALL unicorn Woljcump Lawrence Ashley Ramp Pryor Jacobhari Patel Allan Cohen Chan:'m,-285.1336669921875,-0.6193220615386963,0,300
57,14,The year is 1910.,14001,The year is 1910.,The year is 1910. Casey Leigh Jeanne BALL unicorn Woljcump Lawrence Ashley Ramp Pryor Jacobhari Patel Allan Cohen Chan:'m,-285.1336669921875,-0.6193220615386963,0,300
58,14,The year is 1910.,14002,The year is 1910.,The year is 1910. Casey Leigh Jeanne BALL unicorn Woljcump Lawrence Ashley Ramp Pryor Jacobhari Patel Allan Cohen Chan:'m,-285.1336669921875,-0.6193220615386963,0,300
59,14,The year is 1910.,14003,The year is 1910.,The year is 1910. Casey Leigh Jeanne BALL unicorn Woljcump Lawrence Ashley Ramp Pryor Jacobhari Patel Allan Cohen Chan:'m,-285.1336669921875,-0.6193220615386963,0,300
