global_idx,prompt_idx,prompt,seed,start_text,text,final_lm,final_cons,accepts,steps
13,3,The city,3001,The cityこCompat Party LimitongeBar McKayGil    flower networking buddyramidsue untoldHon JewsEar physicianhor,The city managerCompat Party Limit 1BariumGilletteBeckerMezcal untoldfunnelspoonOfMil,-164.23971557617188,-0.877375602722168,59,600
14,3,The city,3002,The city604 halls setting Donaldcephal Sue Processor Nationwideunctions 342 endpoint appraisal beverage brim Syndicatealsh LD Wrapsta floated,The city604s Friday Donald Duck Sue Henson Abridged safety segments City in progress. We have a,-135.0906982421875,-0.5606030225753784,75,600
15,3,The city,3003,The cityigible Bour adulteryasis minority PRESIDENTavery imposed outsourcing Scholar 414 admonê Papuailiitism 225 Agilityottenomorphic,The cityigible Bourdainasis minority PRESIDENTavery minority Official cultural group Inêsse media group UNexcl,-187.60934448242188,-0.1509720087051391,58,600
16,4,The country,4000,The countrymingenh holdsHO Ford sucking earliest forbid glued CO spikesJA intermittent enemiesavior Scare Compact Parade Mountain curv,The country had just one racing Ford sucking down a huge CO2 air horn! It. It Parade'd him,-130.94427490234375,-2.999584436416626,56,600
17,4,The country,4001,The countryPoll Cindyiscopal PAY hydro Eyeadier Withoutmeyer HortmAhhig complementaryICOUTC Quartemerケpoke Catalan,The countryPollutioniscopal PAYTHING accountsadier Without insurance themAhdurance The people Quartzespay To Clean,-195.4900054931641,-1.656810283660889,49,600
18,4,The country,4002,The country surfaced clothing except Cors Ake Kelvin puberty planetary motivateowing vertically Ging Whichuple Notting fosterUnited Tol mechwikipedia,The country needed clothing. People fill the puberty planetary body builder costumes. Which in Notting Hill means urban combat pants,-170.285400390625,-1.437772274017334,60,600
19,4,The country,4003,The countryelin solaramount something siliconbrateLM Exception Cerberus forbid Profird discontentitativeMa caut cra384 CognGar,The country club solar system something to playLMNO was full Prof. discontentmentMLO was a Cognac,-145.50494384765625,-2.54422664642334,39,600
20,5,The horse,5000,The horsestats Slate Ideally sheer securelyshop Ernstaco WalmartNear Kur Holmesocy ther eBay NEC workspace unanim medicines 283,The horsestats app Ideally uses securely save me from badNearby Buildings. No payment NECA-1204,-173.31008911132812,-0.927505373954773,65,600
21,5,The horse,5001,The horse Dal(* innocuousDe Henri AGAcorruptionhumanerosso Falkotaics 760 Cableironstretched Ame Birds hacksCart,The horse jumped is innocuousDeMaraohumane facility motaure 760 poundsiron mansized ponyDeM,-175.79315185546875,-2.0025291442871094,48,600
22,5,The horse,5002,"The horse Duncan Lovelywear az************ monitorvenueHour212 Danish Desc ¶ 104 readsonceshopicesterigue%),name",The horseman had all azure colorationsHourly Rate* * 8 hour daily walk by horse * *,-130.41070556640625,-0.2304282039403915,73,600
23,5,The horse,5003,The horse SpecificallyphiesLGBTLet determine subscript Gur� easternradius paper Punjabgeries profoundly Transitatin aust doctrines Stein bod,The horse Specifically preferred a fresh determine when Gurpreet's was running short On my inlay I changed,-151.04124450683594,-1.742345690727234,73,600
24,6,The lake,6000,"The lake Merchantsgewaterival singingTIME expressing MéAFTAoine inscribed Rhythmified molBackground washedwin]"" lemon mushroomWith",The lake had a fish singingTIME expressing loveFREEZE expressing his gratitude mollelle. The kids loved,-131.44467163085938,-0.0494475960731506,61,600
25,6,The lake,6001,The lake Cannot coronary assured Appalachol Twin analytic catalyst Absentemade cholesterol doubled Ethernet omittedlabelredit?? satignJS,"The lake Cannot coronary O Appalachia, analytic. Absent T1, LDL was halved. Lake Ach",-157.12127685546875,-1.4307844638824463,58,600
26,6,The lake,6002,The lakeabled kickoffifest twenty Cald casting debateMp tendency �nearily Qi Zah Fouuers 2000isky chinafety,"The lake had a monster, huge casting their a, eternally night. Many a times my family yanked",-105.21636962890624,-2.0417492389678955,77,600
27,6,The lake,6003,The lakeOwnTang conscientious hype Quran Norse Ku Stam slideshowaughed bowlMoving Toxiclines Important PhasecessionIJ absorbs guardian,The lake wasTangential Chaos QuranTh Kuah HeaughedAtMoving Mountains The Cloud PhaseTheIJungleMe,-180.33401489257807,-2.3397395610809326,57,600
28,7,The last time,7000,The last time MLAondon fading naILEJac Movie 1987niaImageforumsMariaObEEEE493H enable 1300 automatedoutheast,"The last time MLA Mark fading away wasJacS wasnia Fast walking onOba laneUS wide light
        ",-190.87057495117188,-0.5185773968696594,71,600
29,7,The last time,7001,The last time beverageCallback rec Knights architect ACTION ridiculouslyidistions Response wildlife crammedbufMic bigotry misunderstanding Tsu Verb jellyelin,The last time ICallback went wine architecturally ridiculously wrong teddy bear shaped bottles sprayed The crowd Tsuh-F,-164.7199249267578,-3.011265277862549,59,600
30,7,The last time,7002,The last time RELEASE saddened professionallyursion Bog conjecture soda Mara262 Md Soph jacket1984 VER1997 Employees Crisis 300clusion feminists,The last time Melissa saddened herselfursion Bogoravia she262 Md 3 turned up VEROLLA 245 came down,-169.9210205078125,-3.6884536743164062,50,600
31,7,The last time,7003,The last timeatrinecessaryoky precaution Strawberry sought dependency SAF TT addresses foods surprise omn Ferrari bananas astronomical Chauatoncold Intern,The last time Becky saw Harry precautioned dropped nuts offEHorse poop surprise events occurred bananas spoiled her eggsI promised,-166.05111694335938,-3.154543876647949,67,600
32,8,The movie,8000,The movietalk undes Spider titan malariauniaolute999 transgender dup Brazil Pip Nigeria96 Firearms 390 EducagatimesORE,The movie was undesuctph malaria disease film. It dupin g children tomorrow. Educators pester,-137.21075439453125,-2.2027370929718018,64,600
33,8,The movie,8001,"The movie unrem 343Her-,Sam sneakers blasts transcription Scorpion images reporting307 RNA practiced Nin HurtThey tease eightPrice",The movie was 343HeroesSamuel Adams's life experience from an interview while at collegeThey showed eight videos,-148.24134826660156,-0.4365448355674743,53,600
34,8,The movie,8002,"The movie•• Rabbit cautionedAngelRepeatCLOSE smoked str Scream empathy WoodwardET endorse subsequ giftpt explains ""\ scday","The movie•• Rabbit and the MaskCLOSE smoked sheep Screaming childrenSed subsequenced to the ""\u2018",-179.29458618164062,-0.2183136641979217,55,600
35,8,The movie,8003,The movieeous everybodyCorrect enjoysProtect refusesDown Flynn carrier distracted nearestArizonavim Airl healeremies addsovation involvementZe,The movie started everybody sang alongProtectus the Flynn Fox distracted the enemyGeneral Airlocked the sagesNu,-167.7011260986328,-0.2652526199817657,50,600
36,9,The painting,9000,The painting athlete tiles trials Madiece lifestyle with 0000 Baby REALLY Mission bilateral Eternity Change exc fungi cob systematic LexLY,The painting was created with Mad Dog made into a paw REALLY big. It was excitably happy! It was,-108.4677734375,-0.4317367076873779,57,600
37,9,The painting,9001,The painting srfAttachangular Experimental WeddingooArmyories trackergiene riotsesi278 DUP Olivier st.--Map625 considering airline,The painting srfAttach bul Experimental test results The science onboardgiene testsesi-related problemstests doneSTAUL self,-203.96646118164065,-1.9549927711486816,77,600
38,9,The painting,9002,The painting shorter Fran FreeBSD Darlingividually spots Satisf Orlando tweet Abdullah pedestrians Anarchy slavery distrust hr Shir shockingly showcasetechnicalPort,The painting was just FreeBSD and Linux spots its feet. It starts Anarchy themed music and dances and then it crashes,-121.85396575927734,-1.2511258125305176,58,600
39,9,The painting,9003,The painting Strateg Alicia Negro Staffforcer NvidiaRR chairman interviews guys escalation uncomfortable SUPER CameroonLayCONregulatedwould tree Lines,The painting has dry paint adn the brim. Sam show escalation to SUPERSTAR!CON!CON. He,-130.43804931640625,-1.4693652391433716,83,600
40,10,The pizza,10000,The pizza granite skirt coron suckerbroacles faststy transition Dynamo aboriginal Psy primalarenthoodomatic Cooldown challenge availurringabba,The pizza slice skirt test went terriblyacles were dripping transition Dynamo home Psyche up family fun home invasion Dreams about,-178.44387817382812,-1.5324558019638062,66,600
41,10,The pizza,10001,The pizza declaration269Scale judication AmonirableentialichaelJS disturb delta true utility Choi Infantry surrounded shin hiatus Cohen,The pizza dough hadScale ledbetter Amonikewu PJSaltarashevitschenik adoring,-144.98269653320312,-2.115931987762451,71,600
42,10,The pizza,10002,The pizza Edwards mutated Flat seizing pastry108 chloride Changing LDSite simulatedgnu shorts Misty foundingDERRGoingresa PhD lender,The pizza Edwards made Flat seizing pastry108 chloride Changing LDS sisters changing places109 hidin CoffinFilling2116,-217.6976318359375,-2.243247032165528,49,600
43,10,The pizza,10003,The pizzasel Turkey don opens notwithstanding MinneapolisPart Held rise pure grievances279 didnKeefeango Paragu533 tactile Tomorrow grill,"The pizza order came six hundred notwithstanding thePartied in pure flavor, aoiety,533lbs,I",-154.80551147460938,-0.363714724779129,51,600
44,11,The potato,11000,The potato duelSEE Tucson morphedStone eclips CBO cunt consolidated expectancy landfall Lam suckerastyMetal portrays bipzyme mildstatement,The potato chipSEE U history before THEMalvia was introducedLook at the proof here!The chip says It,-130.12716674804688,-0.4366397261619568,75,600
45,11,The potato,11001,The potato Rewardsini‑ sick param DynamOSEDIBLE frequentlyrays := slegiolook Saw abusing conveappropri expectations Crawford,The potato Rewards you‑for‑ Dynamite Jacks You! foru Free SawTheTerror__in_,-164.02346801757812,-0.0567743591964244,46,600
46,11,The potato,11002,The potato debatesconsider Universal ubiquitousourmet inlandうmonaryaviaprising antioxid fireplaceVari enrichment unravel bonus facility Hermione IbidLooking,"The potato debates, Universal ubiquitous use of potatoes and bad press antioxidativeVariations in quality vitamins, bad press",-165.67459106445312,-2.3599252700805664,77,600
47,11,The potato,11003,The potato winadvert offensive Feder representatives grenmut ViolocycludeBrain evolves sectarianwer unaffected skepticismChan Worm viewership eclips,The potato fluke disease caused great'mutainocybianBrain evolves differentlywerfeit WF. He,-173.4696044921875,-1.9732640981674197,57,600
48,12,The president of the country,12000,The president of the country dstg constant?) NHSesianPanel Kodi hardestmajority McAuliffe Extensionsaint thereby nosesLVBoo PSU cautious Recep animal,"The president of the country sat down, exhausted. The Kodiak tribe was! Toittlithabitused!That had",-140.35183715820312,-0.5425744652748108,69,600
49,12,The president of the country,12001,The president of the countrybare Capdisciplinary Fuk saviorac RIGHT clouds differentlycpu nonsensical slips sensing shaming Officapproved Philips striker DEthey,The president of the countrybarefootbarefootbareacari cloudsunseed with rain! threatstofall Philips alarm clock will,-156.9559326171875,-2.0726568698883057,58,600
50,12,The president of the country,12002,"The president of the country Juliet Puppet Televisioncharging rule shock06Vol sized Winning Fra odds equality>"" Beck shoulders GeorgronghARPanson",The president of the country Juliet Puppet Showcharging admission and selling VIP passes Winning Wagon at the Carnival called the Ship Race.,-161.75796508789062,-1.7455697059631348,70,600
51,12,The president of the country,12003,The president of the countryakov temporary subscribe comedic cognitive LayoutQuick spe Directions RandomgrandiroSame relevant mechanics� closer Circle FascTranslation,The president of the country sent a bowling alley R LayoutQuick spead rulesFor spectatorsSame lanes2 matches4 rounds3rd,-176.79933166503906,-1.098457098007202,70,600
52,13,The road,13000,The roadEverArch gunshot Garg intestine gloom Symbol lookoutimeo coronary utilizing TCPote socialbreakerspawn kStep bite ARM,The road creptArchway Gargatory gloomethismai coronary arterywSLASH. I karate dancedw,-173.14801025390625,-1.784350037574768,62,600
53,13,The road,13001,The road *)nos punishment707 Kle caucus optimal Safety allegiance windsJer911 Hydro midrange186 Olsen Rebel Lum pegged pulls,The road disappearednosucha Kleen optimal Safety Carwash mode On Kleen I startedd Lumier's,-158.9734649658203,-3.154233455657959,58,600
54,13,The road,13002,The road chilled concynt beams waves deducted SeptemberInvest commuterbraimonyeuusual tactic roastedLastly Autobfig irrespective Gardner,The road chilled concruses me deducted SeptemberInvested returned loss SeptemberIt also killed my Autoblow in the,-171.37368774414062,-2.297551393508911,65,600
55,13,The road,13003,The road Bayern postage�fund Gold=~tested PatelatingLabel Laura CHAR inviteMembers Perse nonexribes tarn TRI IMAGES,The road has long妖mon rain. Mia and the others CHARGE HER to nonexISTENATE the,-130.05577087402344,-1.2026983499526978,59,600
56,14,The year is 1910.,14000,The year is 1910. Chemical.[ nonprofits mimic Shal dose escalation Lubケグismatwitterors Needsivated bush templates sculpt knocks brazen,The year is 1910. Chemical reaction has mimic Shalom's magic for the season. A.22 rifle bullet overpowers the,-136.4736785888672,-0.0991563946008682,67,600
57,14,The year is 1910.,14001,The year is 1910.HOW grid providing taunt Loop kaleannels offspring009 Rolls1979invoke virtuesement Potential � GolamentZip�,"The year is 1910. The gridlock taunt begins,annels out00903222110ementalliesandts. The",-162.1993408203125,-1.4598146677017212,58,600
58,14,The year is 1910.,14002,The year is 1910.mop hosts joints319 Tos apologizing Is将 thirds lush murderous opt comprised mixesWood culturesUniversity fork Tyson disputed,The year is 1910. Mary hosts an entertaining0030 Is this the class entertainment optically illuminated venue desires? No for the,-140.1448211669922,-0.2288984060287475,54,600
59,14,The year is 1910.,14003,The year is 1910.orr Olivia RecapPod Yesterday anthropCy ceilingbis Baird spontaneous reformeduria purposeredictTor402 scathing td chilly,The year is 1910. Mary Anna wasPod0n'09. She talked withAPlredictable. Marywill make,-133.77908325195312,-0.1548069417476654,65,600
