global_idx,prompt_idx,prompt,seed,start_text,text,final_lm,final_cons,accepts,steps
13,3,The city,3001,The cityこCompat Party LimitongeBar McKayGil    flower networking buddyramidsue untoldHon JewsEar physicianhor,The city managerCompat Party Limit 1BariumGilletteBeckerMezcal untoldfunnelspoonOfMil,-164.23971557617188,-0.877375602722168,59,600
14,3,The city,3002,The city604 halls setting Donaldcephal Sue Processor Nationwideunctions 342 endpoint appraisal beverage brim Syndicatealsh LD Wrapsta floated,The city604 hallss Donald Duck Sue Henson Apey safety net Game in progress... We get a,-152.32192993164062,-0.9813290238380432,76,600
15,3,The city,3003,The cityigible Bour adulteryasis minority PRESIDENTavery imposed outsourcing Scholar 414 admonê Papuailiitism 225 Agilityottenomorphic,The cityigible Bourdainasis minority PRESIDENTavery minority Official cultural group Inêsse media group UNexcl,-187.60934448242188,-0.1509720087051391,58,600
16,4,The country,4000,The countrymingenh holdsHO Ford sucking earliest forbid glued CO spikesJA intermittent enemiesavior Scare Compact Parade Mountain curv,The country had just one racing Ford sucking down a huge CO2 air hose. His. His tractor ran it,-114.40811920166016,-3.60836672782898,57,600
17,4,The country,4001,The countryPoll Cindyiscopal PAY hydro Eyeadier Withoutmeyer HortmAhhig complementaryICOUTC Quartemerケpoke Catalan,The countryPollutioniscopal PAYBACK timeadier Without knowing youmAhmeAll The world QuartzesMe We're,-198.7847137451172,-1.3559788465499878,66,600
18,4,The country,4002,The country surfaced clothing except Cors Ake Kelvin puberty planetary motivateowing vertically Ging Whichuple Notting fosterUnited Tol mechwikipedia,The country road clothing brand Corsac.out planetary out planet Mars. We traveled Notting Hill in urban outfitting,-180.72691345214844,-0.3541302978992462,66,600
19,4,The country,4003,The countryelin solaramount something siliconbrateLM Exception Cerberus forbid Profird discontentitativeMa caut cra384 CognGar,The country club solar system something to doLM33 magnificent Profish discontentmentMaestro well deserved Cognac,-170.68832397460938,-0.7628545761108398,41,600
20,5,The horse,5000,The horsestats Slate Ideally sheer securelyshop Ernstaco WalmartNear Kur Holmesocy ther eBay NEC workspace unanim medicines 283,The horsestats program Ideally should securely hang the horse WalmartNearbyStore- No password NECA Store A digital,-180.0321044921875,-2.464646816253662,68,600
21,5,The horse,5001,The horse Dal(* innocuousDe Henri AGAcorruptionhumanerosso Falkotaics 760 Cableironstretched Ame Birds hacksCart,The horse jumped is innocuousDeMaraohumane facility motaure 760 poundsiron manlike demeanordeLa,-183.0308380126953,-1.6520428657531738,45,600
22,5,The horse,5002,"The horse Duncan Lovelywear az************ monitorvenueHour212 Danish Desc ¶ 104 readsonceshopicesterigue%),name",The horse had had a azure coat likeHourly Rate* $400;* Now Change Rate quoted to,-134.91885375976562,-1.124713897705078,76,600
23,5,The horse,5003,The horse SpecificallyphiesLGBTLet determine subscript Gur� easternradius paper Punjabgeries profoundly Transitatin aust doctrines Stein bod,The horse Specifically needed a new head when Gurpreet horse took ill. On Transit back to NYC I put,-136.65060424804688,-2.46334171295166,52,600
24,6,The lake,6000,"The lake Merchantsgewaterival singingTIME expressing MéAFTAoine inscribed Rhythmified molBackground washedwin]"" lemon mushroomWith",The lake had a fish singingTIME expressing loveFREEZE expressing his gratitude mollelle. The kids loved,-131.44467163085938,-0.0494475960731506,62,600
25,6,The lake,6001,The lake Cannot coronary assured Appalachol Twin analytic catalyst Absentemade cholesterol doubled Ethernet omittedlabelredit?? satignJS,"The lake Cannot coronary O Appalachia, analytic. Absent T1, LDL was halved. Lake Ach",-157.12127685546875,-1.4307844638824463,59,600
26,6,The lake,6002,The lakeabled kickoffifest twenty Cald casting debateMp tendency �nearily Qi Zah Fouuers 2000isky chinafety,"The lake had a monster, huge casting green a, eternally green. Many a times my family yanked",-102.59549713134766,-1.3743394613265991,79,600
27,6,The lake,6003,The lakeOwnTang conscientious hype Quran Norse Ku Stam slideshowaughed bowlMoving Toxiclines Important PhasecessionIJ absorbs guardian,The lake wasTanglin high Quranithachwholaughed at him rocksin his Phase 1 helmet. At,-152.6417236328125,-0.6879327893257141,72,600
28,7,The last time,7000,The last time MLAondon fading naILEJac Movie 1987niaImageforumsMariaObEEEE493H enable 1300 automatedoutheast,"The last time MLA Mark fading away wasJacS wasnia Fast walking onOba laneUS wide light
        ",-190.87057495117188,-0.5185773968696594,71,600
29,7,The last time,7001,The last time beverageCallback rec Knights architect ACTION ridiculouslyidistions Response wildlife crammedbufMic bigotry misunderstanding Tsu Verb jellyelin,The last time ICallback went wine architecturally ridiculously wrong teddy bear shaped bottles sprayed The crowd Tsuh-F,-164.7199249267578,-3.011265277862549,59,600
30,7,The last time,7002,The last time RELEASE saddened professionallyursion Bog conjecture soda Mara262 Md Soph jacket1984 VER1997 Employees Crisis 300clusion feminists,"The last time Mary saddened herself over Bogor Country she Central Md, jacket and VERSA bag with 300 mile lead",-166.09620666503906,-1.3589915037155151,65,600
31,7,The last time,7003,The last timeatrinecessaryoky precaution Strawberry sought dependency SAF TT addresses foods surprise omn Ferrari bananas astronomical Chauatoncold Intern,The last time I saw Susan loved cheese dropped dependency SAFE on foods surprise meal calendar Thanks surprise my daughter's birthday,-162.390869140625,-0.0742914229631424,77,600
32,8,The movie,8000,The movietalk undes Spider titan malariauniaolute999 transgender dup Brazil Pip Nigeria96 Firearms 390 EducagatimesORE,The movie was undesiigned malaria awareness film. It was a Pipi dramaac. Educated piyah,-140.62979125976562,-3.2874975204467773,73,600
33,8,The movie,8001,"The movie unrem 343Her-,Sam sneakers blasts transcription Scorpion images reporting307 RNA practiced Nin HurtThey tease eightPrice",The movie was 343HeroesSamuel Adams's life experience from an interview while at collegeThey showed eight videos,-148.24134826660156,-0.4365448355674743,53,600
34,8,The movie,8002,"The movie•• Rabbit cautionedAngelRepeatCLOSE smoked str Scream empathy WoodwardET endorse subsequ giftpt explains ""\ scday","The movie•• Rabbit and the MaskCLOSE smoked sheep Screaming childrenSed subsequenced to the ""\u2018",-179.29458618164062,-0.2183136641979217,55,600
35,8,The movie,8003,The movieeous everybodyCorrect enjoysProtect refusesDown Flynn carrier distracted nearestArizonavim Airl healeremies addsovation involvementZe,The movie starred everybody sang alongProtectus the Flynn Fox distracted the enemyGeneral Airlock the sirenRun!,-159.87893676757812,-0.208859845995903,56,600
36,9,The painting,9000,The painting athlete tiles trials Madiece lifestyle with 0000 Baby REALLY Mission bilateral Eternity Change exc fungi cob systematic LexLY,The painting was created with Mad Dog made into a paw REALLY big. It was excitably happy! It was,-108.4677734375,-0.4317367076873779,57,600
37,9,The painting,9001,The painting srfAttachangular Experimental WeddingooArmyories trackergiene riotsesi278 DUP Olivier st.--Map625 considering airline,The painting srfAttach had snapped Wedding photo op time tracker off riots'dartwork guests were afraidThe work was pulled,-178.9698486328125,-3.24874210357666,62,600
38,9,The painting,9002,The painting shorter Fran FreeBSD Darlingividually spots Satisf Orlando tweet Abdullah pedestrians Anarchy slavery distrust hr Shir shockingly showcasetechnicalPort,The painting was just FreeBSD and Linux spots its feet. It starts Anarchy themed music and dances and then it crashes,-121.85396575927734,-1.2511258125305176,60,600
39,9,The painting,9003,The painting Strateg Alicia Negro Staffforcer NvidiaRR chairman interviews guys escalation uncomfortable SUPER CameroonLayCONregulatedwould tree Lines,The painting was drywallart done Nvidia primed the edges guys escalation began SUPER MAN x3. Suddenly camera cut,-156.61279296875,-0.826396107673645,73,600
40,10,The pizza,10000,The pizza granite skirt coron suckerbroacles faststy transition Dynamo aboriginal Psy primalarenthoodomatic Cooldown challenge availurringabba,The pizza restaurant skirt test went terriblyacles were falling transition Dynamo home Psyche up family fun home invasion robbery attempt,-179.80410766601562,-2.183923482894897,71,600
41,10,The pizza,10001,The pizza declaration269Scale judication AmonirableentialichaelJS disturb delta true utility Choi Infantry surrounded shin hiatus Cohen,The pizza boy cameScalecoil Amon's army PJSaltar arrivedAltar appeared surrounded by chaosA,-137.93408203125,-0.7044845223426819,78,600
42,10,The pizza,10002,The pizza Edwards mutated Flat seizing pastry108 chloride Changing LDSite simulatedgnu shorts Misty foundingDERRGoingresa PhD lender,The pizza Edwards made Flat seizing pastry108 chloride Changing LDS sisters changing places109 hidin CheeseFisting Elvis stealing,-218.4388732910156,-1.4383082389831543,48,600
43,10,The pizza,10003,The pizzasel Turkey don opens notwithstanding MinneapolisPart Held rise pure grievances279 didnKeefeango Paragu533 tactile Tomorrow grill,The pizza order came through hot and thePartridge in pure joy announced didn't it? But no sauce was,-125.006591796875,-0.1234993115067482,53,600
44,11,The potato,11000,The potato duelSEE Tucson morphedStone eclips CBO cunt consolidated expectancy landfall Lam suckerastyMetal portrays bipzyme mildstatement,The potato chipSEE U history before THEMal cunt was writtenLook at last proof of! The moment the chips,-163.66152954101562,-1.0080742835998535,60,600
45,11,The potato,11001,The potato Rewardsini‑ sick param DynamOSEDIBLE frequentlyrays := slegiolook Saw abusing conveappropri expectations Crawford,The potato Rewards you‑for‑ Dynamite Jacks You! foru Free SawTheTerror__in_,-164.02346801757812,-0.0567743591964244,46,600
46,11,The potato,11002,The potato debatesconsider Universal ubiquitousourmet inlandうmonaryaviaprising antioxid fireplaceVari enrichment unravel bonus facility Hermione IbidLooking,The potato plants r Universal ubiquitous no of potatoes and bad press antioxidativeVariations improved quality vitamins not bad PR,-181.51634216308597,-1.0508264303207395,69,600
47,11,The potato,11003,The potato winadvert offensive Feder representatives grenmut ViolocycludeBrain evolves sectarianwer unaffected skepticismChan Worm viewership eclips,The potato floret offensive ads appeared inmutting eggcornBrain fever!werds skepticism.Fowler counters,-167.75961303710938,-2.3537590503692627,62,600
48,12,The president of the country,12000,The president of the country dstg constant?) NHSesianPanel Kodi hardestmajority McAuliffe Extensionsaint thereby nosesLVBoo PSU cautious Recep animal,"The president of the country sat down, exhausted. The Kodiak tribe was! Toittlithabitused!That had",-140.35183715820312,-0.5425744652748108,69,600
49,12,The president of the country,12001,The president of the countrybare Capdisciplinary Fuk saviorac RIGHT clouds differentlycpu nonsensical slips sensing shaming Officapproved Philips striker DEthey,The president of the countrybarefootbarefootbareacari cloudsunseed with power. threatstofall Philips alarm clock will,-152.17510986328125,-1.4885201454162598,53,600
50,12,The president of the country,12002,"The president of the country Juliet Puppet Televisioncharging rule shock06Vol sized Winning Fra odds equality>"" Beck shoulders GeorgronghARPanson",The president of the country Juliet Puppet Showcharging admission and selling VIP passes Winning Wagon at the Carnival called the Ship Race.,-161.75796508789062,-1.7455697059631348,70,600
51,12,The president of the country,12003,The president of the countryakov temporary subscribe comedic cognitive LayoutQuick spe Directions RandomgrandiroSame relevant mechanics� closer Circle FascTranslation,The president of the country sent temporary bowling alley RVsQuick speach tipsFor competitionSame nightEveryone play their holesOne thing,-163.24679565429688,-0.2234236001968383,58,600
52,13,The road,13000,The roadEverArch gunshot Garg intestine gloom Symbol lookoutimeo coronary utilizing TCPote socialbreakerspawn kStep bite ARM,The road takesArching Gargoyle steps Symbolizing Beating depression Cushing flood An injury karate boy's,-142.36639404296875,-1.020258903503418,60,600
53,13,The road,13001,The road *)nos punishment707 Kle caucus optimal Safety allegiance windsJer911 Hydro midrange186 Olsen Rebel Lum pegged pulls,The road disappearednosucha Kleen optimal Safety Carwash mode On Kleen I startedd Lumier's,-158.9734649658203,-3.154233455657959,58,600
54,13,The road,13002,The road chilled concynt beams waves deducted SeptemberInvest commuterbraimonyeuusual tactic roastedLastly Autobfig irrespective Gardner,The road chilled concrused me deducted SeptemberInvested September and SeptemberIt's still August Autobahn traffic ahead,-160.346435546875,-1.7253899574279783,74,600
55,13,The road,13003,The road Bayern postage�fund Gold=~tested PatelatingLabel Laura CHAR inviteMembers Perse nonexribes tarn TRI IMAGES,The road has long妖mon rain. Mia and the others CHARGE HER to nonexISTENATE the,-130.05577087402344,-1.2026983499526978,59,600
56,14,The year is 1910.,14000,The year is 1910. Chemical.[ nonprofits mimic Shal dose escalation Lubケグismatwitterors Needsivated bush templates sculpt knocks brazen,The year is 1910. Chemical Engineering has mimic Shalom's classroom for the class. A.32 pistol is used during a,-130.51776123046875,-0.3024307191371918,65,600
57,14,The year is 1910.,14001,The year is 1910.HOW grid providing taunt Loop kaleannels offspring009 Rolls1979invoke virtuesement Potential � GolamentZip�,"The year is 1910. The grid down taunt enters,annels offspring0091101021000th frogion Golfer. One",-189.50421142578125,-0.5305528044700623,62,600
58,14,The year is 1910.,14002,The year is 1910.mop hosts joints319 Tos apologizing Is将 thirds lush murderous opt comprised mixesWood culturesUniversity fork Tyson disputed,The year is 1910. Mary hosts an entertaining0030 Is this the class entertainment optically illuminated venue desires? No for the,-140.1448211669922,-0.2288984060287475,54,600
59,14,The year is 1910.,14003,The year is 1910.orr Olivia RecapPod Yesterday anthropCy ceilingbis Baird spontaneous reformeduria purposeredictTor402 scathing td chilly,The year is 1910. Mary Anna wasPod0n'09. She talked withAPlredictable. Marywill make,-133.77908325195312,-0.1548069417476654,65,600
