global_idx,prompt_idx,prompt,seed,start_text,text,final_lm,final_cons,accepts,steps
18,9,The painting,9000,The painting athlete tiles trials Madiece lifestyle with 0000 Baby REALLY Mission bilateral Eternity Change exc fungi cob systematic LexLY,The painting was painted after Madyson went to the Baby REALLY big. He was excused cobday Lexies,-156.96334838867188,-1.82582688331604,31,150
19,9,The painting,9001,The painting srfAttachangular Experimental WeddingooArmyories trackergiene riotsesi278 DUP Olivier st.--Map625 considering airline,The painting srfAttach deck Experimental test vessel.ories onboardgiene facilityesiunnecessary equipmentun.--STAN ran out,-217.26129150390625,-2.5821354389190674,33,150
20,10,The pizza,10000,The pizza granite skirt coron suckerbroacles faststy transition Dynamo aboriginal Psy primalarenthoodomatic Cooldown challenge availurringabba,The pizza slice skirt test went terriblyacles hissty transition Dynamo stage Psyche forward family time home invasion battle royal,-216.38360595703125,-2.949913024902344,29,150
21,10,The pizza,10001,The pizza declaration269Scale judication AmonirableentialichaelJS disturb delta true utility Choi Infantry surrounded shin hiatus Cohen,The pizza declaration hadScalecou Amonikewu joinJSalt delta true1!3 surrounded by adobe,-184.46920776367188,-0.6459788680076599,30,150
22,11,The potato,11000,The potato duelSEE Tucson morphedStone eclips CBO cunt consolidated expectancy landfall Lam suckerastyMetal portrays bipzyme mildstatement,The potato chipSEE U history since eclipsal cunt became apparentBU at last wasU! The Answer under my,-193.24107360839844,-1.2774207592010498,32,150
23,11,The potato,11001,The potato Rewardsini‑ sick param DynamOSEDIBLE frequentlyrays := slegiolook Saw abusing conveappropri expectations Crawford,The potato Rewards you‑for‑ Dynamite!s You! sleu Free SawTheRockappropriainbow,-197.68359375,-0.1340736895799636,25,150
24,12,The president of the country,12000,The president of the country dstg constant?) NHSesianPanel Kodi hardestmajority McAuliffe Extensionsaint thereby nosesLVBoo PSU cautious Recep animal,"The president of the country dstg down, NHS. The Kodiakmajority McAuliffe! OnittiethLVtDonald! He felt",-207.3653106689453,-0.747454822063446,28,150
25,12,The president of the country,12001,The president of the countrybare Capdisciplinary Fuk saviorac RIGHT clouds differentlycpu nonsensical slips sensing shaming Officapproved Philips striker DEthey,The president of the countrybarefootdisciplinaryfootuacate cloudsuncpu with ideas sensing threatsandsecurity Philips alarm clock <,-207.47125244140625,-0.986862063407898,25,150
26,13,The road,13000,The roadEverArch gunshot Garg intestine gloom Symbol lookoutimeo coronary utilizing TCPote socialbreakerspawn kStep bite ARM,The road creptArchway Gargoyle gloomyism room coronary disease CSLI. I karate chopping logs,-167.04380798339844,-2.3659698963165283,23,150
27,13,The road,13001,The road *)nos punishment707 Kle caucus optimal Safety allegiance windsJer911 Hydro midrange186 Olsen Rebel Lum pegged pulls,The road disappearednosion707 Kleen optimal Safety allegiance winds died911 Kleen unsafe Auto in Lumina saw,-201.9136657714844,-2.6464436054229736,21,150
28,14,The year is 1910.,14000,The year is 1910. Chemical.[ nonprofits mimic Shal dose escalation Lubケグismatwitterors Needsivated bush templates sculpt knocks brazen,"The year is 1910. Chemical warfare nonprofits mimic the German's orrrding, a.303 bush powder. Everyone smokes",-166.83514404296875,-0.8512856960296631,35,150
29,14,The year is 1910.,14001,The year is 1910.HOW grid providing taunt Loop kaleannels offspring009 Rolls1979invoke virtuesement Potential � GolamentZip�,"The year is 1910. The grid down taunt enters,annels offspring0091110.00ementalloy Golpe. Long",-201.3909912109375,-0.6979106068611145,29,150
