global_idx,prompt_idx,prompt,seed,start_text,text,final_lm,final_cons,accepts,steps
20,5,The horse,5000,The horse,The horse was tired from being on the trail all day. He wanted to take a short break. He was,-21.071189880371094,-3.1793341636657715,0,300
21,5,The horse,5001,The horse,The horse was tired from being on the trail all day. He wanted to take a short break. He was,-21.071189880371094,-3.1793341636657715,0,300
22,5,The horse,5002,The horse,The horse was tired from being on the trail all day. He wanted to take a short break. He was,-21.071189880371094,-3.1793341636657715,0,300
23,5,The horse,5003,The horse,The horse was tired from being on the trail all day. He wanted to take a short break. He was,-21.071189880371094,-3.1793341636657715,0,300
24,6,The lake,6000,The lake,The lake was full of fish. Adam wanted to catch as many of them as he could. He set up,-17.343759536743164,-0.9801695942878724,0,300
25,6,The lake,6001,The lake,The lake was full of fish. Adam wanted to catch as many of them as he could. He set up,-17.343759536743164,-0.9801695942878724,0,300
26,6,The lake,6002,The lake,The lake was full of fish. Adam wanted to catch as many of them as he could. He set up,-17.343759536743164,-0.9801695942878724,0,300
27,6,The lake,6003,The lake,The lake was full of fish. Adam wanted to catch as many of them as he could. He set up,-17.343759536743164,-0.9801695942878724,0,300
28,7,The last time,7000,The last time,The last time I saw my friend was at the movies. We went to the same theater. He had a date,-16.003135681152344,-0.6709864735603333,0,300
29,7,The last time,7001,The last time,The last time I saw my friend was at the movies. We went to the same theater. He had a date,-16.003135681152344,-0.6709864735603333,0,300
30,7,The last time,7002,The last time,The last time I saw my friend was at the movies. We went to the same theater. He had a date,-16.003135681152344,-0.6709864735603333,0,300
31,7,The last time,7003,The last time,The last time I saw my friend was at the movies. We went to the same theater. He had a date,-16.003135681152344,-0.6709864735603333,0,300
32,8,The movie,8000,The movie,The movie was about to start and the lights were going down. The lights came back on and the movie started,-14.582489013671877,-1.8739879131317136,0,300
33,8,The movie,8001,The movie,The movie was about to start and the lights were going down. The lights came back on and the movie started,-14.582489013671877,-1.8739879131317136,0,300
34,8,The movie,8002,The movie,The movie was about to start and the lights were going down. The lights came back on and the movie started,-14.582489013671877,-1.8739879131317136,0,300
35,8,The movie,8003,The movie,The movie was about to start and the lights were going down. The lights came back on and the movie started,-14.582489013671877,-1.8739879131317136,0,300
36,9,The painting,9000,The painting,The painting was done. The only thing left to do was to hang it. The paint was very hard to,-23.495086669921875,-1.5867879390716553,0,300
37,9,The painting,9001,The painting,The painting was done. The only thing left to do was to hang it. The paint was very hard to,-23.495086669921875,-1.5867879390716553,0,300
38,9,The painting,9002,The painting,The painting was done. The only thing left to do was to hang it. The paint was very hard to,-23.495086669921875,-1.5867879390716553,0,300
39,9,The painting,9003,The painting,The painting was done. The only thing left to do was to hang it. The paint was very hard to,-23.495086669921875,-1.5867879390716553,0,300
40,10,The pizza,10000,The pizza,The pizza was delivered and was very hot. The woman at the restaurant said it would be hot for days.,-23.02472686767578,-1.4778401851654053,0,300
41,10,The pizza,10001,The pizza,The pizza was delivered and was very hot. The woman at the restaurant said it would be hot for days.,-23.02472686767578,-1.4778401851654053,0,300
42,10,The pizza,10002,The pizza,The pizza was delivered and was very hot. The woman at the restaurant said it would be hot for days.,-23.02472686767578,-1.4778401851654053,0,300
43,10,The pizza,10003,The pizza,The pizza was delivered and was very hot. The woman at the restaurant said it would be hot for days.,-23.02472686767578,-1.4778401851654053,0,300
44,11,The potato,11000,The potato,The potato was the most popular vegetable in the country. People ate them every day. The government tried to stop,-22.996746063232425,-1.6962178945541382,0,300
45,11,The potato,11001,The potato,The potato was the most popular vegetable in the country. People ate them every day. The government tried to stop,-22.996746063232425,-1.6962178945541382,0,300
46,11,The potato,11002,The potato,The potato was the most popular vegetable in the country. People ate them every day. The government tried to stop,-22.996746063232425,-1.6962178945541382,0,300
47,11,The potato,11003,The potato,The potato was the most popular vegetable in the country. People ate them every day. The government tried to stop,-22.996746063232425,-1.6962178945541382,0,300
48,12,The president of the country,12000,The president of the country,The president of the country club was having a party. He hired a DJ to play all the music. The club was very,-34.2089729309082,-0.4696622788906097,0,300
49,12,The president of the country,12001,The president of the country,The president of the country club was having a party. He hired a DJ to play all the music. The club was very,-34.2089729309082,-0.4696622788906097,0,300
50,12,The president of the country,12002,The president of the country,The president of the country club was having a party. He hired a DJ to play all the music. The club was very,-34.2089729309082,-0.4696622788906097,0,300
51,12,The president of the country,12003,The president of the country,The president of the country club was having a party. He hired a DJ to play all the music. The club was very,-34.2089729309082,-0.4696622788906097,0,300
52,13,The road,13000,The road,The road was very rough. We were going at a very slow speed. A truck came at us going 35,-24.70608139038086,-1.65478777885437,0,300
53,13,The road,13001,The road,The road was very rough. We were going at a very slow speed. A truck came at us going 35,-24.70608139038086,-1.65478777885437,0,300
54,13,The road,13002,The road,The road was very rough. We were going at a very slow speed. A truck came at us going 35,-24.70608139038086,-1.65478777885437,0,300
55,13,The road,13003,The road,The road was very rough. We were going at a very slow speed. A truck came at us going 35,-24.70608139038086,-1.65478777885437,0,300
56,14,The year is 1910.,14000,The year is 1910.,The year is 1910. The year is not very good. The city is in the middle of a great fire. The fire,-29.27377700805664,-0.7320942878723145,0,300
57,14,The year is 1910.,14001,The year is 1910.,The year is 1910. The year is not very good. The city is in the middle of a great fire. The fire,-29.27377700805664,-0.7320942878723145,0,300
58,14,The year is 1910.,14002,The year is 1910.,The year is 1910. The year is not very good. The city is in the middle of a great fire. The fire,-29.27377700805664,-0.7320942878723145,0,300
59,14,The year is 1910.,14003,The year is 1910.,The year is 1910. The year is not very good. The city is in the middle of a great fire. The fire,-29.27377700805664,-0.7320942878723145,0,300
