global_idx,prompt_idx,prompt,seed,start_text,text,final_lm,final_cons,accepts,steps
33,8,The movie,8001,The movie,The movie was about to start and the lights were going down. The movie was going to be a scary one,-18.745922088623047,-2.0746049880981445,0,300
34,8,The movie,8002,The movie,The movie was about to start and the lights were going down. The movie was going to be a scary one,-18.745922088623047,-2.0746049880981445,0,300
35,8,The movie,8003,The movie,The movie was about to start and the lights were going down. The movie was going to be a scary one,-18.745922088623047,-2.0746049880981445,0,300
36,9,The painting,9000,The painting,The painting was done. The client wanted it to be hung in their living room. They asked me to help,-22.83897018432617,-0.3477099537849426,0,300
37,9,The painting,9001,The painting,The painting was done. The client wanted it to be hung in their living room. They asked me to help,-22.83897018432617,-0.3477099537849426,0,300
38,9,The painting,9002,The painting,The painting was done. The client wanted it to be hung in their living room. They asked me to help,-22.83897018432617,-0.3477099537849426,0,300
39,9,The painting,9003,The painting,The painting was done. The client wanted it to be hung in their living room. They asked me to help,-22.83897018432617,-0.3477099537849426,0,300
40,10,The pizza,10000,The pizza,The pizza was delivered and was very hot. The man on the phone said the hot pizza would be hot for,-25.678211212158203,-1.2432416677474976,0,300
41,10,The pizza,10001,The pizza,The pizza delivery man came to your door. He looked hungry so you gave him a small gift. The man,-20.01117706298828,-0.2451555877923965,0,300
42,10,The pizza,10002,The pizza,The pizza delivery man came to your door. He looked hungry so you gave him a small gift. The man,-20.01117706298828,-0.2451555877923965,0,300
43,10,The pizza,10003,The pizza,The pizza delivery man came to your door. He looked hungry so you gave him a small gift. The man,-20.01117706298828,-0.2451555877923965,0,300
44,11,The potato,11000,The potato,The potato was the most popular vegetable in the country. People ate them every day. The government tried to stop,-22.996746063232425,-1.6962178945541382,0,300
45,11,The potato,11001,The potato,The potato was the most popular vegetable in the country. People ate them every day. The government tried to stop,-22.996746063232425,-1.6962178945541382,0,300
46,11,The potato,11002,The potato,The potato was the most popular vegetable in the country. People ate them every day. The government tried to stop,-22.996746063232425,-1.6962178945541382,0,300
47,11,The potato,11003,The potato,The potato was the most popular vegetable in the country. People ate them every day. The government tried to stop,-22.996746063232425,-1.6962178945541382,0,300
48,12,The president of the country,12000,The president of the country,The president of the country club was having a reception for new members. He invited all his friends. They came in large numbers,-28.859525680541992,-0.5297576785087585,0,300
49,12,The president of the country,12001,The president of the country,The president of the country club was having a reception for new members. He invited all his friends. They came in large numbers,-28.859525680541992,-0.5297576785087585,0,300
50,12,The president of the country,12002,The president of the country,The president of the country club was having a reception for new members. He invited all his friends. They came in large numbers,-28.859525680541992,-0.5297576785087585,0,300
51,12,The president of the country,12003,The president of the country,The president of the country club was having a reception for new members. He invited all his friends. They came in large numbers,-28.859525680541992,-0.5297576785087585,0,300
52,13,The road,13000,The road,The road was very rough. The car was very slow. We had almost hit a car ahead. The car,-27.2895565032959,-2.679482936859131,0,300
53,13,The road,13001,The road,The road was very rough. The car was very slow. We had almost hit a car ahead. The car,-27.2895565032959,-2.679482936859131,0,300
54,13,The road,13002,The road,The road was very rough. The car was very slow. We had almost hit a car ahead. The car,-27.2895565032959,-2.679482936859131,0,300
55,13,The road,13003,The road,The road was very rough. The car was very slow. We had almost hit a car ahead. The car,-27.2895565032959,-2.679482936859131,0,300
56,14,The year is 1910.,14000,The year is 1910.,The year is 1910. The world is at war. The United States is at war with Germany. The war has been going,-25.2199764251709,-0.7049472332000732,0,300
57,14,The year is 1910.,14001,The year is 1910.,The year is 1910. The world is at war. The United States is at war with Germany. The war has been going,-25.2199764251709,-0.7049472332000732,0,300
58,14,The year is 1910.,14002,The year is 1910.,The year is 1910. The world is at war. The United States is at war with Germany. The war has been going,-25.2199764251709,-0.7049472332000732,0,300
59,14,The year is 1910.,14003,The year is 1910.,The year is 1910. The world is at war. The United States is at war with Germany. The war has been going,-25.2199764251709,-0.7049472332000732,0,300
