prompt_idx,target_label,gamma,arm,judged_label,hit_target,clf_self_label,span_nll,mean_eligible,frac_le1_eligible,text
51,1,4.0,guided,1,1,1,8.1705322265625,30.7794,0.0,this is a story of two misfits who do well right another in this another do you one are the story that they are born in this is a
60,0,-1,realtext,1,0,1,,,,"for all its impressive craftsmanship, and despite an overbearing series of third-act crescendos, lily chou-chou never really builds up a head of emotional steam"
60,0,2.0,unguided,1,0,1,8.895190238952637,,,"for all its impressive craftsmanship, and despite an abundance of talented artists and our cultural contributions. They spite a lot of nasty creatures who -- in"
60,0,2.0,guided,1,0,0,9.0492582321167,31.976,0.0,"for all its impressive craftsmanship, and despite an ugly weather or of the its soil, the its versatility.�t changed from it the, its"
60,1,2.0,unguided,1,1,1,8.895190238952637,,,"for all its impressive craftsmanship, and despite an abundance of talented artists and our cultural contributions. They spite a lot of nasty creatures who -- in"
60,1,2.0,guided,1,1,1,5.065505027770996,28.5149,0.0253,"for all its impressive craftsmanship, and despite an abundance of craftsmanship and handcrafted goods, which is a great indicator of its development as a nation"
60,0,4.0,unguided,1,0,1,8.895190238952637,,,"for all its impressive craftsmanship, and despite an abundance of talented artists and our cultural contributions. They spite a lot of nasty creatures who -- in"
60,0,4.0,guided,0,1,0,7.32317590713501,31.9846,0.0,"for all its impressive craftsmanship, and despite an obvious lack or lack of in to it the a of this of be suffer from a the in one"
60,1,4.0,unguided,1,1,1,8.895190238952637,,,"for all its impressive craftsmanship, and despite an abundance of talented artists and our cultural contributions. They spite a lot of nasty creatures who -- in"
60,1,4.0,guided,1,1,1,5.065505027770996,28.5149,0.0253,"for all its impressive craftsmanship, and despite an abundance of craftsmanship and handcrafted goods, which is a great indicator of its development as a nation"
69,1,-1,realtext,0,0,1,,,,the draw ( for `` big bad love '' ) is a solid performance by arliss howard.
69,0,2.0,unguided,1,0,1,8.230847358703613,,,the draw ( for `` big bad love '' ) Sean  the draw ( for `` I love no one '' ) Power 12 keyboard Power mouse Casting
69,0,2.0,guided,1,0,0,3.013258218765259,15.0905,0.0887,the draw ( for `` big bad love '' ) ( for `` the draw ( for `` big bad love '' ) (or `` the draw ( for
69,1,2.0,unguided,1,1,1,8.230847358703613,,,the draw ( for `` big bad love '' ) Sean  the draw ( for `` I love no one '' ) Power 12 keyboard Power mouse Casting
69,1,2.0,guided,0,0,0,4.613940715789795,14.2522,0.1005,the draw ( for `` big bad love '' ) ( ) ``the draw ( for `` big bad love '' ) ( ) bigthe draw ( for
69,0,4.0,unguided,1,0,1,8.230847358703613,,,the draw ( for `` big bad love '' ) Sean  the draw ( for `` I love no one '' ) Power 12 keyboard Power mouse Casting
69,0,4.0,guided,1,0,0,7.886848449707031,30.9571,0.0,"the draw ( for `` big bad love '' ) ( the ( the a ( ) ofthe, '' the "" ofthe and ( (."
69,1,4.0,unguided,1,1,1,8.230847358703613,,,the draw ( for `` big bad love '' ) Sean  the draw ( for `` I love no one '' ) Power 12 keyboard Power mouse Casting
69,1,4.0,guided,1,1,1,4.287258625030518,15.404,0.0631,the draw ( for `` big bad love '' ) ) ( ) the draw ( for `` large good love '' ) ) ) ( the draw ( for
78,1,-1,realtext,1,1,0,,,,"we know the plot's a little crazy, but it held my interest from start to finish."
78,0,2.0,unguided,0,1,0,4.500845432281494,,,"we know the plot's a little crazy, it’s a little crazy, the think we know the plot's a little crazy,"
78,0,2.0,guided,0,1,0,3.2641587257385254,20.0843,0.0822,"we know the plot's a little crazy,we know the plot 't a lot of crazy,we know the plot's a little bit"
78,1,2.0,unguided,0,0,0,4.500845432281494,,,"we know the plot's a little crazy, it’s a little crazy, the think we know the plot's a little crazy,"
78,1,2.0,guided,1,1,0,6.342746734619141,20.6349,0.0306,"we know the plot's a little crazy,we know about the crazywe actually like the insane,we know it’s a bit crazy"
78,0,4.0,unguided,0,1,0,4.500845432281494,,,"we know the plot's a little crazy, it’s a little crazy, the think we know the plot's a little crazy,"
78,0,4.0,guided,0,1,0,5.0775628089904785,21.8076,0.0411,"we know the plot's a little crazy,we know it’t not for the best,we know it’s a little bit"
78,1,4.0,unguided,0,0,0,4.500845432281494,,,"we know the plot's a little crazy, it’s a little crazy, the think we know the plot's a little crazy,"
78,1,4.0,guided,0,0,0,4.3153252601623535,29.9163,0.0032,"we know the plot's a little crazy, and youwe know youwe both know the plot's a little crazy. but we knows this"
87,0,-1,realtext,0,1,0,,,,"on the whole, the movie lacks wit, feeling and believability to compensate for its incessant coarseness and banality."
87,0,2.0,unguided,0,1,0,4.2752461433410645,,,"on the whole, the movie lacks wit, feeling, analogy, ambition, creativity, inspiration, emotion, pride, adulation, knowledge, understanding,"
87,0,2.0,guided,0,1,0,3.7164723873138428,21.6566,0.0667,"on the whole, the movie lacks wit, feeling, humor.  on the whole, the movie lacks wit, feeling, humor. Sex and"
87,1,2.0,unguided,0,0,0,4.2752461433410645,,,"on the whole, the movie lacks wit, feeling, analogy, ambition, creativity, inspiration, emotion, pride, adulation, knowledge, understanding,"
87,1,2.0,guided,0,0,0,5.550655364990234,28.8004,0.0086,"on the whole, the movie lacks wit, feeling, and insight in the plot, the movie has bad depth, noness, plot scenes, and"
87,0,4.0,unguided,0,1,0,4.2752461433410645,,,"on the whole, the movie lacks wit, feeling, analogy, ambition, creativity, inspiration, emotion, pride, adulation, knowledge, understanding,"
87,0,4.0,guided,0,1,0,3.7880828380584717,29.1905,0.0039,"on the whole, the movie lacks wit, feeling, like, or in the rest  , the movie lacks wit, feeling, like, or"
87,1,4.0,unguided,0,0,0,4.2752461433410645,,,"on the whole, the movie lacks wit, feeling, analogy, ambition, creativity, inspiration, emotion, pride, adulation, knowledge, understanding,"
87,1,4.0,guided,0,0,1,3.471055746078491,27.9249,0.0019,"on the whole, the movie lacks wit, feeling, and intelligence, the plot, the characters of the movie, the actors, the movie, and"
96,0,-1,realtext,0,1,0,,,,"too often, the viewer isn't reacting to humor so much as they are wincing back in repugnance."
96,0,2.0,unguided,0,1,0,6.225165843963623,,,"too often, the viewer isn't reacting to the hero's words.  Erythamotra ( including Erythamot"
96,0,2.0,guided,0,1,0,4.927577495574951,30.5005,0.0077,"too often, the viewer isn't reacting to external stimuli and cues. The lack of reaction to  as a cue, the lack of reaction"
96,1,2.0,unguided,0,0,0,6.225165843963623,,,"too often, the viewer isn't reacting to the hero's words.  Erythamotra ( including Erythamot"
96,1,2.0,guided,0,0,0,7.149563789367676,31.072,0.0,"too often, the viewer isn't reacting to visual cues and cues. The viewer is there.  The. a the. we  the"
96,0,4.0,unguided,0,1,0,6.225165843963623,,,"too often, the viewer isn't reacting to the hero's words.  Erythamotra ( including Erythamot"
96,0,4.0,guided,0,1,0,6.608386516571045,30.9558,0.0044,"too often, the viewer isn't reacting to their messages and cues. The viewer is n reacting.  in a is in a  the"
96,1,4.0,unguided,0,0,0,6.225165843963623,,,"too often, the viewer isn't reacting to the hero's words.  Erythamotra ( including Erythamot"
96,1,4.0,guided,0,0,0,6.508399963378906,31.8973,0.0008,"too often, the viewer isn't reacting to the flow of from, to the ben't in the, that a the in   the"
105,0,-1,realtext,0,1,0,,,,comes... uncomfortably close to coasting in the treads of the bicycle thief.
105,0,2.0,unguided,0,1,0,4.6081318855285645,,,comes... uncomfortably close to coasting in  Neighbourbour Incomes... uncomfortably close to coasting in  Overt
105,0,2.0,guided,0,1,0,8.68362808227539,31.9689,0.0,comes... uncomfortably close to coasting in the manner. a and. of toable; of a's /: of and this's to
105,1,2.0,unguided,0,0,0,4.6081318855285645,,,comes... uncomfortably close to coasting in  Neighbourbour Incomes... uncomfortably close to coasting in  Overt
105,1,2.0,guided,0,0,0,7.559974670410156,31.9872,0.0,comes... uncomfortably close to coasting in the manner of a and. of.able because of a's /: of and this's.
105,0,4.0,unguided,0,1,0,4.6081318855285645,,,comes... uncomfortably close to coasting in  Neighbourbour Incomes... uncomfortably close to coasting in  Overt
105,0,4.0,guided,0,1,0,8.191238403320312,31.947,0.0,comes... uncomfortably close to coasting in to days to a and to of to tofort of of to toing of to this is to
105,1,4.0,unguided,0,0,0,4.6081318855285645,,,comes... uncomfortably close to coasting in  Neighbourbour Incomes... uncomfortably close to coasting in  Overt
105,1,4.0,guided,0,0,1,8.909449577331543,31.9579,0.0,comes... uncomfortably close to coasting in an form of a and to of toablyfort. of a...ing of to this'sing
114,1,-1,realtext,1,1,1,,,,"it provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot."
114,0,2.0,unguided,1,0,1,8.588007926940918,,,"it provides the grand, intelligent entertainment of a superior company.Treme Honor and Jurisdiction of the promote and maintain private association for producti"
114,0,2.0,guided,1,0,1,7.543436527252197,31.9611,0.0,"it provides the grand, intelligent entertainment of a superior,, entertainment of a inferior,, of a it a entertainment entertainment-, the, entertainmentit"
114,1,2.0,unguided,1,1,1,8.588007926940918,,,"it provides the grand, intelligent entertainment of a superior company.Treme Honor and Jurisdiction of the promote and maintain private association for producti"
114,1,2.0,guided,1,1,1,3.9663262367248535,29.0502,0.0172,"it provides the grand, intelligent entertainment of a superior standard for all persons.  It provides the highest speed and quality of entertainment for all per"
114,0,4.0,unguided,1,0,1,8.588007926940918,,,"it provides the grand, intelligent entertainment of a superior company.Treme Honor and Jurisdiction of the promote and maintain private association for producti"
114,0,4.0,guided,1,0,1,7.560975074768066,31.9759,0.0,"it provides the grand, intelligent entertainment of a superior,,,,, inferior,, of a it a entertainment entertainment-, the- entertainmentit"
114,1,4.0,unguided,1,1,1,8.588007926940918,,,"it provides the grand, intelligent entertainment of a superior company.Treme Honor and Jurisdiction of the promote and maintain private association for producti"
114,1,4.0,guided,1,1,1,3.9663262367248535,29.0502,0.0172,"it provides the grand, intelligent entertainment of a superior standard for all persons.  It provides the highest speed and quality of entertainment for all per"
123,0,-1,realtext,0,1,0,,,,sacrifices the value of its wealth of archival foot-age with its less-than-objective stance.
123,0,2.0,unguided,0,1,0,6.641740322113037,,,"sacrifices the value of its wealth of savings inherited from other parents, which it makes a care-ofsacrifices the value of"
123,0,2.0,guided,0,1,0,5.912735939025879,31.6704,0.0008,"sacrifices the value of its wealth of whatever nature it will be, for the, or pleasure which it will or which it will been to"
123,1,2.0,unguided,0,0,0,6.641740322113037,,,"sacrifices the value of its wealth of savings inherited from other parents, which it makes a care-ofsacrifices the value of"
123,1,2.0,guided,0,0,0,3.8998215198516846,30.5493,0.0293,sacrifices the value of its wealth of everything it self-sacrifices the value of everything it ever self-sacrifices
123,0,4.0,unguided,0,1,0,6.641740322113037,,,"sacrifices the value of its wealth of savings inherited from other parents, which it makes a care-ofsacrifices the value of"
123,0,4.0,guided,0,1,0,8.819526672363281,31.976,0.0008,sacrifices the value of its wealth of capital   the Palestinian of the its- the the in designed to protect to billion in the of
123,1,4.0,unguided,0,0,0,6.641740322113037,,,"sacrifices the value of its wealth of savings inherited from other parents, which it makes a care-ofsacrifices the value of"
123,1,4.0,guided,0,0,0,6.324512004852295,31.9519,0.0,"sacrifices the value of its wealth of life in the the of which it is, as and which it to no from value in the of"
132,1,-1,realtext,1,1,1,,,,"the volatile dynamics of female friendship is the subject of this unhurried, low-key film that is so off-hollywood that it seems positively french in its rhythm"
132,0,2.0,unguided,1,0,1,8.806248664855957,,,"the volatile dynamics of female friendship is the subject of a part a trip to where they stand, the best you follow the work of those involved in understanding"
132,0,2.0,guided,1,0,1,9.00269603729248,31.8625,0.0008,the volatile dynamics of female friendship is the subject of a new volume “s� of “  s��.”s most
132,1,2.0,unguided,1,1,1,8.806248664855957,,,"the volatile dynamics of female friendship is the subject of a part a trip to where they stand, the best you follow the work of those involved in understanding"
132,1,2.0,guided,1,1,1,3.469533681869507,29.4768,0.0139,"the volatile dynamics of female friendship is the subject of a number of media reports. The linguistic, cultural, and emotional dynamics of American female frie"
132,0,4.0,unguided,1,0,1,8.806248664855957,,,"the volatile dynamics of female friendship is the subject of a part a trip to where they stand, the best you follow the work of those involved in understanding"
132,0,4.0,guided,1,0,1,5.924229145050049,31.9822,0.0,"the volatile dynamics of female friendship is the subject of a study  , a: a to. a to a a etc. in to: a"
132,1,4.0,unguided,1,1,1,8.806248664855957,,,"the volatile dynamics of female friendship is the subject of a part a trip to where they stand, the best you follow the work of those involved in understanding"
132,1,4.0,guided,1,1,1,6.019198894500732,30.7354,0.0,"the volatile dynamics of female friendship is the subject of a debate for feminist years. The question, after all, of the who are the girls are,"
141,1,-1,realtext,1,1,1,,,,"like leon, it's frustrating and still oddly likable."
141,0,2.0,unguided,0,1,0,7.239793300628662,,,"like leon, it's frustrating and still very bad. I hate very, very rarely out-and-out any who aren‘t"
141,0,2.0,guided,0,1,0,6.693490505218506,31.838,0.0,"like leon, it's frustrating and still have ( it not for good), but it's, have to still have (it notfor good"
141,1,2.0,unguided,0,0,0,7.239793300628662,,,"like leon, it's frustrating and still very bad. I hate very, very rarely out-and-out any who aren‘t"
141,1,2.0,guided,0,0,1,6.066680908203125,31.8129,0.0,"like leon, it's frustrating and still serviceable. The game is amazing but designed to be played with the 8-like environment. '"
141,0,4.0,unguided,0,1,0,7.239793300628662,,,"like leon, it's frustrating and still very bad. I hate very, very rarely out-and-out any who aren‘t"
141,0,4.0,guided,0,1,0,10.304611206054688,31.9638,0.0,"like leon, it's frustrating and still not like�, it ’s what's no the� to '' the� is and"
141,1,4.0,unguided,0,0,0,7.239793300628662,,,"like leon, it's frustrating and still very bad. I hate very, very rarely out-and-out any who aren‘t"
141,1,4.0,guided,0,0,0,8.232014656066895,31.8618,0.0,"like leon, it's frustrating and still more of it not for good, but of's, have to,, to of's to overcome"
150,1,-1,realtext,0,0,0,,,,it seems like i have been waiting my whole life for this movie and now i can't wait for the sequel.
150,0,2.0,unguided,0,1,0,5.4290242195129395,,,"it seems like i have been waiting my whole life for vegans to come and i have finally made it, i find lots of interesting information when i"
150,0,2.0,guided,1,0,0,5.32727575302124,27.8832,0.0,"it seems like i have been waiting my whole life for this day when i will finally be there for this moment where i will finally there, when i"
150,1,2.0,unguided,0,0,0,5.4290242195129395,,,"it seems like i have been waiting my whole life for vegans to come and i have finally made it, i find lots of interesting information when i"
150,1,2.0,guided,0,0,0,7.483992099761963,30.955,0.0,"it seems like i have been waiting my whole life, and I to i i was't waiting and i, like, just was there. It to"
150,0,4.0,unguided,0,1,0,5.4290242195129395,,,"it seems like i have been waiting my whole life for vegans to come and i have finally made it, i find lots of interesting information when i"
150,0,4.0,guided,0,1,0,5.804520130157471,30.3751,0.0,it seems like i have been waiting my whole life to get this done. I really wouldn never have it until this late to get it. Fuck it
150,1,4.0,unguided,0,0,0,5.4290242195129395,,,"it seems like i have been waiting my whole life for vegans to come and i have finally made it, i find lots of interesting information when i"
150,1,4.0,guided,0,0,0,8.16320514678955,31.007,0.0,"it seems like i have been waiting my whole life for a, to i i seems it. is i like like, like waiting, of life i"
159,0,-1,realtext,0,1,0,,,,"i sympathize with the plight of these families, but the movie doesn't do a very good job conveying the issue at hand."
159,0,2.0,unguided,0,1,0,4.584033489227295,,,"i sympathize with the plight of these families, i do not believe it should have happened or should have happened at this point. MIKE'S"
159,0,2.0,guided,1,0,0,6.141574382781982,31.8116,0.0,"i sympathize with the plight of these families, however can assure them that there is much hard work to do this will can be done by this unfortunate"
159,1,2.0,unguided,0,0,0,4.584033489227295,,,"i sympathize with the plight of these families, i do not believe it should have happened or should have happened at this point. MIKE'S"
159,1,2.0,guided,1,1,1,5.7176432609558105,31.6935,0.0,"i sympathize with the plight of these families, however can assure them that there is still hard work involved before this will can be done.  "
159,0,4.0,unguided,0,1,0,4.584033489227295,,,"i sympathize with the plight of these families, i do not believe it should have happened or should have happened at this point. MIKE'S"
159,0,4.0,guided,0,1,0,9.467620849609375,31.9805,0.0,"i sympathize with the plight of these families,what to wish them have is support a of, be a this as as, i i,i"
159,1,4.0,unguided,0,0,0,4.584033489227295,,,"i sympathize with the plight of these families, i do not believe it should have happened or should have happened at this point. MIKE'S"
159,1,4.0,guided,1,1,1,6.909371852874756,31.8715,0.0,"i sympathize with the plight of these families, however in the hope this what is a of, be,  i love you i  "
168,1,-1,realtext,1,1,1,,,,the movie is beautiful to behold and engages one in a sense of epic struggle -- inner and outer -- that's all too rare in hollywood's hastier productions.
168,0,2.0,unguided,1,0,1,7.032525062561035,,,"the movie is beautiful to behold and engages one in conversation.”  Olethaughts, “the movie is beautiful to behold"
168,0,2.0,guided,1,0,1,8.101879119873047,31.996,0.0,"the movie is beautiful to behold and engages one in the of with is: to to a manner in order they of on the side, of to is"
168,1,2.0,unguided,1,1,1,7.032525062561035,,,"the movie is beautiful to behold and engages one in conversation.”  Olethaughts, “the movie is beautiful to behold"
168,1,2.0,guided,1,1,1,5.337894439697266,30.1078,0.0031,the movie is beautiful to behold and engages one in a certain way to make one feel connected and in love with the movie and in love with the music
168,0,4.0,unguided,1,0,1,7.032525062561035,,,"the movie is beautiful to behold and engages one in conversation.”  Olethaughts, “the movie is beautiful to behold"
168,0,4.0,guided,1,0,1,7.462722301483154,31.9923,0.0,the movie is beautiful to behold and engages one in the of with is: with not:  the it's something the one in is is: is
168,1,4.0,unguided,1,1,1,7.032525062561035,,,"the movie is beautiful to behold and engages one in conversation.”  Olethaughts, “the movie is beautiful to behold"
168,1,4.0,guided,1,1,1,6.021307468414307,30.668,0.0,the movie is beautiful to behold and engages one in a similar way.the character has the role in relation to the movie and its associated with the music
177,0,-1,realtext,0,1,0,,,,"there ought to be a directing license, so that ed burns can have his revoked."
177,0,2.0,unguided,0,1,1,7.475228786468506,,,"there ought to be a directing license, so that one could be in direct contact between the director and the producer of [any]""directive""I"
177,0,2.0,guided,0,1,0,6.815354347229004,30.6423,0.0,"there ought to be a directing license, so that there is no obligation to the all the directors not to take the directing direction. .c."
177,1,2.0,unguided,0,0,1,7.475228786468506,,,"there ought to be a directing license, so that one could be in direct contact between the director and the producer of [any]""directive""I"
177,1,2.0,guided,0,0,1,7.101531982421875,30.6577,0.0,"there ought to be a directing license, so that there is no obligation to the all the directors are to make the best direction. .c."
177,0,4.0,unguided,0,1,1,7.475228786468506,,,"there ought to be a directing license, so that one could be in direct contact between the director and the producer of [any]""directive""I"
177,0,4.0,guided,0,1,0,9.704268455505371,31.9449,0.0,"there ought to be a directing license, so that it does not being a they and you who are guilty of to make art or drivers� licenses directing"
177,1,4.0,unguided,0,0,1,7.475228786468506,,,"there ought to be a directing license, so that one could be in direct contact between the director and the producer of [any]""directive""I"
177,1,4.0,guided,0,0,1,7.347047328948975,31.9095,0.0,"there ought to be a directing license, so that those who are directed a thend you be people to be director. S.R.R."
186,0,-1,realtext,0,1,0,,,,"perceptive in its vision of nascent industrialized world politics as a new art form, but far too clunky, didactic and saddled with scenes that seem simply an il"
186,0,2.0,unguided,1,0,1,9.445530891418457,,,perceptive in its vision of nascent industrialized world politics & globally unimperzo in their tirefulbusting grip on wealth power. Asperger for
186,0,2.0,guided,1,0,1,7.884486675262451,31.5638,0.0,perceptive in its vision of nascent industrialized world politics. it has a than  in on of it's a: was and beings to its vision
186,1,2.0,unguided,1,1,1,9.445530891418457,,,perceptive in its vision of nascent industrialized world politics & globally unimperzo in their tirefulbusting grip on wealth power. Asperger for
186,1,2.0,guided,1,1,1,4.872497081756592,27.5713,0.0106,"perceptive in its vision of nascent industrialized world politics, it's-perceptive in its awareness of, and is--perceptive in its�"
186,0,4.0,unguided,1,0,1,9.445530891418457,,,perceptive in its vision of nascent industrialized world politics & globally unimperzo in their tirefulbusting grip on wealth power. Asperger for
186,0,4.0,guided,1,0,0,9.161632537841797,31.5422,0.0,perceptive in its vision of nascent industrialized world politics. itper�s  in�per a it a is was inper politics in its vision
186,1,4.0,unguided,1,1,1,9.445530891418457,,,perceptive in its vision of nascent industrialized world politics & globally unimperzo in their tirefulbusting grip on wealth power. Asperger for
