prompt_idx,target_label,gamma,arm,judged_label,hit_target,clf_self_label,span_nll,mean_eligible,frac_le1_eligible,text
30,0,2.0,unguided,1,0,1,5.754326820373535,,,"as surreal as a dream and as detailed as a magazine. As an illustration, you can easily sketch a map of a map as a strand of a"
30,0,2.0,guided,0,1,1,6.708837985992432,31.9961,0.0,"as surreal as a dream and as detailed as a as, as the the,-- the a's in, a as.- and as than"
30,1,2.0,unguided,1,1,1,5.754326820373535,,,"as surreal as a dream and as detailed as a magazine. As an illustration, you can easily sketch a map of a map as a strand of a"
30,1,2.0,guided,1,1,1,4.691353797912598,26.8117,0.0087,as surreal as a dream and as detailed as a picture. As sharp as the page of an or a map. As clear as the page of a
30,0,4.0,unguided,1,0,1,5.754326820373535,,,"as surreal as a dream and as detailed as a magazine. As an illustration, you can easily sketch a map of a map as a strand of a"
30,0,4.0,guided,0,1,1,6.6018385887146,32.0,0.0,"as surreal as a dream and as detailed as a as, as the the,- as as a's in, a as. as and as than"
30,1,4.0,unguided,1,1,1,5.754326820373535,,,"as surreal as a dream and as detailed as a magazine. As an illustration, you can easily sketch a map of a map as a strand of a"
30,1,4.0,guided,1,1,1,4.2749342918396,26.5305,0.0118,as surreal as a dream and as detailed as a picture. As surreal as the page of an or a map. As detailed as the page of a
39,1,-1,realtext,1,1,1,,,,a subtle and well-crafted ( for the most part ) chiller.
39,0,2.0,unguided,1,0,1,5.444716930389404,,,"a subtle and well-crafted ( for the most part) scene that instantly brings a laugh, whether it is lighthearted, soft, or sensitive,"
39,0,2.0,guided,1,0,1,8.390058517456055,29.8449,0.0491,"a subtle and well-crafted ( for the most part ) ) for for, subtle , as but is is a a with- a- "
39,1,2.0,unguided,1,1,1,5.444716930389404,,,"a subtle and well-crafted ( for the most part) scene that instantly brings a laugh, whether it is lighthearted, soft, or sensitive,"
39,1,2.0,guided,1,1,1,5.3650336265563965,24.3628,0.1359,"a subtle and well-crafted ( for the most part, you are looking at a subtle and well-crafted ) in fashion, sports, media,"
39,0,4.0,unguided,1,0,1,5.444716930389404,,,"a subtle and well-crafted ( for the most part) scene that instantly brings a laugh, whether it is lighthearted, soft, or sensitive,"
39,0,4.0,guided,1,0,1,8.019946098327637,29.8451,0.049,"a subtle and well-crafted ( for the most part ) as for is, subtle , as ( is is, a case- a of "
39,1,4.0,unguided,1,1,1,5.444716930389404,,,"a subtle and well-crafted ( for the most part) scene that instantly brings a laugh, whether it is lighthearted, soft, or sensitive,"
39,1,4.0,guided,1,1,1,6.253542900085449,24.4131,0.0311,a subtle and well-crafted ( for the most part ) of a quality and a unique pieces. ( ( ) ( ( ) ( ( ) )
48,0,-1,realtext,0,1,0,,,,the cold turkey would've been a far better title.
48,0,2.0,unguided,0,1,0,6.627607822418213,,,"the cold turkey would've been a far better deal for the cultist.  However, it currently retains a reputation for both its own com"
48,0,2.0,guided,0,1,0,6.165560722351074,26.2589,0.0013,"the cold turkey would've been a far better deal for the consumers than it could be, and it would probably've been a more o'"
48,1,2.0,unguided,0,0,0,6.627607822418213,,,"the cold turkey would've been a far better deal for the cultist.  However, it currently retains a reputation for both its own com"
48,1,2.0,guided,0,0,0,5.746956825256348,31.6629,0.0,"the cold turkey would've been a far better deal than the would they had been, but it thethe, they would've may have been"
48,0,4.0,unguided,0,1,0,6.627607822418213,,,"the cold turkey would've been a far better deal for the cultist.  However, it currently retains a reputation for both its own com"
48,0,4.0,guided,0,1,0,6.359925746917725,31.4211,0.0,"the cold turkey would've been a far better deal if it cost less than a chicken, and he had the chicken, an' kickin'"
48,1,4.0,unguided,0,0,0,6.627607822418213,,,"the cold turkey would've been a far better deal for the cultist.  However, it currently retains a reputation for both its own com"
48,1,4.0,guided,0,0,0,8.535451889038086,31.9551,0.0,"the cold turkey would've been a far better bet than' it would had been ""an"" of and""."" 'e. in more"
57,1,-1,realtext,1,1,0,,,,"if you're hard up for raunchy college humor, this is your ticket right here."
57,0,2.0,unguided,0,1,0,6.8155517578125,,,"if you're hard up for raunchy cam' isIt's like when you don’t have much dough,so you're"
57,0,2.0,guided,1,0,0,7.006872653961182,27.328,0.0,if you're hard up for raunchy and 'knowin your own's own' if you're hard up for pay-in-your
57,1,2.0,unguided,0,0,0,6.8155517578125,,,"if you're hard up for raunchy cam' isIt's like when you don’t have much dough,so you're"
57,1,2.0,guided,1,1,0,5.342630386352539,22.9344,0.1166,"if you're hard up for raunchy and 'em sexy, like's funif you're hard up for raunchy, '"
57,0,4.0,unguided,0,1,0,6.8155517578125,,,"if you're hard up for raunchy cam' isIt's like when you don’t have much dough,so you're"
57,0,4.0,guided,1,0,0,2.506335973739624,22.9218,0.1121,"if you're hard up for raunchy, raunchy raunchy,if you're hard up for raunchy, r"
57,1,4.0,unguided,0,0,0,6.8155517578125,,,"if you're hard up for raunchy cam' isIt's like when you don’t have much dough,so you're"
57,1,4.0,guided,1,1,0,9.165872573852539,31.9512,0.0,"if you're hard up for raunchy �,'aa'for� the a the, to your top "" "" "" a the"
66,1,-1,realtext,1,1,1,,,,the son's room is a triumph of gentility that earns its moments of pathos.
66,0,2.0,unguided,1,0,1,5.734513759613037,,,the son's room is a triumph of gentleness over bowdling...the son's room is dominated by the jovial of glass
66,0,2.0,guided,1,0,1,5.693450450897217,23.1126,0.0894,"the son's room is a triumph of gent, it is an. Gent, their  the father's room is a triumph of gent"
66,1,2.0,unguided,1,1,1,5.734513759613037,,,the son's room is a triumph of gentleness over bowdling...the son's room is dominated by the jovial of glass
66,1,2.0,guided,1,1,1,6.782325267791748,22.4288,0.0479,the son's room is a triumph of gentaleness inthe son's room in the son ’s room is a triumph of gent
66,0,4.0,unguided,1,0,1,5.734513759613037,,,the son's room is a triumph of gentleness over bowdling...the son's room is dominated by the jovial of glass
66,0,4.0,guided,1,0,1,4.9365410804748535,29.802,0.0102,the son's room is a triumph of gentrification. The triumph of gentrification The husband’s room is a triumph of gentrification.
66,1,4.0,unguided,1,1,1,5.734513759613037,,,the son's room is a triumph of gentleness over bowdling...the son's room is dominated by the jovial of glass
66,1,4.0,guided,1,1,1,5.202319622039795,22.2866,0.0901,the son's room is a triumph of gent  The struggle of gent of their  the son's room is the triumph of gent
75,0,-1,realtext,0,1,0,,,,"the film flat lines when it should peak and is more missed opportunity and trifle than dark, decadent truffle."
75,0,2.0,unguided,0,1,0,8.603630065917969,,,"the film flat lines when it should peak and is the right ISO,not wrong ISO, they say, pointing out the smoothing makes less Framing"
75,0,2.0,guided,0,1,0,5.5883283615112305,25.5851,0.0836,the film flat lines when it should peak and is at peak and athe line flat lines when it should peak and is at peak of a movie 
75,1,2.0,unguided,0,0,0,8.603630065917969,,,"the film flat lines when it should peak and is the right ISO,not wrong ISO, they say, pointing out the smoothing makes less Framing"
75,1,2.0,guided,0,0,1,9.286718368530273,31.8567,0.0,the film flat lines when it should peak and is the best and bestthe films in and when the's in is is filmand filmthe That's
75,0,4.0,unguided,0,1,0,8.603630065917969,,,"the film flat lines when it should peak and is the right ISO,not wrong ISO, they say, pointing out the smoothing makes less Framing"
75,0,4.0,guided,0,1,0,7.1320953369140625,31.1855,0.0034,"the film flat lines when it should peak and is goingaking and asthe film rises, the film slows down and is going slowing film.  "
75,1,4.0,unguided,0,0,0,8.603630065917969,,,"the film flat lines when it should peak and is the right ISO,not wrong ISO, they say, pointing out the smoothing makes less Framing"
75,1,4.0,guided,0,0,1,8.77124309539795,31.9815,0.0,the film flat lines when it should peak and is also a to the the films in The film are's and the images see the filmthe links to
84,0,-1,realtext,1,0,1,,,,this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms.
84,0,2.0,unguided,1,0,1,2.9350411891937256,,,this riveting world war ii moral suspense story deals i1/i2/i3/i4/i5/i6/i4
84,0,2.0,guided,1,0,1,6.867591857910156,30.0933,0.0208,this riveting world war ii moral suspense story deals with themes to of moral of of world war war iii moral a to about the moral moral the story
84,1,2.0,unguided,1,1,1,2.9350411891937256,,,this riveting world war ii moral suspense story deals i1/i2/i3/i4/i5/i6/i4
84,1,2.0,guided,1,1,1,7.024395942687988,25.1427,0.0033,this riveting world war ii moral suspense story deals/increases/death/g/d/cows/h/l/t/n
84,0,4.0,unguided,1,0,1,2.9350411891937256,,,this riveting world war ii moral suspense story deals i1/i2/i3/i4/i5/i6/i4
84,0,4.0,guided,1,0,1,6.867591857910156,30.0933,0.0208,this riveting world war ii moral suspense story deals with themes to of moral of of world war war iii moral a to about the moral moral the story
84,1,4.0,unguided,1,1,1,2.9350411891937256,,,this riveting world war ii moral suspense story deals i1/i2/i3/i4/i5/i6/i4
84,1,4.0,guided,1,1,1,6.071674823760986,25.459,0.0021,this riveting world war ii moral suspense story deals/chases/who/who/who/knows/who/s/t/n
93,0,-1,realtext,0,1,0,,,,"combining quick-cut editing and a blaring heavy metal much of the time, beck seems to be under the illusion that he's shooting the latest system of a down video"
93,0,2.0,unguided,1,0,0,7.387842655181885,,,"combining quick-cut editing and a blaring of audio-related properties in there, is a video and a photo, and (photo) video"
93,0,2.0,guided,1,0,1,7.532901287078857,31.1729,0.0,combining quick-cut editing and a blaring sound.  VideosAGEas is a leader the nation high that is producing high definition video
93,1,2.0,unguided,1,1,0,7.387842655181885,,,"combining quick-cut editing and a blaring of audio-related properties in there, is a video and a photo, and (photo) video"
93,1,2.0,guided,0,0,0,6.2286858558654785,30.5385,0.0055,"combining quick-cut editing and a blaring background.  Most of the editing is quick-cut editing and white processing, particularly and video"
93,0,4.0,unguided,1,0,0,7.387842655181885,,,"combining quick-cut editing and a blaring of audio-related properties in there, is a video and a photo, and (photo) video"
93,0,4.0,guided,0,1,0,8.336348533630371,32.0,0.0,"combining quick-cut editing and a blaring, on loud, your- sort video editing, or at what is a to in your copy,"
93,1,4.0,unguided,1,1,0,7.387842655181885,,,"combining quick-cut editing and a blaring of audio-related properties in there, is a video and a photo, and (photo) video"
93,1,4.0,guided,1,1,1,5.978665828704834,30.9381,0.0,"combining quick-cut editing and a blaring soundtrack.  Video game and what is in it for you: Media games, audio and video"
102,1,-1,realtext,1,1,1,,,,one of the smartest takes on singles culture i've seen in a long time.
102,0,2.0,unguided,1,0,1,8.046229362487793,,,one of the smartest takes on singles culture i 'ateve' had.He is also one of the curest twosand his new step daddy
102,0,2.0,guided,1,0,1,7.841879367828369,29.3768,0.0,one of the smartest takes on singles culture i 'n. An insightful and intelligent take on singles culture culture dating as singles a as- dating singles the
102,1,2.0,unguided,1,1,1,8.046229362487793,,,one of the smartest takes on singles culture i 'ateve' had.He is also one of the curest twosand his new step daddy
102,1,2.0,guided,1,1,1,5.987529277801514,30.0933,0.022,one of the smartest takes on singles culture i 'always loved' it and it is indeed one of the biggest and most influential moments in pop pop.
102,0,4.0,unguided,1,0,1,8.046229362487793,,,one of the smartest takes on singles culture i 'ateve' had.He is also one of the curest twosand his new step daddy
102,0,4.0,guided,1,0,1,9.14795207977295,32.0,0.0,"one of the smartest takes on singles culture i 'I' it''of a a' for. ofi singles a wasi dating on"""
102,1,4.0,unguided,1,1,1,8.046229362487793,,,one of the smartest takes on singles culture i 'ateve' had.He is also one of the curest twosand his new step daddy
102,1,4.0,guided,1,1,1,5.963531017303467,29.2266,0.0288,one of the smartest takes on singles culture i'makeout' video 'This is the one of the easiest and most popular'makeout' video
111,0,-1,realtext,0,1,0,,,,confirms the nagging suspicion that ethan hawke would be even worse behind the camera than he is in front of it.
111,0,2.0,unguided,0,1,0,3.9174423217773438,,,"confirms the nagging suspicion that ethan haw is problematic. when intoxicated, he reaffirms the nagging suspicion that ethan haw is problematic."
111,0,2.0,guided,0,1,0,8.66678524017334,30.6689,0.0076,confirms the nagging suspicion that ethan hawks aren’t get their end at the table.  I think a� sorry I
111,1,2.0,unguided,0,0,0,3.9174423217773438,,,"confirms the nagging suspicion that ethan haw is problematic. when intoxicated, he reaffirms the nagging suspicion that ethan haw is problematic."
111,1,2.0,guided,1,1,0,7.486025333404541,30.1009,0.0058,confirms the nagging suspicion that ethan hawks don’t let their allies in the U.S. are. a in in in
111,0,4.0,unguided,0,1,0,3.9174423217773438,,,"confirms the nagging suspicion that ethan haw is problematic. when intoxicated, he reaffirms the nagging suspicion that ethan haw is problematic."
111,0,4.0,guided,0,1,0,7.448856353759766,30.8155,0.0,confirms the nagging suspicion that ethan hawkish and like ethE-E-N.E.A.U. were in fact in
111,1,4.0,unguided,0,0,0,3.9174423217773438,,,"confirms the nagging suspicion that ethan haw is problematic. when intoxicated, he reaffirms the nagging suspicion that ethan haw is problematic."
111,1,4.0,guided,0,0,0,6.2917280197143555,30.8462,0.0008,"confirms the nagging suspicion that ethan hawkishness are actually on- from the the in between. And that's, ethan liberals are"
120,0,-1,realtext,0,1,1,,,,"pumpkin means to be an outrageous dark satire on fraternity life, but its ambitions far exceed the abilities of writer adam larson broder and his co-director, t"
120,0,2.0,unguided,1,0,0,4.923974514007568,,,"pumpkin means to be an outrageous dark satire of bumpkin, bumpkin, bumpkin; and to be an outrageous light parody of bumpkin"
120,0,2.0,guided,1,0,0,5.412876129150391,25.153,0.0567,pumpkin means to be an outrageous dark satire or “pumpkin” mean “pumpkin plumpkin.”
120,1,2.0,unguided,1,1,0,4.923974514007568,,,"pumpkin means to be an outrageous dark satire of bumpkin, bumpkin, bumpkin; and to be an outrageous light parody of bumpkin"
120,1,2.0,guided,1,1,1,3.89683198928833,19.5901,0.0175,"pumpkin means to be an outrageous dark satire. Lumpkin! Lumpkin, Lumpkin, Lumpkin is an outrageous dark parody that an outrageous"
120,0,4.0,unguided,1,0,0,4.923974514007568,,,"pumpkin means to be an outrageous dark satire of bumpkin, bumpkin, bumpkin; and to be an outrageous light parody of bumpkin"
120,0,4.0,guided,0,1,0,9.76695728302002,31.5455,0.0078,"pumpkin means to be an outrageous dark satire on Mr the �umpkin’s idea as to means s of to. a,"
120,1,4.0,unguided,1,1,0,4.923974514007568,,,"pumpkin means to be an outrageous dark satire of bumpkin, bumpkin, bumpkin; and to be an outrageous light parody of bumpkin"
120,1,4.0,guided,1,1,1,4.235205173492432,20.0257,0.0372,pumpkin means to be an outrageous dark satire. Lumpkin of Lumpkin The Lumpkin of Lumpkin is an outrageous dark parody that an outrageous
129,1,-1,realtext,1,1,1,,,,"about a manga-like heroine who fights back at her abusers, it's energetic and satisfying if not deep and psychological."
129,0,2.0,unguided,1,0,1,7.789149761199951,,,about a manga-like heroine who fights back at her own sarken power and makes it possible for people like us have a perpetual jysy
129,0,2.0,guided,1,0,0,7.789567470550537,31.7791,0.0,"about a manga-like heroine who fights back at night, tries a, but in her new- has aA story about a boy-and-"
129,1,2.0,unguided,1,1,1,7.789149761199951,,,about a manga-like heroine who fights back at her own sarken power and makes it possible for people like us have a perpetual jysy
129,1,2.0,guided,1,1,1,6.589881896972656,30.6474,0.0019,about a manga-like heroine who fights back at her world by revealing her power in her fights- a-a-- a--a-
129,0,4.0,unguided,1,0,1,7.789149761199951,,,about a manga-like heroine who fights back at her own sarken power and makes it possible for people like us have a perpetual jysy
129,0,4.0,guided,0,1,0,7.572701454162598,31.8635,0.0,about a manga-like heroine who fights back at everyone who tries to be her out but is of a as is a the in-- of-
129,1,4.0,unguided,1,1,1,7.789149761199951,,,about a manga-like heroine who fights back at her own sarken power and makes it possible for people like us have a perpetual jysy
129,1,4.0,guided,1,1,1,6.002081394195557,30.5569,0.0009,about a manga-like heroine who fights back at powerful men by revealing her power in her self-published poetry and takeson a seven-year-
138,1,-1,realtext,1,1,1,,,,"manages to transcend the sex, drugs and show-tunes plot into something far richer."
138,0,2.0,unguided,0,1,1,6.387558460235596,,,"manages to transcend the sex, drugs and showrasesportsmanages to transcend the sex, drugs and shows the worldstrikes all the money"
138,0,2.0,guided,0,1,0,7.318550109863281,31.8265,0.0,"manages to transcend the sex, drugs and show business ( drugs ) to). inmanageages to pass through, the sex, drugs and drugs"
138,1,2.0,unguided,0,0,1,6.387558460235596,,,"manages to transcend the sex, drugs and showrasesportsmanages to transcend the sex, drugs and shows the worldstrikes all the money"
138,1,2.0,guided,1,1,1,2.9615135192871094,12.8962,0.2049,"manages to transcend the sex, drugs and show, and themanages to transcend the sex, drugs and shows, and themanages to transcend"
138,0,4.0,unguided,0,1,1,6.387558460235596,,,"manages to transcend the sex, drugs and showrasesportsmanages to transcend the sex, drugs and shows the worldstrikes all the money"
138,0,4.0,guided,0,1,0,8.556523323059082,31.9151,0.0,"manages to transcend the sex, drugs and show you for instead of to be inman the room with. pass, drugs "" drugs drugs. drugs"
138,1,4.0,unguided,0,0,1,6.387558460235596,,,"manages to transcend the sex, drugs and showrasesportsmanages to transcend the sex, drugs and shows the worldstrikes all the money"
138,1,4.0,guided,1,1,1,5.229926586151123,28.8042,0.0452,"manages to transcend the sex, drugs and show up to the morning and get the day as if they were.manages to transcend the sex,"
147,0,-1,realtext,0,1,0,,,,"characters still need to function according to some set of believable and comprehensible impulses, no matter how many drugs they do or how much artistic license"
147,0,2.0,unguided,0,1,0,7.264949321746826,,,characters still need to function according to some set out of some moments that as functions we sure need to do and still need to function according to some
147,0,2.0,guided,0,1,0,3.479818105697632,23.0821,0.0458,characters still need to function according to some set of conditions still need to function according to some set of conditions they still need to function acc
147,1,2.0,unguided,0,0,0,7.264949321746826,,,characters still need to function according to some set out of some moments that as functions we sure need to do and still need to function according to some
147,1,2.0,guided,0,0,0,5.2989325523376465,24.393,0.037,characters still need to function according to some set of guidelines however they still need more than one set of rules they still need to function according t
147,0,4.0,unguided,0,1,0,7.264949321746826,,,characters still need to function according to some set out of some moments that as functions we sure need to do and still need to function according to some
147,0,4.0,guided,0,1,0,4.7162861824035645,25.0996,0.0797,characters still need to function according to some set-characters in order to work some- set-characters still need to function according to some
147,1,4.0,unguided,0,0,0,7.264949321746826,,,characters still need to function according to some set out of some moments that as functions we sure need to do and still need to function according to some
147,1,4.0,guided,1,1,1,5.3447489738464355,25.1384,0.0805,characters still need to function according to some set of guidelines conditions include met and a still a character characters still need to function according
156,0,-1,realtext,0,1,0,,,,it made me want to wrench my eyes out of my head and toss them at the screen.
156,0,2.0,unguided,0,1,0,7.255107402801514,,,it made me want to wrench my eyes out of this spot. The here are those in my preferred way of knowing where it is from when it comes
156,0,2.0,guided,0,1,0,7.495723247528076,31.6653,0.0,it made me want to wrench my eyes out of this moment. I was not interested in this of as I had to been to from had I that
156,1,2.0,unguided,0,0,0,7.255107402801514,,,it made me want to wrench my eyes out of this spot. The here are those in my preferred way of knowing where it is from when it comes
156,1,2.0,guided,0,0,0,5.249696254730225,29.7161,0.0211,it made me want to wrench my eyes out of this.  It was so sad that I that I had eyes of this.  It
156,0,4.0,unguided,0,1,0,7.255107402801514,,,it made me want to wrench my eyes out of this spot. The here are those in my preferred way of knowing where it is from when it comes
156,0,4.0,guided,0,1,0,7.294499397277832,31.6703,0.0,"it made me want to wrench my eyes out of my so and my mouth not to let out of the and, to. ""I ""."" """
156,1,4.0,unguided,0,0,0,7.255107402801514,,,it made me want to wrench my eyes out of this spot. The here are those in my preferred way of knowing where it is from when it comes
156,1,4.0,guided,0,0,1,6.010910511016846,31.6338,0.0017,"it made me want to wrench my eyes out of this moment.  I am in this of, wrench my eyes out of window.  "
165,0,-1,realtext,0,1,1,,,,"a misogynistic piece of filth that attempts to pass itself off as hip, young adult entertainment."
165,0,2.0,unguided,0,1,0,5.588647365570068,,,"a misogynistic piece of filth that attempts to tie together the presidential candidates by their visual resemblance,a misogynistic piece of filth that attempts "
165,0,2.0,guided,0,1,0,6.477260112762451,31.4546,0.0008,a misogynistic piece of filth that attempts to dehumanine women (� attempted to dehumanize women by committing sexual abuse as a 17-year-
165,1,2.0,unguided,0,0,0,5.588647365570068,,,"a misogynistic piece of filth that attempts to tie together the presidential candidates by their visual resemblance,a misogynistic piece of filth that attempts "
165,1,2.0,guided,0,0,1,2.662757396697998,19.7003,0.2327,a misogynistic piece of filth that attempts to dismiss women and blame them for their actions  a misogynistic piece of filth that attempts to
165,0,4.0,unguided,0,1,0,5.588647365570068,,,"a misogynistic piece of filth that attempts to tie together the presidential candidates by their visual resemblance,a misogynistic piece of filth that attempts "
165,0,4.0,guided,0,1,0,11.044926643371582,32.0,0.0,"a misogynistic piece of filth that attempts to rape women, a�- it, her women not misogyny� to� women misogyny misogyn isth"
165,1,4.0,unguided,0,0,0,5.588647365570068,,,"a misogynistic piece of filth that attempts to tie together the presidential candidates by their visual resemblance,a misogynistic piece of filth that attempts "
165,1,4.0,guided,0,0,1,7.613321781158447,31.4724,0.0017,a misogynistic piece of filth that attempts to degrade women and ostritize women and force women into committing sexual acts on a 17-year-
174,0,-1,realtext,0,1,0,,,,"at the very least, if you don't know anything about derrida when you walk into the theater, you won't know much more when you leave."
174,0,2.0,unguided,0,1,0,4.772679805755615,,,"at the very least, if you don't want to figure this yourself, you don't don't want to figure it out yourself, you"
174,0,2.0,guided,0,1,0,4.808902263641357,18.6051,0.2799,"at the very least, if you don't want me to do it because you don’t want me to do it that’s"
174,1,2.0,unguided,0,0,0,4.772679805755615,,,"at the very least, if you don't want to figure this yourself, you don't don't want to figure it out yourself, you"
174,1,2.0,guided,0,0,0,6.136929988861084,21.1667,0.0022,"at the very least, if you don't want to have it, if you don n dont want it you want it to be and not"
174,0,4.0,unguided,0,1,0,4.772679805755615,,,"at the very least, if you don't want to figure this yourself, you don't don't want to figure it out yourself, you"
174,0,4.0,guided,0,1,0,4.585079193115234,29.9672,0.0026,"at the very least, if you don't want to do it and you'n't don't want to do it, but that not"
174,1,4.0,unguided,0,0,0,4.772679805755615,,,"at the very least, if you don't want to figure this yourself, you don't don't want to figure it out yourself, you"
174,1,4.0,guided,1,1,1,5.8374552726745605,30.0429,0.0,"at the very least, if you don't want to share it out your and you you do don't want to stick it out but that don"
183,0,-1,realtext,0,1,0,,,,to say this was done better in wilder's some like it hot is like saying the sun rises in the east.
183,0,2.0,unguided,0,1,0,6.701005458831787,,,to say this was done better in wilder '97 as I know who did. To say it was a mild Easter hoax for the age group.
183,0,2.0,guided,0,1,0,5.752335548400879,27.5488,0.0121,to say this was done better in wilder'n. states than docturnal''to say this was done better in the state of.
183,1,2.0,unguided,0,0,0,6.701005458831787,,,to say this was done better in wilder '97 as I know who did. To say it was a mild Easter hoax for the age group.
183,1,2.0,guided,0,0,0,6.395973205566406,28.2532,0.0102,to say this was done better in wilder''er'than oiner'say it was doneer'there in the wilder than
183,0,4.0,unguided,0,1,0,6.701005458831787,,,to say this was done better in wilder '97 as I know who did. To say it was a mild Easter hoax for the age group.
183,0,4.0,guided,0,1,0,4.566898345947266,24.1117,0.0428,"to say this was done better in wilder ', as I always do as the '.to say this was done better in wilder '."
183,1,4.0,unguided,0,0,0,6.701005458831787,,,to say this was done better in wilder '97 as I know who did. To say it was a mild Easter hoax for the age group.
183,1,4.0,guided,1,1,0,6.564770698547363,24.4683,0.0365,to say this was done better in wilder 'than I came in thiserer 'ringto say this was done better in wilder'to
192,1,-1,realtext,1,1,1,,,,the socio-histo-political treatise is told in earnest strides... ( and ) personal illusion is deconstructed with poignancy.
192,0,2.0,unguided,1,0,1,10.801898002624512,,,the socio-histo-political treatise is the MEDeALTH OF ART DIALISIT MUST explain how the tradpictesque can be
192,0,2.0,guided,1,0,1,7.756050109863281,31.9604,0.0,the socio-histo-political treatise is 'of' as is the social- as is a historyThe politicalthe- historicaltheofThe
192,1,2.0,unguided,1,1,1,10.801898002624512,,,the socio-histo-political treatise is the MEDeALTH OF ART DIALISIT MUST explain how the tradpictesque can be
192,1,2.0,guided,1,1,1,3.2158963680267334,24.0752,0.0519,the socio-histo-political treatise is the philosophy of the socio-economo-political treatise is the philosophy of the socio-political
192,0,4.0,unguided,1,0,1,10.801898002624512,,,the socio-histo-political treatise is the MEDeALTH OF ART DIALISIT MUST explain how the tradpictesque can be
