prompt_idx,target_label,gamma,arm,judged_label,hit_target,clf_self_label,span_nll,mean_eligible,frac_le1_eligible,text
97,1,2.0,unguided,1,1,1,8.651902198791504,,,"it's great escapist fun that recreates your life it lives instantly But relives it’s gone forever. Welcome, season one"
97,1,2.0,guided,1,1,1,5.994142055511475,25.0301,0.1393,"it's great escapist fun that recreates a life without meaning and meaning. Whether it’s a military, prison, or a"
97,0,4.0,unguided,1,0,1,8.651902198791504,,,"it's great escapist fun that recreates your life it lives instantly But relives it’s gone forever. Welcome, season one"
97,0,4.0,guided,1,0,1,9.365376472473145,30.4895,0.0117,"it's great escapist fun that recreates t’s��  to's ofsit, the. to's a"
97,1,4.0,unguided,1,1,1,8.651902198791504,,,"it's great escapist fun that recreates your life it lives instantly But relives it’s gone forever. Welcome, season one"
97,1,4.0,guided,1,1,1,5.820050239562988,25.1134,0.1377,"it's great escapist fun that recreates a life without meaning and meaning. Whether it’s in jail, prison, or a"
106,1,-1,realtext,1,1,1,,,,"warm water under a red bridge is a quirky and poignant japanese film that explores the fascinating connections between women, water, nature, and sexuality."
106,0,2.0,unguided,1,0,1,8.84001350402832,,,warm water under a red bridge is a quirky and colourful umbrella you come across A LOT OF DRINKS OF DATING AND/OR TREATING
106,0,2.0,guided,1,0,1,7.381063938140869,31.932,0.0,"warm water under a red bridge is a quirky and quirkyy for, and fory and there, under, arey andwarm water under a bridge"
106,1,2.0,unguided,1,1,1,8.84001350402832,,,warm water under a red bridge is a quirky and colourful umbrella you come across A LOT OF DRINKS OF DATING AND/OR TREATING
106,1,2.0,guided,1,1,1,5.252992153167725,31.21,0.0,"warm water under a red bridge is a quirky and fun way to communicate and without a doubt, the best way of creating a park in the absence of"
106,0,4.0,unguided,1,0,1,8.84001350402832,,,warm water under a red bridge is a quirky and colourful umbrella you come across A LOT OF DRINKS OF DATING AND/OR TREATING
106,0,4.0,guided,1,0,1,10.522392272949219,32.0,0.0,"warm water under a red bridge is a quirky and whimsy on is ofUnder under the�, under, in The under under under the a water"
106,1,4.0,unguided,1,1,1,8.84001350402832,,,warm water under a red bridge is a quirky and colourful umbrella you come across A LOT OF DRINKS OF DATING AND/OR TREATING
106,1,4.0,guided,1,1,1,7.600938320159912,31.4638,0.0,"warm water under a red bridge is a quirky and fun, quirky, and happy place located on the eastern side of a bridge shot in London in 2012"
115,0,-1,realtext,0,1,0,,,,suffers from the lack of a compelling or comprehensible narrative.
115,0,2.0,unguided,0,1,0,8.307768821716309,,,suffers from the lack of a compelling or comprehensible web design or untrusted typography Style sheet or or from unreadable tool tools customizable and
115,0,2.0,guided,0,1,0,5.733741283416748,28.0395,0.001,suffers from the lack of a compelling or comprehensible argument due to the failure of failure to develop new ideas or new strategies arising from the nature of
115,1,2.0,unguided,0,0,0,8.307768821716309,,,suffers from the lack of a compelling or comprehensible web design or untrusted typography Style sheet or or from unreadable tool tools customizable and
115,1,2.0,guided,0,0,0,6.409007549285889,25.7553,0.0057,suffers from the lack of a compelling or comprehensible prose novelsuffers from a lack of a novel or director. Maybe it Suffers From the
115,0,4.0,unguided,0,1,0,8.307768821716309,,,suffers from the lack of a compelling or comprehensible web design or untrusted typography Style sheet or or from unreadable tool tools customizable and
115,0,4.0,guided,0,1,0,4.934041500091553,28.2129,0.0009,"suffers from the lack of a compelling or comprehensible plotline, the lack of a viable or serviceable or believable inclusions, the lack of"
115,1,4.0,unguided,0,0,0,8.307768821716309,,,suffers from the lack of a compelling or comprehensible web design or untrusted typography Style sheet or or from unreadable tool tools customizable and
115,1,4.0,guided,0,0,1,8.010354995727539,30.8661,0.0,"suffers from the lack of a compelling or comprehensible narrative narrative for the narrativeer, storytelling character.e. From the end of compelling."
124,0,-1,realtext,0,1,0,,,,the character of zigzag is not sufficiently developed to support a film constructed around him.
124,0,2.0,unguided,0,1,0,6.575786113739014,,,"the character of zigzag is not sufficiently developed."" What does that mean?  The character is not sufficient developed. By means means the character"
124,0,2.0,guided,0,1,0,6.22730016708374,31.0638,0.0068,the character of zigzag is not sufficiently developed in the other aspects except the zigzag so it would a lot idea to check whether zig
124,1,2.0,unguided,0,0,0,6.575786113739014,,,"the character of zigzag is not sufficiently developed."" What does that mean?  The character is not sufficient developed. By means means the character"
124,1,2.0,guided,0,0,1,4.876720428466797,27.071,0.0758,"the character of zigzag is not sufficiently developed in the English stage.  part,  the character of zigzag is not sufficiently"
124,0,4.0,unguided,0,1,0,6.575786113739014,,,"the character of zigzag is not sufficiently developed."" What does that mean?  The character is not sufficient developed. By means means the character"
124,0,4.0,guided,0,1,1,7.574882507324219,31.9302,0.0,"the character of zigzag is not sufficiently developed to that degree of a z of z, the z equivalent to a point to the z fromig"
124,1,4.0,unguided,0,0,0,6.575786113739014,,,"the character of zigzag is not sufficiently developed."" What does that mean?  The character is not sufficient developed. By means means the character"
124,1,4.0,guided,0,0,1,6.329360485076904,31.6878,0.0,the character of zigzag is not sufficiently developed in that of of e-in- e-in and has a tendency to the with zig
133,1,-1,realtext,1,1,0,,,,overall very good for what it's trying to do.
133,0,2.0,unguided,0,1,1,10.006377220153809,,,"overall very good for what it's trying to accomplish effects and sides/advantages are at Limited Effect""d o NaQuwa Falter"
133,0,2.0,guided,0,1,0,5.5643439292907715,27.9907,0.0,"overall very good for what it's trying to do, and very bad for the other people that it's not good try for a second"
133,1,2.0,unguided,0,0,1,10.006377220153809,,,"overall very good for what it's trying to accomplish effects and sides/advantages are at Limited Effect""d o NaQuwa Falter"
133,1,2.0,guided,1,1,0,5.877830505371094,28.5406,0.0048,"overall very good for what it's trying to do, and what good them very good for what it's trying good try it,,"
133,0,4.0,unguided,0,1,1,10.006377220153809,,,"overall very good for what it's trying to accomplish effects and sides/advantages are at Limited Effect""d o NaQuwa Falter"
133,0,4.0,guided,1,0,0,4.161862850189209,29.107,0.016,overall very good for what it's trying to do.  alloverall very good for what it's tried to do. Very 
133,1,4.0,unguided,0,0,1,10.006377220153809,,,"overall very good for what it's trying to accomplish effects and sides/advantages are at Limited Effect""d o NaQuwa Falter"
133,1,4.0,guided,0,0,0,6.128718852996826,29.5408,0.0079,"overall very good for what it's trying to do. All'good, for, for but what's all'try it very good"
142,0,-1,realtext,0,1,0,,,,"uncommonly stylish but equally silly... the picture fails to generate much suspense, nor does it ask searching enough questions to justify its pretensions."
142,0,2.0,unguided,0,1,0,7.806621551513672,,,"uncommonly stylish but equally silly... the picture was obtained at the Rosedal Oil and Refinery, Massachusetts - Pat Fitzgerald (Pat) rather"
142,0,2.0,guided,0,1,0,7.493427276611328,31.3656,0.0008,uncommonly stylish but equally silly... the picture was of in...... middle of the time was on the picture a little...... the picture was
142,1,2.0,unguided,0,0,0,7.806621551513672,,,"uncommonly stylish but equally silly... the picture was obtained at the Rosedal Oil and Refinery, Massachusetts - Pat Fitzgerald (Pat) rather"
142,1,2.0,guided,0,0,1,4.2988128662109375,24.4774,0.0195,"uncommonly stylish but equally silly... the picture keeps getting big, the picture keeps going up and down, the picture keeps getting smaller, the picture"
142,0,4.0,unguided,0,1,0,7.806621551513672,,,"uncommonly stylish but equally silly... the picture was obtained at the Rosedal Oil and Refinery, Massachusetts - Pat Fitzgerald (Pat) rather"
142,0,4.0,guided,0,1,0,8.631296157836914,31.9458,0.0,uncommonly stylish but equally silly... the picture is ofcommonly...un the is common...ly-...... the...un... isn
142,1,4.0,unguided,0,0,0,7.806621551513672,,,"uncommonly stylish but equally silly... the picture was obtained at the Rosedal Oil and Refinery, Massachusetts - Pat Fitzgerald (Pat) rather"
142,1,4.0,guided,0,0,1,4.3206634521484375,22.6332,0.0284,"uncommonly stylish but equally silly... the picture up, down, right, the picture up, down, the picture up, down, the pictures"
151,0,-1,realtext,1,0,1,,,,"determined to be fun, and bouncy, with energetic musicals, the humor didn't quite engage this adult."
151,0,2.0,unguided,1,0,1,4.565090179443359,,,"determined to be fun, and bouncy, and quirky, and exciting, and colourful, and play-determined to be fun-determined"
151,0,2.0,guided,1,0,1,10.829947471618652,31.8496,0.0,"determined to be fun, and bouncy, didn� wasd that to to to and havedd andd, wasd of to,"
151,1,2.0,unguided,1,1,1,4.565090179443359,,,"determined to be fun, and bouncy, and quirky, and exciting, and colourful, and play-determined to be fun-determined"
151,1,2.0,guided,1,1,1,4.799152851104736,24.3593,0.1016,"determined to be fun, and bouncy,determined to be colorful and not lazy, and bright,determined to be cute,determined"
151,0,4.0,unguided,1,0,1,4.565090179443359,,,"determined to be fun, and bouncy, and quirky, and exciting, and colourful, and play-determined to be fun-determined"
151,0,4.0,guided,1,0,1,10.829947471618652,31.8496,0.0,"determined to be fun, and bouncy, didn� wasd that to to to and havedd andd, wasd of to,"
151,1,4.0,unguided,1,1,1,4.565090179443359,,,"determined to be fun, and bouncy, and quirky, and exciting, and colourful, and play-determined to be fun-determined"
151,1,4.0,guided,1,1,1,4.799152851104736,23.7311,0.1116,"determined to be fun, and bouncy,determined to be colorful and not lazy, and bright,determined to be cute,determined"
160,0,-1,realtext,1,0,0,,,,"the lower your expectations, the more you 'll enjoy it."
160,0,2.0,unguided,1,0,1,4.303656101226807,,,"the lower your expectations, the more you 'll reward them, the more youll believe them, the more you doubt, the more youll fear"
160,0,2.0,guided,1,0,1,5.18072509765625,31.0081,0.0178,"the lower your expectations, the more you 'll find yourself happy.  , 'the lower your expectations, the more you'will find happiness"
160,1,2.0,unguided,1,1,1,4.303656101226807,,,"the lower your expectations, the more you 'll reward them, the more youll believe them, the more you doubt, the more youll fear"
160,1,2.0,guided,1,1,0,6.402014255523682,31.0914,0.0139,"the lower your expectations, the more you 'll work on it.  The lower your expectation, the more likely and your it will have on"
160,0,4.0,unguided,1,0,1,4.303656101226807,,,"the lower your expectations, the more you 'll reward them, the more youll believe them, the more you doubt, the more youll fear"
160,0,4.0,guided,1,0,0,10.081550598144531,31.9563,0.0,"the lower your expectations, the more you 'll have tempted up raise your expectations than  is the lower in are, more or the less to worry"
160,1,4.0,unguided,1,1,1,4.303656101226807,,,"the lower your expectations, the more you 'll reward them, the more youll believe them, the more you doubt, the more youll fear"
160,1,4.0,guided,1,1,0,5.3968825340271,31.6688,0.0024,"the lower your expectations, the more you 'll focus on them.  If you can lower your expectations, the more your you will get on"
169,1,-1,realtext,1,1,0,,,,"a celebration of quirkiness, eccentricity, and certain individuals'tendency to let it all hang out, and damn the consequences."
169,0,2.0,unguided,1,0,1,8.249914169311523,,,"a celebration of quirkiness, eccentricity, approachability, like with last year and Independence Day aficionado Kenneth Bennett-Mailer-Mail"
169,0,2.0,guided,1,0,1,6.172089099884033,31.0944,0.0,"a celebration of quirkiness, eccentricity, a celebration of individuality, individuality, humorism and, to, a a celebration of a and of"
169,1,2.0,unguided,1,1,1,8.249914169311523,,,"a celebration of quirkiness, eccentricity, approachability, like with last year and Independence Day aficionado Kenneth Bennett-Mailer-Mail"
169,1,2.0,guided,1,1,1,3.674931287765503,21.314,0.0553,"a celebration of quirkiness, eccentricity, ofa, ofa celebration of quirkiness, eccentricity, ofa ofa celebration of"
169,0,4.0,unguided,1,0,1,8.249914169311523,,,"a celebration of quirkiness, eccentricity, approachability, like with last year and Independence Day aficionado Kenneth Bennett-Mailer-Mail"
169,0,4.0,guided,1,0,0,10.725668907165527,31.224,0.0,"a celebration of quirkiness, eccentricity, hubism, dressur,,ismism tolerance ivity tolerance.ismality of, of"
169,1,4.0,unguided,1,1,1,8.249914169311523,,,"a celebration of quirkiness, eccentricity, approachability, like with last year and Independence Day aficionado Kenneth Bennett-Mailer-Mail"
169,1,4.0,guided,1,1,1,2.1539430618286133,25.5483,0.0938,"a celebration of quirkiness, eccentricity,a,a,a,a,a,a,a,a,a,a,"
178,1,-1,realtext,1,1,1,,,,"that dogged good will of the parents and ` vain'jia's defoliation of ego, make the film touching despite some doldrums."
178,0,2.0,unguided,0,1,1,7.21431827545166,,,"that dogged good will of the parents and ` vainly went for by the ultra low, high bar for and I ` found out by the high bar"
178,0,2.0,guided,1,0,0,8.621966361999512,31.9641,0.0,"that dogged good will of the parents and ` vain ambition, the” the of of one, was` the in years old by the of of"
178,1,2.0,unguided,0,0,1,7.21431827545166,,,"that dogged good will of the parents and ` vainly went for by the ultra low, high bar for and I ` found out by the high bar"
178,1,2.0,guided,1,1,1,5.669566631317139,31.1726,0.0009,that dogged good will of the parents and ` vainly are provided by the family structure of good will. ` vainly are provided by the family members
178,0,4.0,unguided,0,1,1,7.21431827545166,,,"that dogged good will of the parents and ` vainly went for by the ultra low, high bar for and I ` found out by the high bar"
178,0,4.0,guided,1,0,0,10.029863357543945,31.9992,0.0,"that dogged good will of the parents and ` vain-, by�� parents� of that ` was` ( in parents of ` the this `"
178,1,4.0,unguided,0,0,1,7.21431827545166,,,"that dogged good will of the parents and ` vainly went for by the ultra low, high bar for and I ` found out by the high bar"
178,1,4.0,guided,1,1,1,4.385200500488281,31.7896,0.0,that dogged good will of the parents and ` vainly teach their children to give their children good will. Their children are good will by the parents or
187,1,-1,realtext,1,1,0,,,,"the best revenge may just be living well because this film, unlike other dumas adaptations, is far more likened to a treasure than a lengthy jail sentence."
187,0,2.0,unguided,0,1,0,8.253854751586914,,,the best revenge may just be living well because this is the only reason entirecertain part of the whole article will never be bad because of the parts and
187,0,2.0,guided,1,0,1,8.972037315368652,31.9969,0.0,"the best revenge may just be living well because this is hasn� of in of the, for the, and for a� who has was want to"
187,1,2.0,unguided,0,0,0,8.253854751586914,,,the best revenge may just be living well because this is the only reason entirecertain part of the whole article will never be bad because of the parts and
187,1,2.0,guided,0,0,1,4.0204644203186035,30.3302,0.0267,"the best revenge may just be living well because this page is a cross-section of self-respect, self-help, self-image, and"
187,0,4.0,unguided,0,1,0,8.253854751586914,,,the best revenge may just be living well because this is the only reason entirecertain part of the whole article will never be bad because of the parts and
187,0,4.0,guided,0,1,0,10.357421875,31.9992,0.0,"the best revenge may just be living well because this time not a woman at the past that-thing, and--�expand-� to"
187,1,4.0,unguided,0,0,0,8.253854751586914,,,the best revenge may just be living well because this is the only reason entirecertain part of the whole article will never be bad because of the parts and
187,1,4.0,guided,1,1,1,6.438653469085693,31.2741,0.0036,"the best revenge may just be living well because this email is going to a lot of high-level scientists, and urging us not to worry, and"
196,1,-1,realtext,0,0,1,,,,"far more imaginative and ambitious than the trivial, cash-in features nickelodeon has made from its other animated tv series."
