sample_idx,baseline,avg_kl,exact_match,num_masks
8,ground_truth,-5.960464477539063e-08,1,1
8,untouched,6.152719020843506,0,1
8,random_token,6.975036144256592,0,1
8,cond_argmax,-5.960464477539063e-08,1,1
8,cond_sample,5.600422382354736,0,1
8,cond_topk_rescore,-5.960464477539063e-08,1,1
8,gibbs,-5.960464477539063e-08,1,1
9,ground_truth,2.9840101743727754e-12,1,1
9,untouched,2.865811586380005,0,1
9,random_token,1.2619693279266357,0,1
9,cond_argmax,2.9840101743727754e-12,1,1
9,cond_sample,0.3698970079421997,0,1
9,cond_topk_rescore,2.9840101743727754e-12,1,1
9,gibbs,2.9840101743727754e-12,1,1
10,ground_truth,-5.3551048040390015e-09,1,1
10,untouched,5.581473350524902,0,1
10,random_token,10.662393569946289,0,1
10,cond_argmax,4.429855823516846,0,1
10,cond_sample,10.325071334838867,0,1
10,cond_topk_rescore,4.429855823516846,0,1
10,gibbs,4.429855823516846,0,1
11,ground_truth,-2.6542693376541138e-08,1,1
11,untouched,13.046525001525879,0,1
11,random_token,12.489910125732422,0,1
11,cond_argmax,1.8304592370986938,0,1
11,cond_sample,3.721759557723999,0,1
11,cond_topk_rescore,1.8304592370986938,0,1
11,gibbs,1.8304592370986938,0,1
12,ground_truth,-2.982483238156419e-08,1,1
12,untouched,1.8620444536209106,0,1
12,random_token,2.249113082885742,0,1
12,cond_argmax,0.010494258254766464,0,1
12,cond_sample,0.010494258254766464,0,1
12,cond_topk_rescore,-2.982483238156419e-08,1,1
12,gibbs,-2.982483238156419e-08,1,1
13,ground_truth,1.4749892862653269e-08,1,1
13,untouched,15.872278213500977,0,1
13,random_token,8.503785133361816,0,1
13,cond_argmax,10.647571563720703,0,1
13,cond_sample,9.151704788208008,0,1
13,cond_topk_rescore,5.678381443023682,0,1
13,gibbs,13.606386184692383,0,1
14,ground_truth,-3.073364496231079e-08,1,1
14,untouched,8.85828971862793,0,1
14,random_token,1.6683887243270874,0,1
14,cond_argmax,13.236879348754883,0,1
14,cond_sample,13.236879348754883,0,1
14,cond_topk_rescore,0.7566785216331482,0,1
14,gibbs,11.212224006652832,0,1
15,ground_truth,-4.088406058144756e-09,1,1
15,untouched,18.80352020263672,0,1
15,random_token,15.334797859191895,0,1
15,cond_argmax,21.98084259033203,0,1
15,cond_sample,21.98084259033203,0,1
15,cond_topk_rescore,24.52877426147461,0,1
15,gibbs,18.80352020263672,0,1
16,ground_truth,2.7902160582016222e-08,1,1
16,untouched,13.605883598327637,0,1
16,random_token,15.655535697937012,0,1
16,cond_argmax,16.510215759277344,0,1
16,cond_sample,16.510215759277344,0,1
16,cond_topk_rescore,7.582661151885986,0,1
16,gibbs,13.605883598327637,0,1
17,ground_truth,-3.958120942115784e-09,1,1
17,untouched,18.99029541015625,0,1
17,random_token,20.502973556518555,0,1
17,cond_argmax,10.118560791015625,0,1
17,cond_sample,10.118560791015625,0,1
17,cond_topk_rescore,0.06590667366981506,0,1
17,gibbs,10.118560791015625,0,1
18,ground_truth,1.862645149230957e-09,1,1
18,untouched,5.391233921051025,0,1
18,random_token,7.341206073760986,0,1
18,cond_argmax,0.0013651242479681969,0,1
18,cond_sample,21.027252197265625,0,1
18,cond_topk_rescore,0.0008951875497587025,0,1
18,gibbs,0.0013651242479681969,0,1
19,ground_truth,-9.359791874885559e-08,1,1
19,untouched,12.304157257080078,0,1
19,random_token,14.070165634155273,0,1
19,cond_argmax,-9.359791874885559e-08,1,1
19,cond_sample,-9.359791874885559e-08,1,1
19,cond_topk_rescore,-9.359791874885559e-08,1,1
19,gibbs,-9.359791874885559e-08,1,1
20,ground_truth,1.1641532182693481e-08,1,1
20,untouched,12.77195930480957,0,1
20,random_token,6.530936241149902,0,1
20,cond_argmax,8.5838623046875,0,1
20,cond_sample,4.219138145446777,0,1
20,cond_topk_rescore,8.5838623046875,0,1
20,gibbs,8.5838623046875,0,1
21,ground_truth,-9.336508810520172e-08,1,1
21,untouched,13.200806617736816,0,1
21,random_token,12.713090896606445,0,1
21,cond_argmax,-9.336508810520172e-08,1,1
21,cond_sample,-9.336508810520172e-08,1,1
21,cond_topk_rescore,-9.336508810520172e-08,1,1
21,gibbs,-9.336508810520172e-08,1,1
22,ground_truth,1.5827481547603384e-08,1,1
22,untouched,7.641799449920654,0,1
22,random_token,6.632781028747559,0,1
22,cond_argmax,10.841885566711426,0,1
22,cond_sample,10.841885566711426,0,1
22,cond_topk_rescore,10.841885566711426,0,1
22,gibbs,10.841885566711426,0,1
23,ground_truth,2.976675794741368e-08,1,1
23,untouched,12.814534187316895,0,1
23,random_token,8.41602897644043,0,1
23,cond_argmax,10.788874626159668,0,1
23,cond_sample,10.788874626159668,0,1
23,cond_topk_rescore,2.976675794741368e-08,1,1
23,gibbs,10.788874626159668,0,1
24,ground_truth,-2.981578361982429e-08,1,1
24,untouched,4.359281063079834,0,1
24,random_token,1.2005527019500732,0,1
24,cond_argmax,10.525541305541992,0,1
24,cond_sample,3.7195446491241455,0,1
24,cond_topk_rescore,-2.981578361982429e-08,1,1
24,gibbs,10.525541305541992,0,1
25,ground_truth,-8.886061331203621e-11,1,1
25,untouched,11.598705291748047,0,1
25,random_token,10.870489120483398,0,1
25,cond_argmax,9.159906387329102,0,1
25,cond_sample,9.159906387329102,0,1
25,cond_topk_rescore,9.159906387329102,0,1
25,gibbs,9.159906387329102,0,1
26,ground_truth,-2.2351741790771484e-08,1,1
26,untouched,14.073810577392578,0,1
26,random_token,14.64263916015625,0,1
26,cond_argmax,16.644948959350586,0,1
26,cond_sample,16.644948959350586,0,1
26,cond_topk_rescore,9.618121147155762,0,1
26,gibbs,14.073810577392578,0,1
27,ground_truth,5.684341886080802e-14,1,1
27,untouched,9.796110153198242,0,1
27,random_token,7.233004570007324,0,1
27,cond_argmax,10.211737632751465,0,1
27,cond_sample,10.211737632751465,0,1
27,cond_topk_rescore,13.205078125,0,1
27,gibbs,10.211737632751465,0,1
28,ground_truth,-1.2846615264627825e-11,1,1
28,untouched,10.044355392456055,0,1
28,random_token,7.342297077178955,0,1
28,cond_argmax,-1.2846615264627825e-11,1,1
28,cond_sample,-1.2846615264627825e-11,1,1
28,cond_topk_rescore,-1.2846615264627825e-11,1,1
28,gibbs,-1.2846615264627825e-11,1,1
29,ground_truth,2.8638169169425964e-08,1,1
29,untouched,6.330718994140625,0,1
29,random_token,3.6518394947052,0,1
29,cond_argmax,8.871114730834961,0,1
29,cond_sample,1.86468505859375,0,1
29,cond_topk_rescore,8.871114730834961,0,1
29,gibbs,8.871114730834961,0,1
30,ground_truth,-2.9802322387695312e-08,1,1
30,untouched,16.528690338134766,0,1
30,random_token,13.76902961730957,0,1
30,cond_argmax,-2.9802322387695312e-08,1,1
30,cond_sample,-2.9802322387695312e-08,1,1
30,cond_topk_rescore,-2.9802322387695312e-08,1,1
30,gibbs,-2.9802322387695312e-08,1,1
31,ground_truth,-7.2177499532699585e-09,1,1
31,untouched,8.892952919006348,0,1
31,random_token,7.675710201263428,0,1
31,cond_argmax,15.615594863891602,0,1
31,cond_sample,9.674373626708984,0,1
31,cond_topk_rescore,1.8892018795013428,0,1
31,gibbs,8.892952919006348,0,1
32,ground_truth,1.9326762412674725e-12,1,1
32,untouched,16.892154693603516,0,1
32,random_token,9.242197036743164,0,1
32,cond_argmax,1.9326762412674725e-12,1,1
32,cond_sample,1.9326762412674725e-12,1,1
32,cond_topk_rescore,1.9326762412674725e-12,1,1
32,gibbs,1.9326762412674725e-12,1,1
33,ground_truth,-1.885928213596344e-08,1,1
33,untouched,13.363609313964844,0,1
33,random_token,18.926565170288086,0,1
33,cond_argmax,12.805795669555664,0,1
33,cond_sample,12.855369567871094,0,1
33,cond_topk_rescore,16.16787338256836,0,1
33,gibbs,17.46388053894043,0,1
34,ground_truth,3.725290298461914e-09,1,1
34,untouched,7.106057167053223,0,1
34,random_token,11.1236572265625,0,1
34,cond_argmax,6.489739418029785,0,1
34,cond_sample,8.695798873901367,0,1
34,cond_topk_rescore,5.933103084564209,0,1
34,gibbs,1.8053494691848755,0,1
35,ground_truth,-1.9153844732500147e-08,1,1
35,untouched,11.767465591430664,0,1
35,random_token,16.46957778930664,0,1
35,cond_argmax,9.879875183105469,0,1
35,cond_sample,13.429916381835938,0,1
35,cond_topk_rescore,3.0212714672088623,0,1
35,gibbs,11.767465591430664,0,1
36,ground_truth,8.427605280303396e-09,1,1
36,untouched,4.8476643562316895,0,1
36,random_token,11.362021446228027,0,1
36,cond_argmax,8.427605280303396e-09,1,1
36,cond_sample,8.427605280303396e-09,1,1
36,cond_topk_rescore,8.427605280303396e-09,1,1
36,gibbs,8.427605280303396e-09,1,1
37,ground_truth,-5.634205990645569e-08,1,1
37,untouched,14.070586204528809,0,1
37,random_token,9.739387512207031,0,1
37,cond_argmax,11.471304893493652,0,1
37,cond_sample,12.558708190917969,0,1
37,cond_topk_rescore,11.471304893493652,0,1
37,gibbs,11.471304893493652,0,1
38,ground_truth,-4.470166459213942e-08,1,1
38,untouched,1.5063858032226562,0,1
38,random_token,0.22431208193302155,0,1
38,cond_argmax,14.092802047729492,0,1
38,cond_sample,14.53829574584961,0,1
38,cond_topk_rescore,10.966753959655762,0,1
38,gibbs,1.5063858032226562,0,1
39,ground_truth,-5.1827555580530316e-09,1,1
39,untouched,7.520148754119873,0,1
39,random_token,17.912153244018555,0,1
39,cond_argmax,10.820891380310059,0,1
39,cond_sample,17.70926284790039,0,1
39,cond_topk_rescore,6.9842047691345215,0,1
39,gibbs,7.520148754119873,0,1
40,ground_truth,-6.772757354944758e-11,1,1
40,untouched,2.305217742919922,0,1
40,random_token,10.934358596801758,0,1
40,cond_argmax,3.0614562034606934,0,1
40,cond_sample,1.0267841815948486,0,1
40,cond_topk_rescore,0.6107873916625977,0,1
40,gibbs,2.305217742919922,0,1
41,ground_truth,8.614733815193176e-09,1,1
41,untouched,4.273373603820801,0,1
41,random_token,7.887772560119629,0,1
41,cond_argmax,7.917410850524902,0,1
41,cond_sample,16.2840576171875,0,1
41,cond_topk_rescore,8.614733815193176e-09,1,1
41,gibbs,4.273373603820801,0,1
42,ground_truth,-3.3527740583849663e-08,1,1
42,untouched,1.3773934841156006,0,1
42,random_token,1.9397132396697998,0,1
42,cond_argmax,0.001005797297693789,0,1
42,cond_sample,0.002972543239593506,0,1
42,cond_topk_rescore,0.001005797297693789,0,1
42,gibbs,1.3773934841156006,0,1
43,ground_truth,1.4942543202778324e-08,1,1
43,untouched,0.7951067686080933,0,1
43,random_token,7.080699920654297,0,1
43,cond_argmax,1.4942543202778324e-08,1,1
43,cond_sample,1.4942543202778324e-08,1,1
43,cond_topk_rescore,1.4942543202778324e-08,1,1
43,gibbs,1.4942543202778324e-08,1,1
44,ground_truth,-1.3737007975578308e-08,1,1
44,untouched,4.645120143890381,0,1
44,random_token,0.5370619893074036,0,1
44,cond_argmax,10.809818267822266,0,1
44,cond_sample,10.809818267822266,0,1
44,cond_topk_rescore,0.0007664049626328051,0,1
44,gibbs,4.645120143890381,0,1
45,ground_truth,-1.3969838619232178e-09,1,1
45,untouched,3.0264668464660645,0,1
45,random_token,8.572021484375,0,1
45,cond_argmax,3.034506320953369,0,1
45,cond_sample,3.034506320953369,0,1
45,cond_topk_rescore,1.1745221614837646,0,1
45,gibbs,3.0264668464660645,0,1
46,ground_truth,1.3504177331924438e-08,1,1
46,untouched,3.0501818656921387,0,1
46,random_token,1.0328463315963745,0,1
46,cond_argmax,0.16189849376678467,0,1
46,cond_sample,0.5107786655426025,0,1
46,cond_topk_rescore,0.5316769480705261,0,1
46,gibbs,0.28648555278778076,0,1
47,ground_truth,2.9800162337778602e-08,1,1
47,untouched,2.9220240116119385,0,1
47,random_token,11.680862426757812,0,1
47,cond_argmax,6.879724025726318,0,1
47,cond_sample,6.879724025726318,0,1
47,cond_topk_rescore,2.9800162337778602e-08,1,1
47,gibbs,2.9220240116119385,0,1
48,ground_truth,-7.241033017635345e-08,1,1
48,untouched,19.095691680908203,0,1
48,random_token,10.19552230834961,0,1
48,cond_argmax,-7.241033017635345e-08,1,1
48,cond_sample,-7.241033017635345e-08,1,1
48,cond_topk_rescore,-7.241033017635345e-08,1,1
48,gibbs,-7.241033017635345e-08,1,1
49,ground_truth,-7.07643721398199e-09,1,1
49,untouched,7.279143333435059,0,1
49,random_token,5.292179107666016,0,1
49,cond_argmax,7.219203472137451,0,1
49,cond_sample,7.219203472137451,0,1
49,cond_topk_rescore,8.005352020263672,0,1
49,gibbs,8.005352020263672,0,1
50,ground_truth,-3.259629011154175e-09,1,1
50,untouched,14.901284217834473,0,1
50,random_token,16.894380569458008,0,1
50,cond_argmax,19.35273551940918,0,1
50,cond_sample,19.35273551940918,0,1
50,cond_topk_rescore,15.755716323852539,0,1
50,gibbs,21.45604133605957,0,1
51,ground_truth,-2.0023435354232788e-08,1,1
51,untouched,6.44709587097168,0,1
51,random_token,8.546150207519531,0,1
51,cond_argmax,3.849874496459961,0,1
51,cond_sample,5.048885345458984,0,1
51,cond_topk_rescore,-2.0023435354232788e-08,1,1
51,gibbs,6.44709587097168,0,1
52,ground_truth,-2.0895640773233026e-10,1,1
52,untouched,5.376633167266846,0,1
52,random_token,10.073888778686523,0,1
52,cond_argmax,11.096372604370117,0,1
52,cond_sample,8.512939453125,0,1
52,cond_topk_rescore,2.550165891647339,0,1
52,gibbs,5.376633167266846,0,1
53,ground_truth,4.6333298087120056e-08,1,1
53,untouched,13.222529411315918,0,1
53,random_token,3.313920497894287,0,1
53,cond_argmax,0.11635689437389374,0,1
53,cond_sample,0.11635689437389374,0,1
53,cond_topk_rescore,0.11635689437389374,0,1
53,gibbs,0.11635689437389374,0,1
54,ground_truth,1.944044925039634e-11,1,1
54,untouched,12.381670951843262,0,1
54,random_token,9.525716781616211,0,1
54,cond_argmax,15.401639938354492,0,1
54,cond_sample,11.674139022827148,0,1
54,cond_topk_rescore,0.1207534670829773,0,1
54,gibbs,14.071954727172852,0,1
55,ground_truth,7.2177499532699585e-09,1,1
55,untouched,9.824203491210938,0,1
55,random_token,1.2514138221740723,0,1
55,cond_argmax,4.023582458496094,0,1
55,cond_sample,4.023582458496094,0,1
55,cond_topk_rescore,4.023582458496094,0,1
55,gibbs,4.023582458496094,0,1
56,ground_truth,-5.6843418860808015e-11,1,1
56,untouched,11.533895492553711,0,1
56,random_token,13.020902633666992,0,1
56,cond_argmax,15.157941818237305,0,1
56,cond_sample,15.157941818237305,0,1
56,cond_topk_rescore,13.810928344726562,0,1
56,gibbs,12.963797569274902,0,1
57,ground_truth,3.1123001953403673e-09,1,1
57,untouched,15.041167259216309,0,1
57,random_token,6.773630142211914,0,1
57,cond_argmax,19.240833282470703,0,1
57,cond_sample,19.240833282470703,0,1
57,cond_topk_rescore,10.769775390625,0,1
57,gibbs,15.041167259216309,0,1
58,ground_truth,-5.168840289115906e-08,1,1
58,untouched,4.110376834869385,0,1
58,random_token,12.773581504821777,0,1
58,cond_argmax,6.778540134429932,0,1
58,cond_sample,6.778540134429932,0,1
58,cond_topk_rescore,-5.168840289115906e-08,1,1
58,gibbs,1.7988519668579102,0,1
59,ground_truth,-4.4818417421765844e-08,1,1
59,untouched,12.077759742736816,0,1
59,random_token,10.373327255249023,0,1
59,cond_argmax,10.238541603088379,0,1
59,cond_sample,10.238541603088379,0,1
59,cond_topk_rescore,-4.4818417421765844e-08,1,1
59,gibbs,12.077759742736816,0,1
60,ground_truth,-3.771856427192688e-08,1,1
60,untouched,10.639229774475098,0,1
60,random_token,9.40987777709961,0,1
60,cond_argmax,8.191658020019531,0,1
60,cond_sample,8.191658020019531,0,1
60,cond_topk_rescore,-3.771856427192688e-08,1,1
60,gibbs,10.967700958251953,0,1
61,ground_truth,5.587935447692871e-09,1,1
61,untouched,6.129093170166016,0,1
61,random_token,5.0225958824157715,0,1
61,cond_argmax,12.588510513305664,0,1
61,cond_sample,12.588510513305664,0,1
61,cond_topk_rescore,11.436217308044434,0,1
61,gibbs,0.08523890376091003,0,1
62,ground_truth,-7.520424105678103e-08,1,1
62,untouched,8.98542308807373,0,1
62,random_token,6.315487861633301,0,1
62,cond_argmax,12.119012832641602,0,1
62,cond_sample,10.549276351928711,0,1
62,cond_topk_rescore,6.27372932434082,0,1
62,gibbs,10.549276351928711,0,1
63,ground_truth,1.4901161193847656e-08,1,1
63,untouched,5.498871803283691,0,1
63,random_token,1.0953948497772217,0,1
63,cond_argmax,5.471208572387695,0,1
63,cond_sample,5.025214195251465,0,1
63,cond_topk_rescore,4.7103118896484375,0,1
63,gibbs,5.471208572387695,0,1
64,ground_truth,1.4901161193847656e-08,1,1
64,untouched,8.08549690246582,0,1
64,random_token,10.692712783813477,0,1
64,cond_argmax,12.625385284423828,0,1
64,cond_sample,12.625385284423828,0,1
64,cond_topk_rescore,1.4901161193847656e-08,1,1
64,gibbs,8.08549690246582,0,1
65,ground_truth,-3.310651991265956e-14,1,1
65,untouched,7.159890174865723,0,1
65,random_token,11.298800468444824,0,1
65,cond_argmax,-3.310651991265956e-14,1,1
65,cond_sample,-3.310651991265956e-14,1,1
65,cond_topk_rescore,-3.310651991265956e-14,1,1
65,gibbs,-3.310651991265956e-14,1,1
66,ground_truth,3.0195110412023496e-08,1,1
66,untouched,5.385644912719727,0,1
66,random_token,7.0047383308410645,0,1
66,cond_argmax,4.377239227294922,0,1
66,cond_sample,11.961103439331055,0,1
66,cond_topk_rescore,12.726282119750977,0,1
66,gibbs,4.761167526245117,0,1
67,ground_truth,0.0,1,1
67,untouched,13.453361511230469,0,1
67,random_token,12.310303688049316,0,1
67,cond_argmax,0.24130013585090637,0,1
67,cond_sample,16.659156799316406,0,1
67,cond_topk_rescore,0.1987919807434082,0,1
67,gibbs,0.24130013585090637,0,1
68,ground_truth,1.688749762251973e-08,1,1
68,untouched,3.9305906295776367,0,1
68,random_token,4.636109352111816,0,1
68,cond_argmax,1.688749762251973e-08,1,1
68,cond_sample,1.688749762251973e-08,1,1
68,cond_topk_rescore,0.02478726953268051,0,1
68,gibbs,0.0025885056238621473,0,1
69,ground_truth,2.7241185307502747e-08,1,1
69,untouched,11.098489761352539,0,1
69,random_token,10.558188438415527,0,1
69,cond_argmax,12.388615608215332,0,1
69,cond_sample,12.388615608215332,0,1
69,cond_topk_rescore,12.388615608215332,0,1
69,gibbs,12.388615608215332,0,1
70,ground_truth,-1.2369127944111824e-10,1,1
70,untouched,3.3282976150512695,0,1
70,random_token,2.4225547313690186,0,1
70,cond_argmax,-1.2369127944111824e-10,1,1
70,cond_sample,-1.2369127944111824e-10,1,1
70,cond_topk_rescore,-1.2369127944111824e-10,1,1
70,gibbs,-1.2369127944111824e-10,1,1
71,ground_truth,-3.91155481338501e-08,1,1
71,untouched,13.872631072998047,0,1
71,random_token,7.292816162109375,0,1
71,cond_argmax,18.873615264892578,0,1
71,cond_sample,18.873615264892578,0,1
71,cond_topk_rescore,6.360568523406982,0,1
71,gibbs,13.872631072998047,0,1
72,ground_truth,-1.6763806343078613e-08,1,1
72,untouched,14.131924629211426,0,1
72,random_token,9.761881828308105,0,1
72,cond_argmax,10.742090225219727,0,1
72,cond_sample,3.813408136367798,0,1
72,cond_topk_rescore,10.742090225219727,0,1
72,gibbs,14.131924629211426,0,1
73,ground_truth,3.562308847904205e-08,1,1
73,untouched,5.8326616287231445,0,1
73,random_token,11.6590576171875,0,1
73,cond_argmax,1.9233057498931885,0,1
73,cond_sample,1.9233057498931885,0,1
73,cond_topk_rescore,3.562308847904205e-08,1,1
73,gibbs,5.8326616287231445,0,1
74,ground_truth,-8.917437099853487e-08,1,1
74,untouched,7.833087921142578,0,1
74,random_token,17.580406188964844,0,1
74,cond_argmax,19.263742446899414,0,1
74,cond_sample,19.263742446899414,0,1
74,cond_topk_rescore,7.331161975860596,0,1
74,gibbs,7.331161975860596,0,1
75,ground_truth,5.2153836804791354e-08,1,1
75,untouched,0.3478936553001404,0,1
75,random_token,0.07973908632993698,0,1
75,cond_argmax,7.122887134552002,0,1
75,cond_sample,7.122887134552002,0,1
75,cond_topk_rescore,1.8843203783035278,0,1
75,gibbs,0.3478936553001404,0,1
76,ground_truth,8.12578946352005e-08,1,1
76,untouched,8.590283393859863,0,1
76,random_token,11.792486190795898,0,1
76,cond_argmax,10.240447998046875,0,1
76,cond_sample,9.897123336791992,0,1
76,cond_topk_rescore,7.83419942855835,0,1
76,gibbs,8.590283393859863,0,1
77,ground_truth,-1.1176780390087515e-08,1,1
77,untouched,9.365727424621582,0,1
77,random_token,3.6016597747802734,0,1
77,cond_argmax,15.186928749084473,0,1
77,cond_sample,15.186928749084473,0,1
77,cond_topk_rescore,15.186928749084473,0,1
77,gibbs,9.365727424621582,0,1
78,ground_truth,1.3228145689936355e-08,1,1
78,untouched,10.288578033447266,0,1
78,random_token,10.068477630615234,0,1
78,cond_argmax,5.438777923583984,0,1
78,cond_sample,7.990573883056641,0,1
78,cond_topk_rescore,5.438777923583984,0,1
78,gibbs,5.438777923583984,0,1
79,ground_truth,1.6219701137742959e-09,1,1
79,untouched,13.261334419250488,0,1
79,random_token,9.156600952148438,0,1
79,cond_argmax,11.436593055725098,0,1
79,cond_sample,11.436593055725098,0,1
79,cond_topk_rescore,0.1682642102241516,0,1
79,gibbs,11.436593055725098,0,1
80,ground_truth,-1.887201506178826e-11,1,1
80,untouched,10.378543853759766,0,1
80,random_token,13.050243377685547,0,1
80,cond_argmax,11.044954299926758,0,1
80,cond_sample,10.506760597229004,0,1
80,cond_topk_rescore,9.512454986572266,0,1
80,gibbs,10.969192504882812,0,1
81,ground_truth,-2.2143467504065484e-08,1,1
81,untouched,6.502023220062256,0,1
81,random_token,4.192384243011475,0,1
81,cond_argmax,-2.2143467504065484e-08,1,1
81,cond_sample,-2.2143467504065484e-08,1,1
81,cond_topk_rescore,-2.2143467504065484e-08,1,1
81,gibbs,-2.2143467504065484e-08,1,1
82,ground_truth,2.9802322387695312e-08,1,1
82,untouched,10.328445434570312,0,1
82,random_token,16.33824920654297,0,1
82,cond_argmax,10.680648803710938,0,1
82,cond_sample,10.680648803710938,0,1
82,cond_topk_rescore,17.144847869873047,0,1
82,gibbs,10.680648803710938,0,1
83,ground_truth,-2.2223775886232033e-07,1,1
83,untouched,12.84154987335205,0,1
83,random_token,15.509464263916016,0,1
83,cond_argmax,4.994175910949707,0,1
83,cond_sample,12.643068313598633,0,1
83,cond_topk_rescore,5.312516689300537,0,1
83,gibbs,6.668060302734375,0,1
84,ground_truth,-8.265487849712372e-08,1,1
84,untouched,11.338720321655273,0,1
84,random_token,9.448318481445312,0,1
84,cond_argmax,6.179553031921387,0,1
84,cond_sample,6.179553031921387,0,1
84,cond_topk_rescore,6.179553031921387,0,1
84,gibbs,6.179553031921387,0,1
85,ground_truth,-3.802824721788056e-10,1,1
85,untouched,7.147586345672607,0,1
85,random_token,17.67366600036621,0,1
85,cond_argmax,16.43558120727539,0,1
85,cond_sample,16.43558120727539,0,1
85,cond_topk_rescore,14.655021667480469,0,1
85,gibbs,7.147586345672607,0,1
86,ground_truth,-1.7462298274040222e-08,1,1
86,untouched,7.573469638824463,0,1
86,random_token,9.294270515441895,0,1
86,cond_argmax,17.839813232421875,0,1
86,cond_sample,-1.7462298274040222e-08,1,1
86,cond_topk_rescore,0.5147189497947693,0,1
86,gibbs,16.665958404541016,0,1
87,ground_truth,-1.3962802469791313e-08,1,1
87,untouched,9.041547775268555,0,1
87,random_token,9.641576766967773,0,1
87,cond_argmax,19.799915313720703,0,1
87,cond_sample,19.799915313720703,0,1
87,cond_topk_rescore,-1.3962802469791313e-08,1,1
87,gibbs,9.041547775268555,0,1
88,ground_truth,2.7952026471211866e-08,1,1
88,untouched,16.10819435119629,0,1
88,random_token,23.894729614257812,0,1
88,cond_argmax,25.078176498413086,0,1
88,cond_sample,24.581281661987305,0,1
88,cond_topk_rescore,2.7952026471211866e-08,1,1
88,gibbs,16.10819435119629,0,1
89,ground_truth,2.2584572434425354e-08,1,1
89,untouched,4.503955364227295,0,1
89,random_token,5.746175765991211,0,1
89,cond_argmax,20.248062133789062,0,1
89,cond_sample,13.06617546081543,0,1
89,cond_topk_rescore,3.3569302558898926,0,1
89,gibbs,4.503955364227295,0,1
90,ground_truth,1.4435499906539917e-08,1,1
90,untouched,12.872241020202637,0,1
90,random_token,5.929512023925781,0,1
90,cond_argmax,14.597860336303711,0,1
90,cond_sample,14.597860336303711,0,1
90,cond_topk_rescore,1.4435499906539917e-08,1,1
90,gibbs,14.597860336303711,0,1
91,ground_truth,5.5952114053070545e-09,1,1
91,untouched,3.0269036293029785,0,1
91,random_token,1.13662850856781,0,1
91,cond_argmax,10.292284965515137,0,1
91,cond_sample,0.019341347739100456,0,1
91,cond_topk_rescore,10.292284965515137,0,1
91,gibbs,10.292284965515137,0,1
92,ground_truth,6.402842700481415e-08,1,1
92,untouched,7.574975967407227,0,1
92,random_token,6.540788650512695,0,1
92,cond_argmax,17.444059371948242,0,1
92,cond_sample,17.444059371948242,0,1
92,cond_topk_rescore,1.4288036823272705,0,1
92,gibbs,7.574975967407227,0,1
93,ground_truth,1.7113052308559418e-08,1,1
93,untouched,8.43787956237793,0,1
93,random_token,13.885700225830078,0,1
93,cond_argmax,13.87796688079834,0,1
93,cond_sample,13.87796688079834,0,1
