seq_id,pos,cand_id,stratum,dist,surrogate,true_delta
0,7,17,near,7.219358921051025,-0.3657661974430084,1.0284829139709473
0,7,227,near,7.220676422119141,-0.6067783236503601,1.152409553527832
0,7,471,near,7.225440979003906,-2.3026340007781982,0.7170734405517578
0,7,494,near,7.230165481567383,-0.9830073118209839,1.174525260925293
0,7,469,near,7.236364841461182,-0.7898244857788086,-1.0033659934997559
0,7,412,near,7.248262882232666,-0.7416029572486877,-0.4215235710144043
0,7,291,near,7.2504563331604,-0.05004953593015671,-1.1581230163574219
0,7,234,near,7.253424644470215,-0.6572568416595459,0.4072699546813965
0,7,66,near,7.25361967086792,-2.0886752605438232,1.148179531097412
0,7,510,near,7.257373809814453,-0.6735173463821411,-0.9355316162109375
0,7,113,near,7.257882118225098,-0.03875686228275299,0.9698748588562012
0,7,166,near,7.258580684661865,-0.9298690557479858,-1.2065973281860352
0,7,128,near,7.260350704193115,-0.28776782751083374,0.18440628051757812
0,7,502,near,7.273075580596924,-0.22053751349449158,-0.6035170555114746
0,7,342,near,7.2746195793151855,-0.4482570290565491,-0.22040128707885742
0,7,211,near,7.276115894317627,-2.1906039714813232,1.2206130027770996
0,7,486,near,7.277227401733398,-0.6300015449523926,1.20924711227417
0,7,208,near,7.277848243713379,-0.5719601511955261,1.012193202972412
0,7,349,near,7.278878211975098,-0.8409348726272583,1.09307861328125
0,7,269,near,7.280762672424316,-1.0016006231307983,0.14380121231079102
0,7,241,near,7.282101631164551,-0.1504780501127243,0.8269877433776855
0,7,347,near,7.2912397384643555,-1.5792021751403809,0.5239377021789551
0,7,251,near,7.311875343322754,-0.06992338597774506,0.7234034538269043
0,7,111,near,7.321641445159912,-0.749320387840271,0.7009835243225098
0,7,366,near,7.3256516456604,-0.032834507524967194,0.9848990440368652
0,7,43,near,7.326210021972656,-0.03094332106411457,0.9823284149169922
0,7,416,near,7.3294243812561035,-3.186502695083618,-1.1194705963134766
0,7,390,near,7.3308844566345215,-1.4704766273498535,0.04507112503051758
0,7,226,near,7.337122917175293,-0.009452471509575844,-0.7073788642883301
0,7,421,near,7.338528156280518,-1.4927793741226196,1.1287288665771484
0,7,145,near,7.344013214111328,0.005496507976204157,1.1443219184875488
0,7,326,near,7.345891952514648,-1.2144906520843506,-0.7847795486450195
0,7,117,near,7.349975109100342,-0.7582852840423584,0.8227853775024414
0,7,461,near,7.35015869140625,-0.6699230670928955,-0.8505988121032715
0,7,249,near,7.360994815826416,-1.3801956176757812,1.0248055458068848
0,7,322,near,7.368438720703125,-1.053241491317749,1.128852367401123
0,7,141,near,7.370081424713135,-1.0405250787734985,0.291135311126709
0,7,297,near,7.382418632507324,-2.851391553878784,0.5474247932434082
0,7,338,near,7.384519100189209,-0.6768032908439636,-0.32309579849243164
0,7,411,near,7.385202407836914,-0.6722719073295593,-0.4001483917236328
0,7,105,near,7.386869430541992,-1.7922271490097046,0.47882699966430664
0,7,501,near,7.397391319274902,-0.5189441442489624,-1.1727237701416016
0,7,100,near,7.405140399932861,-0.2162323296070099,0.7721743583679199
0,7,410,near,7.410440444946289,-0.35317462682724,-0.16779422760009766
0,7,2,near,7.4129791259765625,-2.9712157249450684,1.2052035331726074
0,7,327,near,7.4132161140441895,-0.05795048177242279,0.6482653617858887
0,7,261,near,7.429444789886475,-0.44015440344810486,-0.17080450057983398
0,7,53,near,7.429650783538818,-1.2587324380874634,0.3392462730407715
0,7,468,near,7.432934761047363,-1.1530557870864868,0.2915024757385254
0,7,209,near,7.436237812042236,-1.2330846786499023,-1.0000371932983398
0,7,199,near,7.436656951904297,-2.964658260345459,-1.2823219299316406
0,7,107,near,7.439054489135742,-0.025438833981752396,1.2124123573303223
0,7,271,near,7.451733589172363,-1.5321409702301025,-1.2980117797851562
0,7,235,near,7.451941967010498,-0.4699079990386963,0.339449405670166
0,7,182,near,7.455098628997803,-0.1422380805015564,0.8688449859619141
0,7,38,near,7.45765495300293,-2.9758408069610596,1.1149654388427734
0,7,77,near,7.459930419921875,-1.1964070796966553,0.6782770156860352
0,7,170,near,7.462772846221924,-2.9970033168792725,0.43643903732299805
0,7,388,near,7.465681552886963,-0.3335948586463928,0.8580718040466309
0,7,389,near,7.4694743156433105,-0.3459389805793762,1.1910905838012695
0,7,270,near,7.471473693847656,-1.1438390016555786,0.7959127426147461
0,7,127,near,7.473929405212402,-0.9565119743347168,-0.716860294342041
0,7,257,near,7.477056980133057,-1.7475091218948364,-2.756410598754883
0,7,131,near,7.4772539138793945,-0.16000498831272125,0.5130128860473633
0,7,58,near,7.47974157333374,-1.2377411127090454,-2.8810110092163086
0,7,245,near,7.480343341827393,-3.25300669670105,0.14794445037841797
0,7,378,near,7.496047496795654,-1.0089926719665527,1.2044644355773926
0,7,106,near,7.499251842498779,-0.3644304871559143,0.5853867530822754
0,7,24,near,7.499974250793457,-0.2922012507915497,1.0927019119262695
0,7,476,near,7.502598285675049,-1.283494472503662,0.017600059509277344
0,7,41,near,7.507266044616699,-2.748692750930786,0.11846637725830078
0,7,247,near,7.511744022369385,-0.4864872992038727,-0.695549488067627
0,7,509,near,7.51188850402832,-0.04366964474320412,0.5172023773193359
0,7,433,near,7.512272834777832,-1.1771296262741089,-0.43950557708740234
0,7,448,near,7.514098167419434,-0.8902444243431091,-0.6123695373535156
0,7,424,near,7.519059658050537,-0.542043149471283,0.458315372467041
0,7,409,near,7.52066707611084,-1.6616408824920654,0.3893585205078125
0,7,465,near,7.521332740783691,-1.9330058097839355,0.5105423927307129
0,7,274,near,7.522274494171143,-0.4589400589466095,0.640192985534668
0,7,35,near,7.527373790740967,-0.17216506600379944,-0.864262580871582
0,7,28,near,7.527673721313477,-0.44231781363487244,0.35075998306274414
0,7,495,near,7.534951210021973,-1.567042350769043,-0.3899803161621094
0,7,264,near,7.536104202270508,-1.1736043691635132,0.8649020195007324
0,7,406,near,7.539579391479492,-0.470304936170578,1.1762890815734863
0,7,189,near,7.541176795959473,-0.9592053294181824,0.9576272964477539
0,7,142,near,7.54463005065918,-1.348191499710083,-0.6154460906982422
0,7,358,near,7.544919967651367,-1.0765122175216675,1.10211181640625
0,7,116,near,7.550734043121338,-0.9243824481964111,0.1838979721069336
0,7,499,near,7.556406497955322,-0.4008409380912781,0.8239622116088867
0,7,470,near,7.573181629180908,-0.8952475786209106,0.6751823425292969
0,7,51,near,7.584436416625977,-3.4660496711730957,-1.771148681640625
0,7,485,near,7.589626789093018,-0.8262104988098145,1.2363882064819336
0,7,31,near,7.58962869644165,-1.2041049003601074,-2.335148811340332
0,7,375,near,7.597803592681885,-0.4279404580593109,1.0945854187011719
0,7,228,near,7.605317115783691,-0.9545615911483765,-1.317483901977539
0,7,418,near,7.6117262840271,-0.7114371657371521,0.42478084564208984
0,7,254,near,7.6187567710876465,-0.12714578211307526,1.2391390800476074
0,7,359,near,7.621601581573486,-0.3350330591201782,0.5994296073913574
0,7,190,near,7.628836631774902,-2.9783120155334473,0.7877683639526367
0,7,183,near,7.62950325012207,-4.206060886383057,0.8195996284484863
0,7,267,near,7.630520343780518,-0.10613483935594559,1.1759285926818848
0,7,192,near,7.631863594055176,-0.905105710029602,0.9992494583129883
0,7,61,near,7.638153553009033,-0.3671988546848297,0.13306045532226562
0,7,365,near,7.642020225524902,-0.10943126678466797,0.8966560363769531
0,7,232,near,7.6430439949035645,-1.1203937530517578,-0.8774285316467285
0,7,385,near,7.64658260345459,-0.7855909466743469,0.9358720779418945
0,7,158,near,7.647406578063965,-0.3199036717414856,-2.741147994995117
0,7,206,near,7.6539692878723145,-0.8763179779052734,1.234476089477539
0,7,172,near,7.656391143798828,-0.1626453399658203,-0.26700878143310547
0,7,22,near,7.656437873840332,-0.09642091393470764,-2.172152519226074
0,7,434,near,7.659372329711914,-0.7172302007675171,1.24200439453125
0,7,10,near,7.666476249694824,-0.5547512769699097,-1.4592475891113281
0,7,381,near,7.674186706542969,-0.343474805355072,0.1777811050415039
0,7,309,near,7.675624847412109,-1.5195754766464233,-0.6281299591064453
0,7,219,near,7.684642791748047,-2.067856788635254,0.6683316230773926
0,7,480,near,7.68815803527832,-0.5275095701217651,0.8655953407287598
0,7,99,near,7.688546657562256,-0.33962661027908325,0.899137020111084
0,7,331,near,7.689845561981201,-0.05728915333747864,1.0553264617919922
0,7,233,near,7.692269802093506,-1.974122405052185,0.8752760887145996
0,7,237,near,7.695245742797852,-1.0346999168395996,0.9437780380249023
0,7,356,near,7.695834636688232,-0.4521099925041199,0.6757497787475586
0,7,14,near,7.695880889892578,-2.4814913272857666,0.6499419212341309
0,7,200,near,7.703695297241211,-3.4962568283081055,-1.5293197631835938
0,7,144,near,7.707045078277588,-0.37469345331192017,0.8892645835876465
0,7,178,near,7.707492828369141,-0.30391278862953186,-1.9215202331542969
0,7,442,near,7.713681697845459,-0.687325656414032,-1.1823840141296387
0,7,382,near,7.7179131507873535,-0.4919254779815674,0.5217099189758301
0,7,386,near,7.7206130027771,-0.15198639035224915,0.589137077331543
0,7,167,near,7.726400852203369,-1.4709330797195435,0.22521734237670898
0,7,419,near,7.73707914352417,-0.6835699081420898,0.43335676193237305
0,7,69,near,7.745523929595947,-1.434380292892456,1.1959552764892578
0,7,336,near,7.761487007141113,-1.6027346849441528,0.4390072822570801
0,7,428,near,7.762674331665039,-1.2477617263793945,0.26291656494140625
0,7,155,near,7.764089584350586,-0.5403051972389221,-2.3511104583740234
0,7,176,near,7.773997783660889,-1.926163673400879,1.0532207489013672
0,7,399,near,7.777529716491699,-0.4037524461746216,0.38930368423461914
0,7,504,near,7.782064437866211,-0.039258554577827454,0.19474220275878906
0,7,255,near,7.783007621765137,-0.9446954727172852,1.0236854553222656
0,7,363,near,7.796425819396973,-0.3534204065799713,1.0616912841796875
0,7,292,near,7.801110744476318,-3.2440345287323,0.41425275802612305
0,7,405,near,7.8126115798950195,-0.5316440463066101,0.22287368774414062
0,7,102,near,7.812954425811768,-0.30524003505706787,0.5012350082397461
0,7,284,near,7.814304828643799,-0.10285941511392593,-1.2333135604858398
0,7,325,near,7.819992542266846,-0.0659908801317215,0.8722257614135742
0,7,164,near,7.829657077789307,-0.25830185413360596,1.1163148880004883
0,7,438,near,7.831425666809082,-0.627023458480835,-1.2286376953125
0,7,302,near,7.834839344024658,-1.6313598155975342,0.8773479461669922
0,7,277,near,7.842824459075928,-0.17418335378170013,-1.718644142150879
0,7,39,near,7.848050594329834,-0.1737067699432373,0.9476461410522461
0,7,507,near,7.850655555725098,-1.6553640365600586,0.8126626014709473
0,7,175,near,7.856260776519775,-0.3677540123462677,1.1617913246154785
0,7,47,near,7.857696533203125,-0.18926134705543518,-0.632011890411377
0,7,196,near,7.861306190490723,-1.576533555984497,1.1961045265197754
0,7,129,near,7.866303443908691,-2.0969674587249756,-0.6510066986083984
0,7,303,near,7.86890172958374,-0.2998809516429901,0.2815237045288086
0,7,479,near,7.870555877685547,-1.1804425716400146,1.095468521118164
0,7,445,near,7.8721923828125,-0.6698979139328003,1.1704893112182617
0,7,188,near,7.873211860656738,-0.5031375885009766,0.5562267303466797
0,7,203,near,7.877349376678467,-0.23482969403266907,0.1424098014831543
0,7,492,near,7.881307601928711,-0.4734651446342468,0.8017654418945312
0,7,96,near,7.886367321014404,-0.9866656064987183,0.8112802505493164
0,7,68,near,7.889355659484863,-1.222082495689392,0.8230600357055664
0,7,198,near,7.89278507232666,-2.107290029525757,-1.1855669021606445
0,7,12,near,7.893548011779785,0.007222258020192385,0.2812771797180176
0,7,94,near,7.895754337310791,-1.0458420515060425,-0.09283733367919922
0,7,30,near,7.899510860443115,-1.4570343494415283,0.5693397521972656
0,7,289,near,7.900148868560791,-2.4093387126922607,0.8324737548828125
0,7,508,near,7.904079437255859,-0.6119555234909058,1.1560382843017578
0,7,151,near,7.904635906219482,-0.753338634967804,0.8885436058044434
0,7,318,near,7.907318115234375,-0.19308041036128998,1.167874813079834
0,7,79,near,7.9191060066223145,-0.3326796889305115,1.2540602684020996
0,7,364,near,7.922471046447754,-0.22858449816703796,0.9993338584899902
0,7,123,near,7.926105976104736,-0.19767166674137115,-0.8908219337463379
0,7,236,near,7.92616081237793,-1.9878365993499756,0.2298440933227539
0,7,415,near,7.92638635635376,-0.2555252015590668,1.0227231979370117
0,7,89,near,7.941503047943115,-2.765245199203491,-2.963764190673828
0,7,112,near,7.946272850036621,-1.215346336364746,-0.03913402557373047
0,7,370,near,7.951817035675049,-2.798462390899658,1.2458152770996094
0,7,367,near,7.955688953399658,-1.754766821861267,0.012753486633300781
0,7,52,near,7.9564409255981445,-0.5924350619316101,1.0679922103881836
0,7,34,near,7.9654412269592285,-0.2235061526298523,-1.7609052658081055
0,7,147,near,7.967470169067383,-0.3701854646205902,0.30227041244506836
0,7,73,near,7.974539279937744,-1.4088006019592285,0.19393062591552734
0,7,393,near,7.974715709686279,-0.04940130189061165,0.9762964248657227
0,7,395,near,7.976140022277832,-0.2184436023235321,1.027939796447754
0,7,212,near,7.9767351150512695,-0.5269651412963867,0.1287994384765625
0,7,506,near,7.9768290519714355,-0.2405514419078827,0.6141071319580078
0,7,263,near,7.985236167907715,-1.906449794769287,-0.32056379318237305
0,7,278,near,8.00013256072998,-0.1376313865184784,1.027012825012207
0,7,293,near,8.005902290344238,-1.2883244752883911,0.012055397033691406
0,7,149,near,8.006637573242188,-0.2514127492904663,0.1947932243347168
0,7,490,near,8.0088472366333,-1.4150421619415283,0.36091089248657227
0,7,298,near,8.008994102478027,-2.934598684310913,1.1352205276489258
0,7,383,near,8.009414672851562,-1.8707327842712402,0.18018245697021484
0,7,464,near,8.009502410888672,-0.27508604526519775,-0.13889455795288086
0,7,148,near,8.016054153442383,-2.1018543243408203,0.4254593849182129
0,7,33,near,8.018929481506348,-0.047034818679094315,0.5911369323730469
0,7,337,near,8.019754409790039,-3.3217461109161377,0.2218775749206543
0,7,4,near,8.046205520629883,-0.5376708507537842,0.056380271911621094
0,7,463,near,8.046521186828613,-0.19324642419815063,-1.2467002868652344
0,7,118,near,8.060253143310547,-0.6690047383308411,1.1607866287231445
0,7,425,near,8.064126968383789,-0.6520256400108337,1.2414507865905762
0,7,214,near,8.072587966918945,-2.2332940101623535,0.8575911521911621
0,7,23,near,8.081276893615723,-0.29504236578941345,-1.4534273147583008
0,7,276,near,8.082375526428223,-1.6866525411605835,-0.6559958457946777
0,7,396,near,8.08406925201416,-0.1562110036611557,0.7570972442626953
0,7,139,near,8.085000991821289,-0.33535873889923096,0.5911517143249512
0,7,328,near,8.086874008178711,-0.21969027817249298,0.5141544342041016
0,7,414,near,8.087159156799316,-0.2415822148323059,0.9208054542541504
0,7,179,near,8.088183403015137,-0.6325190663337708,1.1204113960266113
0,7,81,near,8.094266891479492,-0.47776615619659424,0.48796939849853516
0,7,191,near,8.095213890075684,-0.38979819416999817,-0.30982542037963867
0,7,215,near,8.115260124206543,-0.6263903379440308,0.36186695098876953
0,7,452,near,8.116450309753418,-0.5438162684440613,1.0551948547363281
0,7,413,near,8.127985000610352,-0.6523009538650513,-0.6697282791137695
0,7,32,near,8.133015632629395,-0.023469792678952217,1.0545110702514648
0,7,279,near,8.136699676513672,-0.0011553879594430327,0.9983439445495605
0,7,500,near,8.141081809997559,-1.94003427028656,-0.10236358642578125
0,7,174,near,8.150651931762695,-4.558327674865723,0.24457216262817383
0,7,350,near,8.156647682189941,-1.3536436557769775,0.5581097602844238
0,7,340,near,8.162790298461914,-0.7834421992301941,1.2418842315673828
0,7,87,near,8.171819686889648,-0.9204480648040771,-2.6032114028930664
0,7,93,near,8.17656135559082,-3.209807872772217,1.2347536087036133
0,7,216,near,8.179176330566406,-0.330769419670105,0.5319643020629883
0,7,376,near,8.179523468017578,-3.6089260578155518,-2.109513282775879
0,7,194,near,8.18787956237793,-0.17915958166122437,-0.3815007209777832
0,7,6,near,8.196542739868164,-1.2322192192077637,1.175572395324707
0,7,311,near,8.20324993133545,-0.08143254369497299,0.9989638328552246
0,7,124,near,8.203763961791992,-2.2284483909606934,1.0016651153564453
0,7,422,near,8.205394744873047,-1.4561505317687988,-0.6474189758300781
0,7,223,near,8.206056594848633,-0.5204192399978638,0.0813441276550293
0,7,384,near,8.209972381591797,-1.5935063362121582,1.0263009071350098
0,7,140,near,8.211694717407227,-0.7431711554527283,0.42469263076782227
0,7,187,near,8.21848201751709,-1.1086915731430054,0.6653990745544434
0,7,316,near,8.244996070861816,-0.45536917448043823,0.5068883895874023
0,7,25,near,8.252791404724121,-0.7194043397903442,1.2075181007385254
0,7,222,near,8.261051177978516,-1.697630524635315,0.7242255210876465
0,7,321,near,8.261161804199219,-0.853861927986145,0.9670090675354004
0,7,440,near,8.263849258422852,-0.5525944232940674,-1.0780143737792969
0,7,332,near,8.26513385772705,-0.4665532112121582,1.2304339408874512
0,7,197,near,8.273477554321289,-0.37369614839553833,0.8047962188720703
0,7,505,near,8.27905559539795,-4.413073539733887,1.03605318069458
0,7,72,near,8.281950950622559,-1.3603918552398682,1.1753158569335938
0,7,195,near,8.286499977111816,-0.5073844790458679,1.0182428359985352
0,7,177,near,8.287518501281738,-0.9334641695022583,1.0605425834655762
0,7,49,near,8.29443645477295,-1.2171958684921265,0.8406739234924316
0,7,308,near,8.294876098632812,-1.06880521774292,1.0628533363342285
0,7,497,near,8.297354698181152,-0.26113390922546387,-0.10971260070800781
0,7,252,near,8.298095703125,-0.47189751267433167,0.5933189392089844
0,7,474,near,8.299610137939453,-0.6919916272163391,-1.0016984939575195
0,7,50,near,8.306440353393555,-1.3422495126724243,-0.5837588310241699
0,7,323,near,8.310980796813965,-2.105332374572754,-1.3878297805786133
0,7,304,near,8.311447143554688,-0.20297862589359283,0.511314868927002
0,7,62,near,8.314291954040527,-0.4245138168334961,-2.6885929107666016
0,7,186,near,8.319838523864746,-3.811213970184326,0.6355142593383789
0,7,240,near,8.32481861114502,-1.2636042833328247,-1.302393913269043
