sampler,seq_id,step,epsilon,method,grad_norm,crossed,n_positions,n_crossed,accepted,log_alpha,log_target_ratio,log_proposal_ratio,log_q_back,log_q_fwd,step_norm,drift_norm,noise_norm,config
cls,0,35,3.071428571428571,policy,False,0,1,0,0,-1840.4271240234375,3.019439697265625,-1843.446533203125,-4362.43701171875,-2518.990478515625,100.28656005859375,2.8203043937683105,61.941036224365234,cls_policy_gnoff_mh
cls,0,36,2.8591836734693867,policy,False,0,1,0,0,-1986.1851806640625,3.453948974609375,-1989.63916015625,-4482.533203125,-2492.89404296875,99.02232360839844,2.625412940979004,60.699249267578125,cls_policy_gnoff_mh
cls,0,37,2.646938775510203,policy,False,0,1,0,0,-2248.91357421875,-2.9360504150390625,-2245.9775390625,-4662.7763671875,-2416.798828125,98.38368225097656,2.4305214881896973,57.17856979370117,cls_policy_gnoff_mh
cls,0,38,2.4346938775510196,policy,False,0,1,0,0,-2504.113525390625,2.42852783203125,-2506.5419921875,-4871.33203125,-2364.7900390625,97.79769897460938,2.2356300354003906,54.90407943725586,cls_policy_gnoff_mh
cls,0,39,2.222448979591835,policy,False,0,1,0,0,-2715.66162109375,0.42120361328125,-2716.082763671875,-5084.28466796875,-2368.201904296875,97.14958953857422,2.040738582611084,55.01190948486328,cls_policy_gnoff_mh
cls,0,40,2.0102040816326525,policy,False,0,1,0,0,-3109.4541015625,6.1748046875,-3115.62890625,-5412.4326171875,-2296.8037109375,96.91014862060547,1.8458471298217773,52.04338455200195,cls_policy_gnoff_mh
cls,0,41,1.797959183673468,policy,False,0,1,0,0,-3448.446044921875,2.4168853759765625,-3450.863037109375,-5637.3740234375,-2186.510986328125,91.59505462646484,1.6509556770324707,47.777957916259766,cls_policy_gnoff_mh
cls,0,42,1.5857142857142854,policy,False,0,1,0,0,-4080.384521484375,-0.541534423828125,-4079.843017578125,-6152.4833984375,-2072.640380859375,91.37471771240234,1.456064224243164,43.67031478881836,cls_policy_gnoff_mh
cls,0,43,1.373469387755101,policy,False,0,1,0,0,-4687.5615234375,1.633575439453125,-4689.1953125,-6751.966796875,-2062.771728515625,90.61488342285156,1.2611726522445679,43.3283805847168,cls_policy_gnoff_mh
cls,0,44,1.1612244897959183,policy,False,0,1,0,0,-5601.2138671875,0.6506500244140625,-5601.86474609375,-7495.298828125,-1893.43408203125,86.68659973144531,1.0662811994552612,37.99300765991211,cls_policy_gnoff_mh
cls,0,45,0.9489795918367339,policy,False,0,1,0,0,-7044.5498046875,-0.6251678466796875,-7043.9248046875,-8819.7021484375,-1775.777587890625,86.66259765625,0.8713897466659546,34.66275405883789,cls_policy_gnoff_mh
cls,0,46,0.7367346938775494,policy,False,0,1,0,0,-9254.96875,-0.9058837890625,-9254.0625,-10895.62890625,-1641.5660400390625,86.07196044921875,0.6764982342720032,31.20513343811035,cls_policy_gnoff_mh
cls,0,47,0.5244897959183668,policy,False,0,1,0,0,-13297.2705078125,-1.2586669921875,-13296.01171875,-14648.9658203125,-1352.95458984375,84.33585357666016,0.4816068112850189,24.87183952331543,cls_policy_gnoff_mh
cls,0,48,0.3122448979591823,policy,False,0,1,0,0,-22389.2109375,0.277191162109375,-22389.48828125,-23443.779296875,-1054.2911376953125,81.8505859375,0.2867153286933899,19.724355697631836,cls_policy_gnoff_mh
cls,0,49,0.1,policy,False,0,1,0,0,-70978.890625,-0.052093505859375,-70978.8359375,-71332.1328125,-353.29736328125,80.40728759765625,0.09182386845350266,11.407984733581543,cls_policy_gnoff_mh
cls,1,0,10.5,policy,False,1,1,1,1,363.8544921875,-4.5861968994140625,368.440673828125,-2956.95068359375,-3325.391357421875,150.9095916748047,197.75692749023438,116.31708526611328,cls_policy_gnoff_mh
cls,1,1,10.287755102040816,policy,False,1,1,1,0,-144.6729736328125,8.8863525390625,-153.559326171875,-3427.963623046875,-3274.404296875,133.5377655029297,19.029722213745117,111.69605255126953,cls_policy_gnoff_mh
cls,1,2,10.075510204081633,policy,False,1,1,1,0,-130.5666961669922,9.276809692382812,-139.843505859375,-3434.97802734375,-3295.134521484375,134.48670959472656,18.637123107910156,113.60108184814453,cls_policy_gnoff_mh
cls,1,3,9.863265306122448,policy,False,1,1,1,0,-223.73988342285156,9.741806030273438,-233.481689453125,-3480.965087890625,-3247.4833984375,136.56614685058594,18.244524002075195,109.3716049194336,cls_policy_gnoff_mh
cls,1,4,9.651020408163266,policy,False,1,1,1,0,-134.25035095214844,11.198379516601562,-145.44873046875,-3399.3759765625,-3253.92724609375,128.84437561035156,17.851924896240234,109.99019622802734,cls_policy_gnoff_mh
cls,1,5,9.438775510204081,policy,False,1,1,1,0,-186.80227661132812,14.571502685546875,-201.373779296875,-3476.44287109375,-3275.069091796875,136.9304656982422,17.459325790405273,111.80143737792969,cls_policy_gnoff_mh
cls,1,6,9.226530612244897,policy,False,1,1,1,0,-220.1391143798828,13.277633666992188,-233.416748046875,-3463.81298828125,-3230.396240234375,132.9905242919922,17.066728591918945,107.99414825439453,cls_policy_gnoff_mh
cls,1,7,9.014285714285714,policy,False,1,1,1,0,-215.58042907714844,4.7977447509765625,-220.378173828125,-3441.934814453125,-3221.556640625,129.9068603515625,16.674129486083984,107.2548599243164,cls_policy_gnoff_mh
cls,1,8,8.80204081632653,policy,False,1,1,1,0,-248.4679718017578,15.697311401367188,-264.165283203125,-3466.259521484375,-3202.09423828125,131.017578125,16.28152847290039,105.63421630859375,cls_policy_gnoff_mh
cls,1,9,8.589795918367347,policy,False,1,1,1,0,-284.60443115234375,9.56060791015625,-294.1650390625,-3454.10107421875,-3159.93603515625,127.38056945800781,15.888931274414062,102.14511108398438,cls_policy_gnoff_mh
cls,1,10,8.377551020408163,policy,False,1,1,1,0,-247.7051239013672,6.5788116455078125,-254.283935546875,-3395.298095703125,-3141.01416015625,120.80218505859375,15.496332168579102,100.63336181640625,cls_policy_gnoff_mh
cls,1,11,8.16530612244898,policy,False,1,1,1,0,-296.9190673828125,8.574600219726562,-305.49365234375,-3485.45263671875,-3179.958984375,129.64039611816406,15.10373306274414,103.8012466430664,cls_policy_gnoff_mh
cls,1,12,7.953061224489796,policy,False,1,1,1,0,-316.4207763671875,6.2161865234375,-322.636962890625,-3451.158203125,-3128.521240234375,123.78916931152344,14.71113395690918,99.7224349975586,cls_policy_gnoff_mh
cls,1,13,7.740816326530612,policy,False,1,1,1,0,-335.79644775390625,27.581985473632812,-363.37841796875,-3476.43408203125,-3113.0556640625,124.92536163330078,14.318534851074219,98.52792358398438,cls_policy_gnoff_mh
cls,1,14,7.5285714285714285,policy,False,1,1,1,0,-392.18682861328125,7.2342987060546875,-399.421142578125,-3489.684326171875,-3090.26318359375,124.30382537841797,13.925936698913574,96.7796630859375,cls_policy_gnoff_mh
cls,1,15,7.316326530612244,policy,False,0,1,0,0,-426.3551025390625,17.210586547851562,-443.565673828125,-3502.735595703125,-3059.169921875,123.33045959472656,13.533337593078613,94.41969299316406,cls_policy_gnoff_mh
cls,1,16,7.104081632653061,policy,False,1,1,1,0,-410.53448486328125,12.36102294921875,-422.8955078125,-3465.19873046875,-3042.30322265625,118.33366394042969,13.140738487243652,93.190673828125,cls_policy_gnoff_mh
cls,1,17,6.891836734693877,policy,False,1,1,1,0,-401.58892822265625,19.81121826171875,-421.400146484375,-3477.015625,-3055.615478515625,118.86089324951172,12.748139381408691,94.21309661865234,cls_policy_gnoff_mh
cls,1,18,6.679591836734693,policy,False,1,1,1,0,-475.9473876953125,11.489608764648438,-487.43701171875,-3496.606689453125,-3009.169677734375,117.80215454101562,12.35554027557373,90.82798767089844,cls_policy_gnoff_mh
cls,1,19,6.46734693877551,policy,False,1,1,1,0,-488.43280029296875,0.1636505126953125,-488.596435546875,-3496.874755859375,-3008.2783203125,116.17881774902344,11.962943077087402,90.79301452636719,cls_policy_gnoff_mh
cls,1,20,6.255102040816326,policy,False,1,1,1,0,-511.0487976074219,-0.106658935546875,-510.942138671875,-3513.216796875,-3002.274658203125,116.17240905761719,11.570343017578125,90.35982513427734,cls_policy_gnoff_mh
cls,1,21,6.042857142857143,policy,False,1,1,1,0,-566.0918579101562,4.6029815673828125,-570.69482421875,-3525.3974609375,-2954.70263671875,113.87061309814453,11.177743911743164,87.06273651123047,cls_policy_gnoff_mh
cls,1,22,5.830612244897959,policy,False,1,1,1,0,-624.1618041992188,-5.09490966796875,-619.06689453125,-3575.01904296875,-2955.9521484375,115.97303771972656,10.785144805908203,87.14989471435547,cls_policy_gnoff_mh
cls,1,23,5.618367346938775,policy,False,1,1,1,0,-660.0462036132812,17.234573364257812,-677.28076171875,-3552.72412109375,-2875.443359375,110.30606842041016,10.392545700073242,81.73518371582031,cls_policy_gnoff_mh
cls,1,24,5.406122448979591,policy,False,1,1,1,0,-690.0747680664062,12.860031127929688,-702.934814453125,-3591.258544921875,-2888.32373046875,111.41409301757812,9.999947547912598,82.66806030273438,cls_policy_gnoff_mh
cls,1,25,5.193877551020408,policy,False,1,1,1,0,-753.14599609375,8.276870727539062,-761.4228515625,-3593.78515625,-2832.3623046875,107.92635345458984,9.607348442077637,79.06110382080078,cls_policy_gnoff_mh
cls,1,26,4.981632653061224,policy,False,1,1,1,0,-779.8136596679688,12.504684448242188,-792.318359375,-3636.8056640625,-2844.4873046875,109.29900360107422,9.214749336242676,79.88792419433594,cls_policy_gnoff_mh
cls,1,27,4.7693877551020405,policy,False,1,1,1,0,-857.9744262695312,10.364425659179688,-868.3388671875,-3656.07177734375,-2787.73291015625,106.30036926269531,8.822150230407715,76.38458251953125,cls_policy_gnoff_mh
cls,1,28,4.557142857142857,policy,False,1,1,1,0,-922.1023559570312,9.234298706054688,-931.336669921875,-3684.374755859375,-2753.0380859375,104.66325378417969,8.429551124572754,74.325439453125,cls_policy_gnoff_mh
cls,1,29,4.3448979591836725,policy,False,1,1,1,0,-1019.2203979492188,7.8501434326171875,-1027.070556640625,-3767.925537109375,-2740.85498046875,106.72445678710938,8.03695297241211,73.66383361816406,cls_policy_gnoff_mh
cls,1,30,4.132653061224489,policy,False,1,1,1,0,-1026.3126220703125,13.752517700195312,-1040.065185546875,-3766.21435546875,-2726.149169921875,103.40357971191406,7.644353866577148,72.8331527709961,cls_policy_gnoff_mh
cls,1,31,3.9204081632653054,policy,False,1,1,1,0,-1162.4669189453125,5.4061126708984375,-1167.873046875,-3841.34130859375,-2673.46826171875,102.78003692626953,7.251755237579346,69.8837890625,cls_policy_gnoff_mh
cls,1,32,3.708163265306122,policy,False,1,1,1,0,-1284.537109375,8.681594848632812,-1293.21875,-3891.8408203125,-2598.6220703125,100.20891571044922,6.859155654907227,65.79092407226562,cls_policy_gnoff_mh
cls,1,33,3.4959183673469383,policy,False,1,1,1,0,-1322.1624755859375,16.622207641601562,-1338.78466796875,-3949.37744140625,-2610.5927734375,99.90050506591797,6.466557025909424,66.54426574707031,cls_policy_gnoff_mh
cls,1,34,3.2836734693877547,policy,False,1,1,1,0,-1341.2269287109375,13.708892822265625,-1354.935791015625,-3958.28955078125,-2603.353759765625,96.1121597290039,6.073957920074463,66.14386749267578,cls_policy_gnoff_mh
cls,1,35,3.071428571428571,policy,False,1,1,1,0,-1599.4747314453125,-7.3902435302734375,-1592.08447265625,-4164.08203125,-2571.99755859375,100.01900482177734,5.681358814239502,64.51594543457031,cls_policy_gnoff_mh
cls,1,36,2.8591836734693867,policy,False,0,1,0,0,-1801.453369140625,2.9936981201171875,-1804.447021484375,-4287.5126953125,-2483.065673828125,98.02114868164062,5.288760662078857,60.2345085144043,cls_policy_gnoff_mh
cls,1,37,2.646938775510203,policy,False,0,1,0,0,-2017.34521484375,7.9428558349609375,-2025.2880859375,-4417.1455078125,-2391.857421875,95.87877655029297,4.8961615562438965,56.01206588745117,cls_policy_gnoff_mh
cls,1,38,2.4346938775510196,policy,False,1,1,1,0,-2215.1923828125,12.970565795898438,-2228.162841796875,-4612.3037109375,-2384.140869140625,96.5745849609375,4.5035624504089355,55.755584716796875,cls_policy_gnoff_mh
cls,1,39,2.222448979591835,policy,False,1,1,1,0,-2367.9951171875,12.3790283203125,-2380.374267578125,-4706.330078125,-2325.955810546875,91.63163757324219,4.110963821411133,53.277862548828125,cls_policy_gnoff_mh
cls,1,40,2.0102040816326525,policy,False,0,1,0,0,-2634.366455078125,5.6148529052734375,-2639.981201171875,-4964.859375,-2324.878173828125,91.87136840820312,3.718364715576172,53.116703033447266,cls_policy_gnoff_mh
cls,1,41,1.797959183673468,policy,False,1,1,1,0,-2989.23291015625,9.247665405273438,-2998.48046875,-5203.44921875,-2204.96875,87.7427749633789,3.32576584815979,48.46757125854492,cls_policy_gnoff_mh
cls,1,42,1.5857142857142854,policy,False,0,1,0,0,-3572.512451171875,2.09869384765625,-3574.611083984375,-5687.74609375,-2113.135009765625,88.54159545898438,2.933166980743408,45.116764068603516,cls_policy_gnoff_mh
cls,1,43,1.373469387755101,policy,False,1,1,1,0,-4236.7236328125,3.3256683349609375,-4240.04931640625,-6251.99609375,-2011.9468994140625,87.36035919189453,2.5405678749084473,41.6861572265625,cls_policy_gnoff_mh
cls,1,44,1.1612244897959183,policy,False,1,1,1,0,-5142.90625,7.2087554931640625,-5150.115234375,-7075.9150390625,-1925.800048828125,87.3209457397461,2.1479690074920654,38.96969223022461,cls_policy_gnoff_mh
cls,1,45,0.9489795918367339,policy,False,0,1,0,0,-6180.43603515625,7.0797882080078125,-6187.515625,-7967.890625,-1780.375,81.99493408203125,1.7553702592849731,34.78839111328125,cls_policy_gnoff_mh
cls,1,46,0.7367346938775494,policy,False,0,1,0,0,-8210.642578125,6.6757049560546875,-8217.318359375,-9836.255859375,-1618.937744140625,81.73184204101562,1.3627711534500122,30.666240692138672,cls_policy_gnoff_mh
cls,1,47,0.5244897959183668,policy,False,0,1,0,0,-11626.1484375,8.169204711914062,-11634.3173828125,-12996.078125,-1361.7603759765625,78.55045318603516,0.9701723456382751,25.056846618652344,cls_policy_gnoff_mh
cls,1,48,0.3122448979591823,policy,False,0,1,0,0,-19943.6015625,7.0464019775390625,-19950.6484375,-21051.125,-1100.4764404296875,78.09552001953125,0.5775733590126038,20.442419052124023,cls_policy_gnoff_mh
cls,1,49,0.1,policy,False,0,1,0,0,-63590.6484375,7.6910858154296875,-63598.33984375,-63964.3125,-365.97344970703125,76.6338119506836,0.18497449159622192,11.518564224243164,cls_policy_gnoff_mh
cls,2,0,10.5,policy,False,1,1,1,1,359.23858642578125,-5.7474822998046875,364.986083984375,-2961.603759765625,-3326.58984375,151.53128051757812,202.15040588378906,116.42520904541016,cls_policy_gnoff_mh
cls,2,1,10.287755102040816,policy,False,1,1,1,0,-122.391357421875,3.8623046875,-126.253662109375,-3465.55029296875,-3339.296630859375,139.7415313720703,18.37462043762207,117.52106475830078,cls_policy_gnoff_mh
cls,2,2,10.075510204081633,policy,False,1,1,1,0,-110.91189575195312,19.324920654296875,-130.23681640625,-3464.547607421875,-3334.310791015625,139.68992614746094,17.99553680419922,117.02412414550781,cls_policy_gnoff_mh
cls,2,3,9.863265306122448,policy,False,1,1,1,0,-185.87371826171875,4.48321533203125,-190.35693359375,-3423.539306640625,-3233.182373046875,130.7505340576172,17.616453170776367,108.07421112060547,cls_policy_gnoff_mh
cls,2,4,9.651020408163266,policy,False,1,1,1,0,-207.42816162109375,11.03765869140625,-218.4658203125,-3439.080810546875,-3220.614990234375,130.44078063964844,17.237369537353516,107.02734375,cls_policy_gnoff_mh
cls,2,5,9.438775510204081,policy,False,1,1,1,0,-225.4562225341797,1.4114532470703125,-226.86767578125,-3473.027099609375,-3246.159423828125,133.6122283935547,16.858285903930664,109.3335189819336,cls_policy_gnoff_mh
cls,2,6,9.226530612244897,policy,False,1,1,1,0,-231.46237182617188,1.700958251953125,-233.163330078125,-3463.876953125,-3230.713623046875,131.79029846191406,16.479202270507812,108.0212631225586,cls_policy_gnoff_mh
cls,2,7,9.014285714285714,policy,False,1,1,1,0,-223.85003662109375,16.22467041015625,-240.07470703125,-3453.774169921875,-3213.699462890625,130.47274780273438,16.10011863708496,106.59246063232422,cls_policy_gnoff_mh
cls,2,8,8.80204081632653,policy,False,1,1,1,0,-242.4512481689453,17.727462768554688,-260.1787109375,-3460.51220703125,-3200.33349609375,129.77236938476562,15.72103500366211,105.4874038696289,cls_policy_gnoff_mh
cls,2,9,8.589795918367347,policy,False,0,1,0,0,-279.6041259765625,15.6497802734375,-295.25390625,-3474.21826171875,-3178.96435546875,129.66622924804688,15.341951370239258,103.73295593261719,cls_policy_gnoff_mh
cls,2,10,8.377551020408163,policy,False,1,1,1,0,-267.6056823730469,20.897735595703125,-288.50341796875,-3432.771484375,-3144.26806640625,123.63333129882812,14.962867736816406,100.90388488769531,cls_policy_gnoff_mh
cls,2,11,8.16530612244898,policy,False,1,1,1,0,-492.1656494140625,-8.0665283203125,-484.09912109375,-3703.90478515625,-3219.8056640625,130.82208251953125,14.583784103393555,106.8897476196289,cls_policy_gnoff_mh
cls,2,12,7.953061224489796,policy,False,1,1,1,0,-280.45361328125,10.324722290039062,-290.7783203125,-3416.95849609375,-3126.18017578125,120.1881332397461,14.204699516296387,99.53556823730469,cls_policy_gnoff_mh
cls,2,13,7.740816326530612,policy,False,1,1,1,0,-307.78173828125,10.478256225585938,-318.260009765625,-3447.541259765625,-3129.28125,122.2774429321289,13.825616836547852,99.7945556640625,cls_policy_gnoff_mh
cls,2,14,7.5285714285714285,policy,False,1,1,1,0,-388.79376220703125,7.7504119873046875,-396.544189453125,-3504.65771484375,-3108.113525390625,124.9658203125,13.446533203125,98.158447265625,cls_policy_gnoff_mh
cls,2,15,7.316326530612244,policy,False,0,1,0,0,-379.61199951171875,11.046707153320312,-390.65869140625,-3468.61279296875,-3077.9541015625,120.13026428222656,13.067449569702148,95.86418914794922,cls_policy_gnoff_mh
cls,2,16,7.104081632653061,policy,False,1,1,1,0,-417.41119384765625,7.50506591796875,-424.916259765625,-3528.607177734375,-3103.69091796875,125.306640625,12.688365936279297,97.75843811035156,cls_policy_gnoff_mh
cls,2,17,6.891836734693877,policy,False,1,1,1,0,-439.69464111328125,12.321945190429688,-452.0166015625,-3512.138916015625,-3060.122314453125,121.75701141357422,12.309282302856445,94.54219818115234,cls_policy_gnoff_mh
cls,2,18,6.679591836734693,policy,False,0,1,0,0,-479.072998046875,1.3191070556640625,-480.39208984375,-3501.02685546875,-3020.634765625,118.1135482788086,11.930198669433594,91.6672592163086,cls_policy_gnoff_mh
cls,2,19,6.46734693877551,policy,False,0,1,0,0,-531.708251953125,3.369171142578125,-535.077392578125,-3596.08837890625,-3061.010986328125,123.51095581054688,11.551115036010742,94.47459411621094,cls_policy_gnoff_mh
cls,2,20,6.255102040816326,policy,False,1,1,1,0,-563.2125244140625,10.377777099609375,-573.59033203125,-3563.791015625,-2990.20068359375,118.47824096679688,11.17203140258789,89.52009582519531,cls_policy_gnoff_mh
cls,2,21,6.042857142857143,policy,False,1,1,1,0,-588.710205078125,5.0986175537109375,-593.808837890625,-3575.947509765625,-2982.138671875,117.28781127929688,10.792947769165039,88.94664764404297,cls_policy_gnoff_mh
cls,2,22,5.830612244897959,policy,False,1,1,1,0,-598.807861328125,10.704605102539062,-609.512451171875,-3579.37060546875,-2969.858154296875,116.20133209228516,10.413864135742188,88.07533264160156,cls_policy_gnoff_mh
cls,2,23,5.618367346938775,policy,False,1,1,1,0,-651.8421630859375,22.843368530273438,-674.685546875,-3597.376953125,-2922.69140625,113.15169525146484,10.03477954864502,84.92086029052734,cls_policy_gnoff_mh
cls,2,24,5.406122448979591,policy,False,0,1,0,0,-743.04931640625,-1.45068359375,-741.5986328125,-3639.42626953125,-2897.82763671875,115.00261688232422,9.655696868896484,83.2872543334961,cls_policy_gnoff_mh
cls,2,25,5.193877551020408,policy,False,1,1,1,0,-713.3298950195312,18.065383911132812,-731.395263671875,-3622.025390625,-2890.630126953125,111.14998626708984,9.27661418914795,82.80054473876953,cls_policy_gnoff_mh
