seq_id,pos,cand_id,stratum,dist,surrogate,true_delta,true_delta_self,true_delta_future
0,14,651,near,1.5877137184143066,-0.6628150939941406,-51.18694305419922,-15.278314113616943,-35.908695220947266
0,14,6,near,1.5887638330459595,-0.29229074716567993,-40.39409637451172,-13.573207378387451,-26.820941925048828
0,14,718,near,1.5906267166137695,-0.9746901988983154,-32.378990173339844,-19.174411296844482,-13.204639434814453
0,14,925,near,1.590745210647583,-0.6391161680221558,-55.534996032714844,-15.634610652923584,-39.90044021606445
0,14,838,near,1.5925941467285156,-0.931139349937439,-54.424217224121094,-17.962314128875732,-36.46196365356445
0,14,612,near,1.5926461219787598,-0.3419729769229889,-66.47258758544922,-14.806195735931396,-51.666446685791016
0,14,750,near,1.5927666425704956,-0.48819682002067566,-53.27947235107422,-14.49348783493042,-38.78604507446289
0,14,1115,near,1.5965677499771118,-0.3922586441040039,-54.911643981933594,-16.47622060775757,-38.435482025146484
0,14,616,near,1.596754550933838,-0.3987325131893158,-58.57738494873047,-15.263892650604248,-43.31355667114258
0,14,1101,near,1.597662091255188,-0.7953029870986938,-52.188255310058594,-16.70759344100952,-35.4807243347168
0,14,767,near,1.5977988243103027,-0.9206000566482544,-34.04596710205078,-17.602033138275146,-16.443988800048828
0,14,628,near,1.6006126403808594,-0.8813165426254272,-51.547142028808594,-20.54367971420288,-31.003520965576172
0,14,360,near,1.600647211074829,-0.528427004814148,-55.878578186035156,-17.460708141326904,-38.41792678833008
0,14,807,near,1.6014889478683472,-1.1505509614944458,-31.11321258544922,-17.817616939544678,-13.295658111572266
0,14,777,near,1.6028143167495728,-0.910128116607666,-48.75695037841797,-16.48488759994507,-32.27212905883789
0,14,674,near,1.6048333644866943,-0.6003010869026184,-63.26586151123047,-17.593974590301514,-45.67194747924805
0,14,645,near,1.6063942909240723,-0.39064615964889526,-35.92992401123047,-14.956727504730225,-20.973255157470703
0,14,350,near,1.6076477766036987,-0.8453339338302612,-64.3866195678711,-18.432301998138428,-45.95438003540039
0,14,606,near,1.6115391254425049,-0.7940747737884521,-59.58892059326172,-13.570117473602295,-46.018863677978516
0,14,655,near,1.6118344068527222,-0.011087633669376373,-39.510841369628906,-12.609185695648193,-26.901714324951172
0,14,1002,near,1.6131677627563477,-0.936234712600708,-59.301841735839844,-21.782554149627686,-37.519351959228516
0,14,661,near,1.6149760484695435,-0.4503696858882904,-50.70092010498047,-12.228651523590088,-38.47231674194336
0,14,1081,near,1.6152558326721191,-0.7015461325645447,-65.19158172607422,-20.700780391693115,-44.490840911865234
0,14,1011,near,1.6167640686035156,-0.3901575803756714,-61.745933532714844,-16.52181386947632,-45.224178314208984
0,14,371,near,1.6170036792755127,-1.0995521545410156,-60.80089569091797,-18.8020281791687,-41.99892807006836
0,14,337,near,1.6200404167175293,-0.5736446380615234,-62.28582000732422,-16.924914836883545,-45.360965728759766
0,14,851,near,1.620136022567749,-0.72632896900177,-46.39557647705078,-15.683183193206787,-30.712451934814453
0,14,621,near,1.6206389665603638,-0.5948900580406189,-57.732765197753906,-15.466901302337646,-42.26591110229492
0,14,523,near,1.6213241815567017,-0.6100281476974487,-43.46892547607422,-11.501200199127197,-31.967777252197266
0,14,1141,near,1.6231523752212524,-0.45689505338668823,-71.48833465576172,-11.835302829742432,-59.6530876159668
0,14,921,near,1.6234568357467651,-0.5973965525627136,-59.105857849121094,-20.137633800506592,-38.96828079223633
0,14,887,near,1.6259534358978271,-0.9276471138000488,-59.082115173339844,-21.973838329315186,-37.108341217041016
0,14,3011,near,1.6261042356491089,-1.0251185894012451,-59.84966278076172,-17.378961086273193,-42.470767974853516
0,14,467,near,1.6269992589950562,-0.29597318172454834,-51.080299377441406,-14.76649808883667,-36.31386184692383
0,14,832,near,1.631218671798706,-0.6884430646896362,-67.15279388427734,-13.355048656463623,-53.79780960083008
0,14,311,near,1.6316713094711304,-0.5730075836181641,-55.17346954345703,-17.31121015548706,-37.86232376098633
0,14,821,near,1.6322135925292969,-0.6300034523010254,-63.828330993652344,-18.277684688568115,-45.55070114135742
0,14,2125,near,1.632652997970581,-0.9207896590232849,-80.43897247314453,-18.6260085105896,-61.81302261352539
0,14,607,near,1.6328020095825195,-0.5924712419509888,-61.56848907470703,-13.48053503036499,-48.088008880615234
0,14,775,near,1.6330666542053223,-0.775170087814331,-68.9318618774414,-19.579993724822998,-49.3519172668457
0,14,327,near,1.6332257986068726,-0.518814742565155,-38.90557098388672,-16.80091619491577,-22.104724884033203
0,14,1440,near,1.6333222389221191,-0.43914398550987244,-55.72704315185547,-17.255826473236084,-38.47127914428711
0,14,1320,near,1.634139060974121,-0.8693539500236511,-60.51049041748047,-22.756110668182373,-37.75443649291992
0,14,960,near,1.6343858242034912,-0.6509106159210205,-43.403831481933594,-12.810964107513428,-30.592914581298828
0,14,780,near,1.6347694396972656,-0.5515339374542236,-51.957725524902344,-12.611009120941162,-39.34678268432617
0,14,1222,near,1.6353590488433838,-0.32695272564888,-47.92223358154297,-18.5123553276062,-29.409954071044922
0,14,2753,near,1.636668086051941,-0.7228565216064453,-56.14220428466797,-17.686307430267334,-38.45596694946289
0,14,815,near,1.6366767883300781,-0.674913227558136,-55.181053161621094,-14.942519664764404,-40.23860549926758
0,14,866,near,1.6374566555023193,-0.6273354887962341,-59.00572967529297,-14.72916555404663,-44.276615142822266
0,14,843,near,1.6375935077667236,-0.7852504253387451,-50.149497985839844,-23.274901866912842,-26.87466812133789
0,14,860,near,1.637647032737732,-1.1907836198806763,-29.24311065673828,-17.863572597503662,-11.379581451416016
0,14,531,near,1.639139175415039,-0.6554059982299805,-41.649436950683594,-15.373059749603271,-26.276439666748047
0,14,663,near,1.639377474784851,-0.6355105638504028,-51.41863250732422,-17.95382261276245,-33.46486282348633
0,14,1550,near,1.641087293624878,-0.664313554763794,-66.2456283569336,-21.26137113571167,-44.984317779541016
0,14,597,near,1.641249656677246,-0.3793613314628601,-41.19780731201172,-14.260802745819092,-26.937053680419922
0,14,1160,near,1.6416059732437134,-1.293804407119751,-61.15990447998047,-18.318551540374756,-42.84140396118164
0,14,1422,near,1.6420488357543945,-0.917145311832428,-67.3495101928711,-16.31758451461792,-51.031986236572266
0,14,1318,near,1.6438778638839722,-0.8519765138626099,-85.90239715576172,-21.603911876678467,-64.29852676391602
0,14,883,near,1.6449462175369263,-0.5574978590011597,-42.50115203857422,-16.26168203353882,-26.23953628540039
0,14,7,near,1.6451692581176758,-0.43773820996284485,-47.749916076660156,-14.602979183197021,-33.14699172973633
0,14,1105,near,1.645236849784851,-0.901445746421814,-58.79578399658203,-17.784913539886475,-41.010929107666016
0,14,1906,near,1.645308494567871,-0.9234282374382019,-18.273948669433594,-11.877841472625732,-6.396160125732422
0,14,635,near,1.6459258794784546,-0.28962934017181396,-44.136680603027344,-17.421327114105225,-26.715404510498047
0,14,1675,near,1.6468671560287476,-0.537499189376831,-68.26070404052734,-20.609893321990967,-47.6508674621582
0,14,1625,near,1.647659420967102,-0.7848676443099976,-62.312644958496094,-15.459094524383545,-46.85361099243164
0,14,1244,near,1.648266077041626,-0.4638670086860657,-55.450157165527344,-15.90689992904663,-39.5433235168457
0,14,837,near,1.648307204246521,-0.5848662257194519,-40.29296112060547,-15.130767345428467,-25.16226577758789
0,14,878,near,1.6496717929840088,-0.30915454030036926,-68.08361053466797,-12.425472736358643,-55.6581916809082
0,14,82,near,1.6499141454696655,-0.6845351457595825,-64.43994903564453,-7.495701313018799,-56.94430923461914
0,14,1936,near,1.6505826711654663,-0.3502349853515625,-64.39583587646484,-16.852126598358154,-47.54378128051758
0,14,1718,near,1.651229739189148,-0.7238279581069946,-45.205711364746094,-15.690577983856201,-29.515201568603516
0,14,705,near,1.6518701314926147,-0.5100230574607849,-36.57013702392578,-17.04972219467163,-19.52048110961914
0,14,17,near,1.652482032775879,-0.7648720145225525,-69.0331039428711,-15.071853160858154,-53.961299896240234
0,14,572,near,1.6548985242843628,-0.463506281375885,-66.6246566772461,-14.566611766815186,-52.058101654052734
0,14,679,near,1.65525221824646,-0.6546018123626709,-67.10590362548828,-18.698915004730225,-48.407047271728516
0,14,584,near,1.655524730682373,-0.4593782424926758,-50.80243682861328,-17.147464275360107,-33.655033111572266
0,14,502,near,1.6561893224716187,-0.47943115234375,-62.09626007080078,-15.901267528533936,-46.19504165649414
0,14,1315,near,1.6576627492904663,-1.0768622159957886,-54.568565368652344,-18.611470699310303,-35.957157135009766
0,14,50256,near,1.6576679944992065,-1.1229877471923828,-46.721092224121094,-38.421260356903076,-8.299896240234375
0,14,703,near,1.6579630374908447,-0.5809133648872375,-45.272056579589844,-16.28876256942749,-28.983356475830078
0,14,588,near,1.6585437059402466,-0.19084051251411438,-37.08428192138672,-12.367893695831299,-24.716449737548828
0,14,406,near,1.6596026420593262,-0.7704712152481079,-58.08991241455078,-17.482064723968506,-40.6078987121582
0,14,402,near,1.6605168581008911,-0.30305033922195435,-59.838523864746094,-18.044362545013428,-41.79422378540039
0,14,2080,near,1.6612470149993896,-0.8943089842796326,-66.67748260498047,-22.845847606658936,-43.83169937133789
0,14,16,near,1.6613624095916748,-0.745252788066864,-68.04940032958984,-15.263499736785889,-52.78596115112305
0,14,691,near,1.6634209156036377,-0.43939024209976196,-42.235084533691406,-16.456483364105225,-25.77865219116211
0,14,1867,near,1.6638110876083374,-1.0296034812927246,-52.29773712158203,-23.058677196502686,-29.239116668701172
0,14,367,near,1.66413152217865,-0.5751764178276062,-67.32909393310547,-17.657853603363037,-49.67129135131836
0,14,376,near,1.664247989654541,-0.7737637162208557,-50.98798370361328,-17.751851558685303,-33.23617935180664
0,14,673,near,1.6679164171218872,-0.48583292961120605,-67.06964874267578,-13.53746747970581,-53.53225326538086
0,14,1816,near,1.6680463552474976,-0.6447480320930481,-55.446617126464844,-14.252374172210693,-41.19430160522461
0,14,640,near,1.6692862510681152,-0.3899964690208435,-53.769493103027344,-15.151584148406982,-38.61796951293945
0,14,736,near,1.6694172620773315,-0.3099833130836487,-45.91735076904297,-12.941644191741943,-32.97575759887695
0,14,1811,near,1.669734001159668,-0.5451132655143738,-63.054664611816406,-17.76741933822632,-45.28731155395508
0,14,1367,near,1.6730718612670898,-1.1267952919006348,-49.62322235107422,-18.29882574081421,-31.324451446533203
0,14,1139,near,1.6733684539794922,-0.6878288984298706,-47.09204864501953,-15.027476787567139,-32.06462478637695
0,14,852,near,1.673844814300537,-0.27918684482574463,-58.76036834716797,-16.693028926849365,-42.06740188598633
0,14,818,near,1.6742538213729858,-0.9024209976196289,-71.09612274169922,-19.407104015350342,-51.6890754699707
0,14,1029,near,1.674925684928894,-0.4461359977722168,-71.44110870361328,-18.191121578216553,-53.25004959106445
0,14,2331,near,1.6754779815673828,-0.5703102350234985,-71.9017562866211,-18.718202114105225,-53.183597564697266
0,14,1577,near,1.6759341955184937,-0.5838332176208496,-57.669944763183594,-17.681180477142334,-39.988834381103516
0,14,683,near,1.6764181852340698,-0.6447393894195557,-72.12047576904297,-14.703967571258545,-57.416568756103516
0,14,464,near,1.6767021417617798,-0.5591727495193481,-57.452171325683594,-19.94617795944214,-37.506046295166016
0,14,1406,near,1.6777377128601074,-0.8816490173339844,-56.73291778564453,-17.89158582687378,-38.84138870239258
0,14,760,near,1.6788791418075562,-0.48393914103507996,-37.142662048339844,-19.345740795135498,-17.796985626220703
0,14,1478,near,1.680289387702942,-1.0567822456359863,-48.74993133544922,-18.779988765716553,-29.97000503540039
0,14,3607,near,1.680944561958313,-0.7103109359741211,-63.715110778808594,-19.299046993255615,-44.41611099243164
0,14,739,near,1.6810295581817627,-0.21526369452476501,-62.87438201904297,-15.151832103729248,-47.722599029541016
0,14,2058,near,1.6824426651000977,-0.7137888669967651,-73.4536361694336,-20.721038341522217,-52.73263931274414
0,14,779,near,1.682803988456726,-0.4088963270187378,-45.38878631591797,-16.536290645599365,-28.852558135986328
0,14,509,near,1.6848578453063965,-0.8267663717269897,-70.9359359741211,-17.812631130218506,-53.123355865478516
0,14,399,near,1.6849431991577148,-0.6327716112136841,-50.001670837402344,-17.141957759857178,-32.8597526550293
0,14,1053,near,1.6856698989868164,-0.6945289969444275,-50.212608337402344,-15.05197286605835,-35.16069412231445
0,14,1629,near,1.6861366033554077,-0.8627765774726868,-71.81731414794922,-21.778642177581787,-50.03873062133789
0,14,18,near,1.6877386569976807,-0.6259762048721313,-65.57918548583984,-14.85984182357788,-50.71939468383789
0,14,973,near,1.6878018379211426,-0.5129004120826721,-54.66783905029297,-15.557708263397217,-39.110172271728516
0,14,2237,near,1.6883940696716309,-0.604658842086792,-59.76337432861328,-17.46613836288452,-42.29729080200195
0,14,717,near,1.6884373426437378,-0.36977043747901917,-55.17455291748047,-17.74095106124878,-37.43364334106445
0,14,1972,near,1.6890943050384521,-0.5951048731803894,-70.6445541381836,-18.117652416229248,-52.5269660949707
0,14,1679,near,1.6898856163024902,-1.032745122909546,-52.992454528808594,-18.595393657684326,-34.39711380004883
0,14,1511,near,1.6899415254592896,-1.017620325088501,-52.07946014404297,-18.90194082260132,-33.17756271362305
0,14,657,near,1.6899446249008179,-1.2222158908843994,-31.99634552001953,-19.127301692962646,-12.869098663330078
0,14,1542,near,1.6907106637954712,-0.8928182721138,-56.19622039794922,-18.118417263031006,-38.07785415649414
0,14,2925,near,1.6908756494522095,-0.6513156890869141,-58.00647735595703,-15.8545241355896,-42.15200424194336
0,14,3769,near,1.691412091255188,-0.9215424060821533,-66.1020736694336,-20.460072994232178,-45.64206314086914
0,14,1649,near,1.6924927234649658,-1.0067542791366577,-81.16033172607422,-21.72286367416382,-59.4375114440918
0,14,981,near,1.692883014678955,-0.4008517861366272,-70.93817901611328,-15.285396099090576,-55.652835845947266
0,14,1642,near,1.6930044889450073,-0.5841430425643921,-66.0811538696289,-18.07607412338257,-48.00514602661133
0,14,69,near,1.6949069499969482,-1.0205568075180054,-66.34241485595703,-0.8535265922546387,-65.48894119262695
0,14,845,near,1.6951407194137573,-0.3693922162055969,-61.579383850097656,-16.246650218963623,-45.33279800415039
0,14,1392,near,1.6961671113967896,-0.8992710113525391,-54.883827209472656,-16.734548091888428,-38.14932632446289
0,14,259,near,1.696410059928894,-0.8703570365905762,-78.2901840209961,-12.626780986785889,-65.66344833374023
0,14,412,near,1.6971275806427002,-0.5444344282150269,-47.64592742919922,-16.250142574310303,-31.39584732055664
0,14,1016,near,1.6971406936645508,-0.2515336275100708,-65.43827056884766,-16.09101438522339,-49.34730911254883
0,14,1022,near,1.698171615600586,-0.7527782320976257,-78.35124969482422,-14.668241024017334,-63.68305587768555
0,14,649,near,1.6995749473571777,-0.20356658101081848,-50.36559295654297,-16.50449514389038,-33.861148834228516
0,14,19,near,1.7005723714828491,-0.61444091796875,-66.9517593383789,-15.002700328826904,-51.94911575317383
0,14,810,near,1.7027345895767212,-0.4597669243812561,-50.24510955810547,-16.233766078948975,-34.01140213012695
0,14,2026,near,1.7038166522979736,-1.053375482559204,-50.62891387939453,-19.369493007659912,-31.259479522705078
0,14,2263,near,1.7044768333435059,-0.30719122290611267,-67.45800018310547,-17.550292491912842,-49.90776443481445
0,14,66,near,1.7054694890975952,-1.003136157989502,-66.56237030029297,-1.535306453704834,-65.02711868286133
0,14,764,near,1.7056801319122314,-0.7449678778648376,-47.306846618652344,-10.046787738800049,-37.26011276245117
0,14,2921,near,1.7068798542022705,-0.9475367665290833,-68.34380340576172,-16.23039960861206,-52.113460540771484
0,14,867,near,1.7069752216339111,-0.6091311573982239,-52.07830047607422,-16.22961187362671,-35.8487434387207
0,14,32,near,1.707400918006897,-0.6139564514160156,-70.6855239868164,-15.050570964813232,-55.635005950927734
0,14,2293,near,1.7075715065002441,-0.9491774439811707,-70.36357879638672,-22.05967664718628,-48.303958892822266
0,14,1026,near,1.7077394723892212,-0.8296760320663452,-74.39360809326172,-19.04386854171753,-55.349788665771484
0,14,790,near,1.7097039222717285,-0.37041813135147095,-59.061561584472656,-14.191943645477295,-44.86967849731445
0,14,2492,near,1.710148572921753,-0.9207839965820312,-71.9079360961914,-15.590476512908936,-56.31752395629883
0,14,370,near,1.7103559970855713,-0.6860571503639221,-64.13750457763672,-17.378814220428467,-46.75874710083008
0,14,922,near,1.7112466096878052,-0.05151611566543579,-49.777976989746094,-17.66347074508667,-32.114566802978516
0,14,892,near,1.7114293575286865,-0.4790918231010437,-56.01056671142578,-18.230401515960693,-37.78022384643555
0,14,1119,near,1.7115668058395386,-0.9803301692008972,-71.52498626708984,-20.856181621551514,-50.66887283325195
0,14,471,near,1.7125650644302368,-0.5311149954795837,-46.25341033935547,-17.57671308517456,-28.676753997802734
0,14,772,near,1.714577078819275,-0.3226836323738098,-67.17020416259766,-15.792994976043701,-51.377262115478516
0,14,2319,near,1.7149899005889893,-0.959644079208374,-52.98334503173828,-18.84029531478882,-34.14310073852539
0,14,256,near,1.715114951133728,-0.828951358795166,-59.774253845214844,-16.81299352645874,-42.96132278442383
0,14,40,near,1.715194582939148,-0.7568804025650024,-69.6938705444336,-15.2948317527771,-54.399105072021484
0,14,1234,near,1.7158479690551758,-0.5754467248916626,-61.013771057128906,-15.441857814788818,-45.57197952270508
0,14,1169,near,1.7161500453948975,-0.8169022798538208,-59.370811462402344,-14.103915691375732,-45.26694107055664
0,14,569,near,1.7162436246871948,-0.8109241724014282,-59.26848602294922,-19.592029094696045,-39.6765022277832
