seq_id,pos,cand_id,stratum,dist,surrogate,true_delta,true_delta_self,true_delta_future
0,14,423,near,1.4535313844680786,-0.3474508821964264,-37.1488037109375,-17.529431700706482,-19.619400024414062
0,14,314,near,1.4565672874450684,-0.22377151250839233,-57.309173583984375,-17.45206582546234,-39.85713195800781
0,14,345,near,1.4609013795852661,-0.10143628716468811,-50.156005859375,-17.214358687400818,-32.94166564941406
0,14,550,near,1.4610775709152222,-0.43178224563598633,-37.261322021484375,-16.50143563747406,-20.759910583496094
0,14,1,near,1.465904712677002,-0.21145570278167725,-40.678253173828125,-14.750857710838318,-25.927413940429688
0,14,460,near,1.473906397819519,-0.3547566533088684,-37.2003173828125,-18.978345274925232,-18.22198486328125
0,14,532,near,1.4739993810653687,-0.023789167404174805,-43.19342041015625,-18.28040635585785,-24.91302490234375
0,14,526,near,1.475193738937378,-0.223128542304039,-42.627166748046875,-13.484621405601501,-29.14257049560547
0,14,30,near,1.4754985570907593,-0.3026120066642761,-34.48484802246094,-7.533349394798279,-26.951507568359375
0,14,481,near,1.4758687019348145,-0.2862075865268707,-47.79417419433594,-19.257848143577576,-28.536346435546875
0,14,307,near,1.485291838645935,-0.3459358513355255,-34.310546875,-16.544246077537537,-17.766311645507812
0,14,553,near,1.4889968633651733,-0.25375181436538696,-43.77119445800781,-13.626504302024841,-30.14470672607422
0,14,475,near,1.4926538467407227,-0.2265382707118988,-40.71763610839844,-17.33531892299652,-23.38233184814453
0,14,503,near,1.4974417686462402,-0.36852341890335083,-42.7509765625,-15.05518662929535,-27.69579315185547
0,14,530,near,1.498323917388916,-0.09176194667816162,-43.92692565917969,-15.613761305809021,-28.313186645507812
0,14,561,near,1.498775601387024,-0.32558369636535645,-51.654632568359375,-17.831305861473083,-33.82334899902344
0,14,356,near,1.4991731643676758,-0.21487079560756683,-55.46769714355469,-18.696845412254333,-36.7708740234375
0,14,554,near,1.5009602308273315,-0.37126296758651733,-51.58892822265625,-23.074771285057068,-28.51416015625
0,14,339,near,1.5024374723434448,-0.18844002485275269,-53.74641418457031,-17.915135741233826,-35.831298828125
0,14,547,near,1.5065889358520508,-0.46546512842178345,-52.18409729003906,-17.61707055568695,-34.567054748535156
0,14,383,near,1.50675368309021,-0.1333068311214447,-55.09156799316406,-23.19498383998871,-31.8966064453125
0,14,706,near,1.5198582410812378,-0.25811368227005005,-64.2259521484375,-16.88474214076996,-47.34124755859375
0,14,477,near,1.5228599309921265,-0.20011314749717712,-35.339691162109375,-17.111510634422302,-18.22821044921875
0,14,632,near,1.5243384838104248,-0.38982832431793213,-56.3255615234375,-24.06881272792816,-32.25675964355469
0,14,510,near,1.525408387184143,-0.5558294653892517,-46.114013671875,-18.28994119167328,-27.824081420898438
0,14,62,near,1.5255215167999268,-0.15629319846630096,-29.026763916015625,-9.828388571739197,-19.198402404785156
0,14,0,near,1.5268629789352417,-0.24036628007888794,-37.70686340332031,-11.901633620262146,-25.805252075195312
0,14,407,near,1.5273187160491943,-0.24989941716194153,-37.82145690917969,-19.668731093406677,-18.152755737304688
0,14,508,near,1.5313664674758911,-0.16290858387947083,-46.9239501953125,-17.37595307826996,-29.548011779785156
0,14,484,near,1.5330047607421875,-0.2116505652666092,-60.22894287109375,-17.315221190452576,-42.91374969482422
0,14,317,near,1.533883810043335,-0.21492230892181396,-48.160919189453125,-20.943271040916443,-27.217666625976562
0,14,362,near,1.5340851545333862,-0.272702693939209,-33.70556640625,-19.6975759267807,-14.008014678955078
0,14,656,near,1.534530520439148,-0.34330591559410095,-56.44012451171875,-17.05145013332367,-39.388702392578125
0,14,352,near,1.5350568294525146,-0.37354663014411926,-30.495361328125,-19.368672728538513,-11.126705169677734
0,14,534,near,1.5412256717681885,-0.06817065924406052,-41.727935791015625,-19.736724257469177,-21.991226196289062
0,14,517,near,1.5446468591690063,-0.2522237300872803,-39.40754699707031,-19.665881514549255,-19.741683959960938
0,14,513,near,1.5457793474197388,-0.2600057125091553,-27.621994018554688,-19.34371507167816,-8.278297424316406
0,14,618,near,1.546349287033081,-0.19163194298744202,-54.2738037109375,-16.451533675193787,-37.822288513183594
0,14,465,near,1.5468400716781616,-0.1648838371038437,-64.12095642089844,-18.76579988002777,-45.35517883300781
0,14,857,near,1.5472174882888794,-0.35501039028167725,-57.42546081542969,-19.31813371181488,-38.10734558105469
0,14,784,near,1.548721194267273,-0.2571789622306824,-50.90606689453125,-18.46293008327484,-32.443145751953125
0,14,466,near,1.5502625703811646,-0.28066766262054443,-37.46220397949219,-18.14804971218109,-19.314170837402344
0,14,714,near,1.5560741424560547,-0.4189036786556244,-46.23594665527344,-18.78602159023285,-27.449951171875
0,14,611,near,1.556146502494812,-0.25177472829818726,-40.471038818359375,-18.427295088768005,-22.04376983642578
0,14,743,near,1.5581886768341064,-0.35381919145584106,-42.7850341796875,-22.24825608730316,-20.53680419921875
0,14,543,near,1.5581886768341064,-0.2811797857284546,-47.148956298828125,-18.103253722190857,-29.04571533203125
0,14,604,near,1.562607765197754,-0.31914085149765015,-30.686660766601562,-20.049554228782654,-10.637123107910156
0,14,642,near,1.5639783143997192,-0.36740854382514954,-32.65863037109375,-20.140645384788513,-12.517993927001953
0,14,828,near,1.564012050628662,-0.33498361706733704,-39.80961608886719,-16.27883279323578,-23.530807495117188
0,14,644,near,1.5643467903137207,-0.22079190611839294,-39.217864990234375,-20.271443724632263,-18.946434020996094
0,14,309,near,1.5646272897720337,-0.36652401089668274,-56.436767578125,-19.473906874656677,-36.96287536621094
0,14,511,near,1.5652700662612915,-0.15212219953536987,-52.549163818359375,-18.54089868068695,-34.00828552246094
0,14,546,near,1.5654923915863037,-0.3687737286090851,-49.3363037109375,-18.151118636131287,-31.185195922851562
0,14,770,near,1.569427490234375,-0.43050616979599,-54.17926025390625,-23.624280333518982,-30.55499267578125
0,14,737,near,1.570655107498169,-0.3420183062553406,-43.25408935546875,-15.8786062002182,-27.375511169433594
0,14,1838,near,1.5741841793060303,-0.39948901534080505,-43.996490478515625,-20.987243056297302,-23.009262084960938
0,14,625,near,1.5767227411270142,-0.3306703567504883,-55.865081787109375,-19.587148070335388,-36.2779541015625
0,14,587,near,1.5792691707611084,-0.4626402258872986,-46.0740966796875,-17.527129530906677,-28.546981811523438
0,14,617,near,1.58155357837677,-0.1555231511592865,-42.68231201171875,-18.907851576805115,-23.774490356445312
0,14,347,near,1.5820907354354858,-0.5050288438796997,-46.771820068359375,-19.885457396507263,-26.886383056640625
0,14,1595,near,1.5824068784713745,-0.530025064945221,-69.02064514160156,-20.74296510219574,-48.2777099609375
0,14,836,near,1.5832232236862183,-0.5753374099731445,-57.58482360839844,-21.37737214565277,-36.20747375488281
0,14,1114,near,1.5843225717544556,-0.35708892345428467,-55.769378662109375,-24.364842772483826,-31.404556274414062
0,14,734,near,1.5856331586837769,-0.29123586416244507,-47.01336669921875,-19.283095717430115,-27.730300903320312
0,14,787,near,1.5864214897155762,-0.34318143129348755,-37.5699462890625,-19.877776503562927,-17.69219970703125
0,14,651,near,1.5877137184143066,-0.4326166808605194,-47.56048583984375,-18.806392073631287,-28.754104614257812
0,14,6,near,1.5887638330459595,-0.16291657090187073,-39.51380920410156,-15.005732893943787,-24.508102416992188
0,14,718,near,1.5906267166137695,-0.5102881193161011,-32.74847412109375,-21.156876921653748,-11.591621398925781
0,14,925,near,1.590745210647583,-0.36834239959716797,-46.442840576171875,-18.679749846458435,-27.763107299804688
0,14,838,near,1.5925941467285156,-0.45624032616615295,-38.53863525390625,-19.91914689540863,-18.61951446533203
0,14,612,near,1.5926461219787598,-0.23364698886871338,-57.44038391113281,-18.028327345848083,-39.412078857421875
0,14,750,near,1.5927666425704956,-0.3932255506515503,-49.828338623046875,-18.822564482688904,-31.005783081054688
0,14,1115,near,1.5965677499771118,-0.29385456442832947,-47.55671691894531,-19.489070296287537,-28.067665100097656
0,14,616,near,1.596754550933838,-0.20776963233947754,-50.37744140625,-17.75806176662445,-32.61940002441406
0,14,1101,near,1.597662091255188,-0.5091164112091064,-46.854217529296875,-19.190507292747498,-27.663726806640625
0,14,767,near,1.5977988243103027,-0.47059062123298645,-28.438934326171875,-19.75233781337738,-8.68661880493164
0,14,628,near,1.6006126403808594,-0.6382821798324585,-50.470916748046875,-24.654826521873474,-25.81610107421875
0,14,360,near,1.600647211074829,-0.3482506573200226,-50.5089111328125,-19.647525191307068,-30.861419677734375
0,14,807,near,1.6014889478683472,-0.5546584725379944,-26.836456298828125,-19.605597853660583,-7.2308807373046875
0,14,777,near,1.6028143167495728,-0.3363010585308075,-46.489227294921875,-20.041709303855896,-26.447540283203125
0,14,674,near,1.6048333644866943,-0.17980295419692993,-59.109619140625,-20.713088393211365,-38.39653778076172
0,14,645,near,1.6063942909240723,-0.3431777060031891,-39.17942810058594,-17.589707732200623,-21.589736938476562
0,14,350,near,1.6076477766036987,-0.520123302936554,-59.474761962890625,-20.37162148952484,-39.1031494140625
0,14,606,near,1.6115391254425049,-0.2795215845108032,-49.958038330078125,-17.743613600730896,-32.214447021484375
0,14,655,near,1.6118344068527222,-0.1047409176826477,-36.824432373046875,-16.628846526145935,-20.195602416992188
0,14,1002,near,1.6131677627563477,-0.4438159763813019,-58.4346923828125,-25.83737313747406,-32.59733581542969
0,14,661,near,1.6149760484695435,-0.3162175714969635,-42.279205322265625,-16.187976241111755,-26.091262817382812
0,14,1081,near,1.6152558326721191,-0.3454357981681824,-57.017913818359375,-23.931296706199646,-33.086647033691406
0,14,1011,near,1.6167640686035156,-0.35828280448913574,-54.575714111328125,-20.069344878196716,-34.506385803222656
0,14,371,near,1.6170036792755127,-0.5194868445396423,-58.96681213378906,-19.97067391872406,-38.99617004394531
0,14,337,near,1.6200404167175293,-0.4232216477394104,-63.61463928222656,-18.9701646566391,-44.644493103027344
0,14,851,near,1.620136022567749,-0.35604333877563477,-47.78277587890625,-18.4844411611557,-29.298355102539062
0,14,621,near,1.6206389665603638,-0.28446605801582336,-49.82887268066406,-19.42874276638031,-30.400161743164062
0,14,523,near,1.6213241815567017,-0.2737489342689514,-35.50421142578125,-15.09167230129242,-20.412567138671875
0,14,1141,near,1.6231523752212524,-0.21208037436008453,-64.28497314453125,-16.194892287254333,-48.09009552001953
0,14,921,near,1.6234568357467651,-0.32676059007644653,-56.8111572265625,-23.829593062400818,-32.98158264160156
0,14,887,near,1.6259534358978271,-0.5005476474761963,-48.98895263671875,-25.82115876674652,-23.167800903320312
0,14,3011,near,1.6261042356491089,-0.5691075325012207,-56.464019775390625,-20.398545622825623,-36.06549072265625
0,14,467,near,1.6269992589950562,-0.399880588054657,-37.595703125,-18.55515420436859,-19.040573120117188
0,14,832,near,1.631218671798706,-0.2710195779800415,-63.809356689453125,-17.049487471580505,-46.7598876953125
0,14,311,near,1.6316713094711304,-0.39651578664779663,-56.603973388671875,-19.592658400535583,-37.01133728027344
0,14,821,near,1.6322135925292969,-0.3940892815589905,-54.65510559082031,-20.917821288108826,-33.7373046875
0,14,2125,near,1.632652997970581,-0.6186594367027283,-69.88140869140625,-21.17374551296234,-48.70768737792969
0,14,607,near,1.6328020095825195,-0.31692954897880554,-52.176666259765625,-16.59193742275238,-35.584754943847656
0,14,775,near,1.6330666542053223,-0.3499904274940491,-67.27169799804688,-23.407744765281677,-43.86396789550781
0,14,327,near,1.6332257986068726,-0.35812413692474365,-40.481903076171875,-18.937377333641052,-21.544540405273438
0,14,1440,near,1.6333222389221191,-0.3408491611480713,-48.37188720703125,-20.38210618495941,-27.989791870117188
0,14,1320,near,1.634139060974121,-0.39898091554641724,-59.2686767578125,-26.606793761253357,-32.661903381347656
0,14,960,near,1.6343858242034912,-0.3985233008861542,-47.54002380371094,-14.51992642879486,-33.020111083984375
0,14,780,near,1.6347694396972656,-0.19113442301750183,-50.06114196777344,-16.49918496608734,-33.561981201171875
0,14,1222,near,1.6353590488433838,-0.24312876164913177,-45.67475891113281,-20.446797728538513,-25.227981567382812
0,14,2753,near,1.636668086051941,-0.4721549451351166,-56.43205261230469,-20.488328337669373,-35.94374084472656
0,14,815,near,1.6366767883300781,-0.4012719392776489,-50.087158203125,-19.11519944667816,-30.97198486328125
0,14,866,near,1.6374566555023193,-0.48829159140586853,-50.00959777832031,-18.75533616542816,-31.2542724609375
0,14,843,near,1.6375935077667236,-0.3997257947921753,-50.082305908203125,-27.584502577781677,-22.497817993164062
0,14,860,near,1.637647032737732,-0.6603167653083801,-26.121246337890625,-19.248042464256287,-6.873226165771484
0,14,531,near,1.639139175415039,-0.3234918713569641,-42.603851318359375,-19.60965096950531,-22.994224548339844
0,14,663,near,1.639377474784851,-0.2205754816532135,-45.181182861328125,-21.56111466884613,-23.620079040527344
0,14,1550,near,1.641087293624878,-0.37304049730300903,-57.2872314453125,-24.6544908285141,-32.63275146484375
0,14,597,near,1.641249656677246,-0.11619887501001358,-31.39227294921875,-17.538567900657654,-13.853717803955078
0,14,1160,near,1.6416059732437134,-0.6622282266616821,-46.128631591796875,-20.677140593528748,-25.451492309570312
0,14,1422,near,1.6420488357543945,-0.6240803003311157,-58.44952392578125,-19.897822737693787,-38.551727294921875
0,14,1318,near,1.6438778638839722,-0.4603103995323181,-72.6009521484375,-25.156068205833435,-47.44490051269531
0,14,883,near,1.6449462175369263,-0.14776945114135742,-43.78569030761719,-20.53598725795746,-23.249717712402344
0,14,7,near,1.6451692581176758,-0.22512364387512207,-40.76300048828125,-15.98112428188324,-24.781890869140625
0,14,1105,near,1.645236849784851,-0.5188266038894653,-43.72015380859375,-19.988664031028748,-23.73150634765625
0,14,1906,near,1.645308494567871,-0.5139932632446289,-20.498672485351562,-12.336516737937927,-8.162174224853516
0,14,635,near,1.6459258794784546,-0.17398527264595032,-44.28515625,-21.120490431785583,-23.164688110351562
0,14,1675,near,1.6468671560287476,-0.2483384758234024,-57.81744384765625,-23.747859358787537,-34.069610595703125
0,14,1625,near,1.647659420967102,-0.5219897627830505,-62.51470947265625,-18.39706552028656,-44.117652893066406
0,14,1244,near,1.648266077041626,-0.32137376070022583,-48.58714294433594,-19.970664381980896,-28.616500854492188
0,14,837,near,1.648307204246521,-0.3216477632522583,-39.967742919921875,-19.904134154319763,-20.063613891601562
0,14,878,near,1.6496717929840088,-0.2845085561275482,-68.47892761230469,-17.04349458217621,-51.435447692871094
0,14,82,near,1.6499141454696655,-0.35938775539398193,-50.14228820800781,-9.935765624046326,-40.20654296875
0,14,1936,near,1.6505826711654663,-0.37628960609436035,-54.08868408203125,-19.859303832054138,-34.229408264160156
0,14,1718,near,1.651229739189148,-0.4994249641895294,-53.35699462890625,-19.360469222068787,-33.99653625488281
0,14,705,near,1.6518701314926147,-0.19983665645122528,-39.600311279296875,-19.903199553489685,-19.697128295898438
0,14,17,near,1.652482032775879,-0.37146979570388794,-48.01025390625,-16.535537123680115,-31.4747314453125
0,14,572,near,1.6548985242843628,-0.30394303798675537,-50.46382141113281,-17.72045648097992,-32.743385314941406
0,14,679,near,1.65525221824646,-0.36699795722961426,-62.339080810546875,-23.181094527244568,-39.15800476074219
0,14,584,near,1.655524730682373,-0.17550566792488098,-43.8836669921875,-20.84795320034027,-23.035720825195312
0,14,502,near,1.6561893224716187,-0.35955339670181274,-47.495452880859375,-18.704388976097107,-28.79107666015625
0,14,1315,near,1.6576627492904663,-0.6705067157745361,-42.874908447265625,-21.260714888572693,-21.614212036132812
0,14,50256,near,1.6576679944992065,-0.5101088881492615,-54.204925537109375,-43.19291436672211,-11.01202392578125
0,14,703,near,1.6579630374908447,-0.3614702522754669,-38.903717041015625,-19.11288011074066,-19.790847778320312
0,14,588,near,1.6585437059402466,-0.13260063529014587,-30.565216064453125,-17.85246980190277,-12.712753295898438
0,14,406,near,1.6596026420593262,-0.33112281560897827,-58.592376708984375,-19.89052903652191,-38.701873779296875
0,14,402,near,1.6605168581008911,-0.3119061589241028,-59.04768371582031,-20.8582204580307,-38.189483642578125
0,14,2080,near,1.6612470149993896,-0.4247722029685974,-61.135986328125,-26.611817717552185,-34.52418518066406
0,14,16,near,1.6613624095916748,-0.5250990986824036,-46.681732177734375,-16.29251801967621,-30.389236450195312
0,14,691,near,1.6634209156036377,-0.20144659280776978,-36.84832763671875,-19.14808976650238,-17.70025634765625
0,14,1867,near,1.6638110876083374,-0.5372073650360107,-53.44061279296875,-25.729710936546326,-27.710906982421875
0,14,367,near,1.66413152217865,-0.34600305557250977,-63.39715576171875,-19.96236550807953,-43.43479919433594
0,14,376,near,1.664247989654541,-0.3987206816673279,-50.742401123046875,-20.124804854393005,-30.61762237548828
0,14,673,near,1.6679164171218872,-0.35982006788253784,-57.01947021484375,-17.288094878196716,-39.73138427734375
0,14,1816,near,1.6680463552474976,-0.5111257433891296,-48.109405517578125,-18.374457716941833,-29.734970092773438
0,14,640,near,1.6692862510681152,-0.2693585157394409,-46.39201354980469,-18.713754057884216,-27.67828369140625
0,14,736,near,1.6694172620773315,-0.2246427834033966,-38.16679382324219,-17.545764327049255,-20.621047973632812
0,14,1811,near,1.669734001159668,-0.2369028925895691,-55.90521240234375,-20.641167998313904,-35.264060974121094
0,14,1367,near,1.6730718612670898,-0.5538363456726074,-37.675201416015625,-20.42501199245453,-17.250213623046875
0,14,1139,near,1.6733684539794922,-0.48874738812446594,-45.262176513671875,-19.104966521263123,-26.1572265625
0,14,852,near,1.673844814300537,-0.2471339851617813,-52.177490234375,-19.411176085472107,-32.766326904296875
0,14,818,near,1.6742538213729858,-0.4588981866836548,-53.907196044921875,-21.638118147850037,-32.26908874511719
0,14,1029,near,1.674925684928894,-0.42132243514060974,-55.93104553222656,-21.22377908229828,-34.70728302001953
0,14,2331,near,1.6754779815673828,-0.48691046237945557,-66.46246337890625,-21.771655440330505,-44.690818786621094
0,14,1577,near,1.6759341955184937,-0.3681854009628296,-52.89399719238281,-21.85098397731781,-31.04302978515625
0,14,683,near,1.6764181852340698,-0.3183612823486328,-58.46441650390625,-18.41623055934906,-40.0482177734375
0,14,464,near,1.6767021417617798,-0.2483561635017395,-49.577056884765625,-22.081197142601013,-27.495887756347656
0,14,1406,near,1.6777377128601074,-0.45775628089904785,-47.203277587890625,-21.35171639919281,-25.8515625
0,14,760,near,1.6788791418075562,-0.3709515929222107,-33.682098388671875,-22.17923104763031,-11.502899169921875
0,14,1478,near,1.680289387702942,-0.5662497878074646,-41.986846923828125,-21.499741911888123,-20.48712158203125
0,14,3607,near,1.680944561958313,-0.381173312664032,-58.502197265625,-22.903993010520935,-35.59822082519531
0,14,739,near,1.6810295581817627,-0.2318502813577652,-46.47462463378906,-19.336764693260193,-27.13787841796875
0,14,2058,near,1.6824426651000977,-0.47148147225379944,-71.7567138671875,-22.905103087425232,-48.851646423339844
0,14,779,near,1.682803988456726,-0.3005329966545105,-37.408935546875,-20.684945464134216,-16.7239990234375
0,14,509,near,1.6848578453063965,-0.41524332761764526,-58.63215637207031,-19.833264708518982,-38.79890441894531
0,14,399,near,1.6849431991577148,-0.3234747350215912,-52.55061340332031,-18.976964354515076,-33.57366943359375
0,14,1053,near,1.6856698989868164,-0.5097661018371582,-47.678436279296875,-17.839337706565857,-29.839111328125
0,14,1629,near,1.6861366033554077,-0.4057043790817261,-61.859588623046875,-24.94605004787445,-36.91355895996094
0,14,18,near,1.6877386569976807,-0.36755073070526123,-45.016357421875,-16.32374894618988,-28.69263458251953
0,14,973,near,1.6878018379211426,-0.32594186067581177,-44.92901611328125,-18.82326638698578,-26.10577392578125
0,14,2237,near,1.6883940696716309,-0.4690871238708496,-50.7327880859375,-20.570048689842224,-30.162757873535156
0,14,717,near,1.6884373426437378,-0.30727851390838623,-54.38665771484375,-20.29931390285492,-34.087364196777344
0,14,1972,near,1.6890943050384521,-0.4426049590110779,-67.26779174804688,-20.74086320400238,-46.526947021484375
0,14,1679,near,1.6898856163024902,-0.5440330505371094,-42.122955322265625,-21.1272634267807,-20.99571990966797
0,14,1511,near,1.6899415254592896,-0.5617315769195557,-42.66725158691406,-21.40810525417328,-21.259170532226562
0,14,657,near,1.6899446249008179,-0.5016407370567322,-32.794586181640625,-21.270079970359802,-11.524513244628906
0,14,1542,near,1.6907106637954712,-0.49632641673088074,-42.38958740234375,-20.858380675315857,-21.531234741210938
0,14,2925,near,1.6908756494522095,-0.5146464109420776,-46.655792236328125,-19.557250380516052,-27.098556518554688
0,14,3769,near,1.691412091255188,-0.4539908170700073,-60.243438720703125,-23.543202757835388,-36.70024871826172
0,14,1649,near,1.6924927234649658,-0.4820135533809662,-72.78935241699219,-25.55428445339203,-47.235084533691406
0,14,981,near,1.692883014678955,-0.24772359430789948,-61.24333190917969,-19.908589720726013,-41.33476257324219
0,14,1642,near,1.6930044889450073,-0.4352650046348572,-58.0084228515625,-21.509110808372498,-36.49932861328125
0,14,69,near,1.6949069499969482,-0.5526773929595947,-47.18536376953125,-2.232871890068054,-44.95250701904297
0,14,845,near,1.6951407194137573,-0.3523334264755249,-58.97979736328125,-19.305673003196716,-39.67414093017578
0,14,1392,near,1.6961671113967896,-0.47235995531082153,-58.22715759277344,-20.189515471458435,-38.03765869140625
0,14,259,near,1.696410059928894,-0.4903964400291443,-60.691009521484375,-14.434980750083923,-46.25605010986328
0,14,412,near,1.6971275806427002,-0.27250394225120544,-45.68653869628906,-19.43665635585785,-26.249900817871094
0,14,1016,near,1.6971406936645508,-0.2864874303340912,-57.61225891113281,-19.08304536342621,-38.52923583984375
0,14,1022,near,1.698171615600586,-0.2929348349571228,-64.71699523925781,-18.44789445400238,-46.26911926269531
0,14,649,near,1.6995749473571777,-0.2757743299007416,-41.5926513671875,-19.307164549827576,-22.285491943359375
0,14,19,near,1.7005723714828491,-0.4176647365093231,-48.32695007324219,-17.105496764183044,-31.221466064453125
0,14,810,near,1.7027345895767212,-0.1953670084476471,-46.3861083984375,-19.10876214504242,-27.277366638183594
0,14,2026,near,1.7038166522979736,-0.627692461013794,-41.86224365234375,-21.333098769187927,-20.5291748046875
0,14,2263,near,1.7044768333435059,-0.4002408981323242,-65.60678100585938,-20.231868147850037,-45.374916076660156
0,14,66,near,1.7054694890975952,-0.6199921369552612,-43.55854797363281,-2.5816839933395386,-40.97688293457031
0,14,764,near,1.7056801319122314,-0.4194203019142151,-42.94044494628906,-14.131194472312927,-28.80926513671875
0,14,2921,near,1.7068798542022705,-0.49572333693504333,-60.327301025390625,-20.863641142845154,-39.46366882324219
0,14,867,near,1.7069752216339111,-0.20311790704727173,-43.8994140625,-19.410420775413513,-24.489013671875
0,14,32,near,1.707400918006897,-0.36634308099746704,-52.93182373046875,-15.435525298118591,-37.496315002441406
0,14,2293,near,1.7075715065002441,-0.5304224491119385,-65.3428955078125,-25.430413603782654,-39.912506103515625
0,14,1026,near,1.7077394723892212,-0.49212029576301575,-57.54644775390625,-21.811749815940857,-35.73472595214844
0,14,790,near,1.7097039222717285,-0.17258615791797638,-58.521240234375,-16.83377969264984,-41.687477111816406
0,14,2492,near,1.710148572921753,-0.6834423542022705,-66.75131225585938,-18.99962556362152,-47.75171661376953
0,14,370,near,1.7103559970855713,-0.3901035189628601,-61.100738525390625,-20.107550978660583,-40.99321746826172
0,14,922,near,1.7112466096878052,-0.1925055831670761,-42.173797607421875,-20.66432511806488,-21.509490966796875
0,14,892,near,1.7114293575286865,-0.5156158208847046,-45.127044677734375,-22.445332884788513,-22.681732177734375
0,14,1119,near,1.7115668058395386,-0.47598353028297424,-66.740966796875,-25.33215081691742,-41.408843994140625
0,14,471,near,1.7125650644302368,-0.28960123658180237,-48.69810485839844,-19.790151000022888,-28.907974243164062
0,14,772,near,1.714577078819275,-0.16913659870624542,-49.583892822265625,-20.009324431419373,-29.57457733154297
0,14,2319,near,1.7149899005889893,-0.5040087699890137,-40.0440673828125,-21.56287133693695,-18.481201171875
0,14,256,near,1.715114951133728,-0.4871504604816437,-55.97369384765625,-18.987733244895935,-36.98596954345703
0,14,40,near,1.715194582939148,-0.5236800909042358,-54.96873474121094,-17.088500380516052,-37.88026428222656
0,14,1234,near,1.7158479690551758,-0.3560936450958252,-45.670318603515625,-19.478331923484802,-26.192001342773438
0,14,1169,near,1.7161500453948975,-0.46838057041168213,-45.4989013671875,-15.991301894187927,-29.507606506347656
0,14,569,near,1.7162436246871948,-0.4073660373687744,-55.873504638671875,-20.772420287132263,-35.101104736328125
